frame,number of people
420,"[[0.0, 630.0, 135.0, 942.0, 0.8973733186721802, 0.0], [955.0, 676.0, 1177.0, 953.0, 0.8765299916267395, 0.0], [1549.0, 633.0, 1692.0, 771.0, 0.8741382360458374, 0.0], [1220.0, 689.0, 1507.0, 980.0, 0.8696337342262268, 0.0], [1646.0, 632.0, 1872.0, 849.0, 0.8591136336326599, 0.0], [1179.0, 670.0, 1340.0, 847.0, 0.7981263995170593, 0.0], [1407.0, 580.0, 1580.0, 720.0, 0.7865995764732361, 0.0], [86.0, 565.0, 203.0, 737.0, 0.769906222820282, 0.0], [54.0, 463.0, 156.0, 617.0, 0.6642598509788513, 0.0], [181.0, 454.0, 620.0, 1077.0, 0.6541236042976379, 0.0], [1860.0, 663.0, 1920.0, 942.0, 0.6154038906097412, 0.0], [1806.0, 607.0, 1919.0, 754.0, 0.6067646741867065, 0.0], [1222.0, 589.0, 1358.0, 748.0, 0.603266179561615, 0.0], [0.0, 581.0, 43.0, 639.0, 0.5931903123855591, 0.0], [275.0, 402.0, 351.0, 481.0, 0.5249948501586914, 0.0], [1047.0, 568.0, 1157.0, 678.0, 0.5088523030281067, 0.0], [845.0, 647.0, 1039.0, 1052.0, 0.5034210085868835, 0.0], [1.0, 403.0, 71.0, 533.0, 0.5008115768432617, 0.0], [145.0, 404.0, 223.0, 499.0, 0.48279857635498047, 0.0], [427.0, 449.0, 502.0, 521.0, 0.4459792673587799, 0.0], [1147.0, 503.0, 1250.0, 617.0, 0.4453166723251343, 0.0], [390.0, 410.0, 463.0, 486.0, 0.4444860517978668, 0.0], [864.0, 601.0, 976.0, 802.0, 0.4152880012989044, 0.0], [1076.0, 609.0, 1224.0, 720.0, 0.37861934304237366, 0.0], [685.0, 1.0, 735.0, 169.0, 0.372484415769577, 0.0], [485.0, 540.0, 566.0, 694.0, 0.35629820823669434, 0.0], [1190.0, 585.0, 1253.0, 707.0, 0.34608566761016846, 0.0], [499.0, 479.0, 588.0, 597.0, 0.3455415666103363, 0.0], [580.0, 406.0, 649.0, 512.0, 0.3391260504722595, 0.0], [38.0, 400.0, 140.0, 508.0, 0.307056188583374, 0.0], [881.0, 410.0, 961.0, 514.0, 0.3008730411529541, 0.0], [492.0, 401.0, 560.0, 516.0, 0.2940410077571869, 0.0], [146.0, 524.0, 211.0, 644.0, 0.2639170289039612, 0.0], [233.0, 440.0, 291.0, 501.0, 0.2593696117401123, 0.0]]"
421,"[[1.0, 631.0, 135.0, 941.0, 0.8820873498916626, 0.0], [1549.0, 633.0, 1692.0, 771.0, 0.8815922141075134, 0.0], [954.0, 675.0, 1177.0, 954.0, 0.8806911110877991, 0.0], [1220.0, 688.0, 1507.0, 980.0, 0.8668535947799683, 0.0], [1645.0, 632.0, 1871.0, 851.0, 0.8060319423675537, 0.0], [1179.0, 670.0, 1339.0, 847.0, 0.7820014357566833, 0.0], [1407.0, 580.0, 1581.0, 719.0, 0.7819811105728149, 0.0], [275.0, 402.0, 351.0, 478.0, 0.6845617294311523, 0.0], [86.0, 564.0, 182.0, 739.0, 0.669697642326355, 0.0], [55.0, 463.0, 154.0, 615.0, 0.6345043778419495, 0.0], [1860.0, 659.0, 1920.0, 942.0, 0.6035656929016113, 0.0], [0.0, 581.0, 43.0, 639.0, 0.5999839305877686, 0.0], [1806.0, 606.0, 1919.0, 757.0, 0.5944620966911316, 0.0], [1222.0, 590.0, 1357.0, 748.0, 0.5870690941810608, 0.0], [142.0, 404.0, 223.0, 498.0, 0.5638659000396729, 0.0], [152.0, 462.0, 605.0, 1073.0, 0.5615333914756775, 0.0], [444.0, 596.0, 573.0, 809.0, 0.5518828630447388, 0.0], [1148.0, 505.0, 1250.0, 616.0, 0.5128743052482605, 0.0], [845.0, 646.0, 1038.0, 1044.0, 0.5071278810501099, 0.0], [1.0, 402.0, 71.0, 533.0, 0.5050813555717468, 0.0], [391.0, 410.0, 463.0, 486.0, 0.483680784702301, 0.0], [424.0, 449.0, 502.0, 521.0, 0.45439204573631287, 0.0], [485.0, 542.0, 564.0, 693.0, 0.4204324185848236, 0.0], [864.0, 601.0, 979.0, 803.0, 0.40547358989715576, 0.0], [1094.0, 608.0, 1225.0, 719.0, 0.4003811776638031, 0.0], [1190.0, 585.0, 1253.0, 706.0, 0.3774547576904297, 0.0], [493.0, 479.0, 588.0, 598.0, 0.363179475069046, 0.0], [1083.0, 568.0, 1157.0, 675.0, 0.3508990705013275, 0.0], [580.0, 407.0, 649.0, 503.0, 0.3373906910419464, 0.0], [237.0, 439.0, 290.0, 494.0, 0.31906479597091675, 0.0], [685.0, 1.0, 736.0, 169.0, 0.31434735655784607, 0.0], [38.0, 400.0, 139.0, 509.0, 0.2985325753688812, 0.0], [204.0, 400.0, 244.0, 496.0, 0.29054495692253113, 0.0], [347.0, 379.0, 404.0, 454.0, 0.2703119218349457, 0.0], [970.0, 525.0, 1109.0, 651.0, 0.26779288053512573, 0.0]]"
422,"[[1.0, 630.0, 135.0, 941.0, 0.8913134932518005, 0.0], [954.0, 675.0, 1177.0, 953.0, 0.8826400637626648, 0.0], [1549.0, 633.0, 1692.0, 772.0, 0.8809689283370972, 0.0], [1220.0, 688.0, 1507.0, 980.0, 0.8662609457969666, 0.0], [1645.0, 632.0, 1871.0, 851.0, 0.8153900504112244, 0.0], [1179.0, 670.0, 1339.0, 847.0, 0.7824138402938843, 0.0], [1407.0, 580.0, 1582.0, 720.0, 0.7662694454193115, 0.0], [431.0, 598.0, 574.0, 821.0, 0.6579275727272034, 0.0], [275.0, 402.0, 351.0, 479.0, 0.6569517254829407, 0.0], [147.0, 467.0, 595.0, 1075.0, 0.617760956287384, 0.0], [57.0, 463.0, 153.0, 616.0, 0.6156101226806641, 0.0], [1806.0, 606.0, 1919.0, 757.0, 0.5934677720069885, 0.0], [1860.0, 662.0, 1920.0, 941.0, 0.5861393809318542, 0.0], [0.0, 581.0, 43.0, 639.0, 0.5860135555267334, 0.0], [1222.0, 590.0, 1356.0, 748.0, 0.5504328012466431, 0.0], [1.0, 402.0, 71.0, 533.0, 0.5408328175544739, 0.0], [846.0, 648.0, 1038.0, 1042.0, 0.5189310908317566, 0.0], [142.0, 404.0, 224.0, 498.0, 0.5149540305137634, 0.0], [392.0, 411.0, 463.0, 486.0, 0.5146027207374573, 0.0], [1148.0, 506.0, 1250.0, 617.0, 0.5134517550468445, 0.0], [423.0, 449.0, 502.0, 521.0, 0.47803565859794617, 0.0], [87.0, 559.0, 176.0, 741.0, 0.46602416038513184, 0.0], [492.0, 478.0, 588.0, 598.0, 0.447047621011734, 0.0], [864.0, 601.0, 981.0, 803.0, 0.4099592864513397, 0.0], [1090.0, 610.0, 1215.0, 718.0, 0.40870070457458496, 0.0], [487.0, 543.0, 565.0, 691.0, 0.3816891014575958, 0.0], [1084.0, 567.0, 1157.0, 674.0, 0.38007020950317383, 0.0], [580.0, 406.0, 649.0, 506.0, 0.35713958740234375, 0.0], [1188.0, 585.0, 1253.0, 708.0, 0.35706594586372375, 0.0], [685.0, 1.0, 736.0, 169.0, 0.31729844212532043, 0.0], [39.0, 400.0, 139.0, 511.0, 0.3156309425830841, 0.0], [330.0, 422.0, 432.0, 550.0, 0.2656315565109253, 0.0], [493.0, 400.0, 561.0, 511.0, 0.2620069682598114, 0.0], [204.0, 400.0, 244.0, 497.0, 0.25429147481918335, 0.0]]"
423,"[[1.0, 630.0, 135.0, 942.0, 0.8886976838111877, 0.0], [1549.0, 633.0, 1692.0, 772.0, 0.8810646533966064, 0.0], [955.0, 674.0, 1177.0, 952.0, 0.8801546096801758, 0.0], [1221.0, 689.0, 1507.0, 980.0, 0.8721644878387451, 0.0], [1179.0, 669.0, 1341.0, 847.0, 0.8030849695205688, 0.0], [1645.0, 632.0, 1871.0, 857.0, 0.7592641711235046, 0.0], [1408.0, 580.0, 1581.0, 720.0, 0.755803108215332, 0.0], [411.0, 592.0, 574.0, 845.0, 0.6401242017745972, 0.0], [0.0, 581.0, 43.0, 639.0, 0.6064454317092896, 0.0], [57.0, 465.0, 158.0, 622.0, 0.6037517189979553, 0.0], [1.0, 402.0, 73.0, 532.0, 0.6001729369163513, 0.0], [142.0, 404.0, 223.0, 499.0, 0.599638044834137, 0.0], [1860.0, 661.0, 1920.0, 941.0, 0.5831056833267212, 0.0], [274.0, 403.0, 351.0, 485.0, 0.5776825547218323, 0.0], [1806.0, 606.0, 1920.0, 757.0, 0.5709560513496399, 0.0], [1222.0, 590.0, 1353.0, 748.0, 0.524105429649353, 0.0], [846.0, 650.0, 1038.0, 1047.0, 0.5105246305465698, 0.0], [1147.0, 505.0, 1250.0, 617.0, 0.4906933605670929, 0.0], [423.0, 449.0, 503.0, 521.0, 0.47625160217285156, 0.0], [492.0, 479.0, 588.0, 599.0, 0.4508192837238312, 0.0], [391.0, 411.0, 463.0, 486.0, 0.4467853307723999, 0.0], [40.0, 400.0, 139.0, 515.0, 0.4380302131175995, 0.0], [864.0, 600.0, 980.0, 803.0, 0.41161978244781494, 0.0], [579.0, 407.0, 649.0, 505.0, 0.3815935552120209, 0.0], [109.0, 438.0, 604.0, 1067.0, 0.378318727016449, 0.0], [421.0, 545.0, 549.0, 688.0, 0.3725079596042633, 0.0], [1099.0, 609.0, 1215.0, 717.0, 0.35445135831832886, 0.0], [1188.0, 585.0, 1253.0, 708.0, 0.34223246574401855, 0.0], [685.0, 1.0, 736.0, 169.0, 0.3393149971961975, 0.0], [1082.0, 568.0, 1157.0, 679.0, 0.31942033767700195, 0.0], [201.0, 400.0, 242.0, 486.0, 0.30049222707748413, 0.0], [333.0, 425.0, 432.0, 627.0, 0.2958012521266937, 0.0], [490.0, 542.0, 567.0, 637.0, 0.29455095529556274, 0.0], [236.0, 440.0, 285.0, 485.0, 0.25231802463531494, 0.0]]"
424,"[[1.0, 629.0, 135.0, 942.0, 0.8832830786705017, 0.0], [1549.0, 633.0, 1692.0, 771.0, 0.8817768692970276, 0.0], [954.0, 675.0, 1177.0, 952.0, 0.8782869577407837, 0.0], [1221.0, 689.0, 1507.0, 980.0, 0.8719907999038696, 0.0], [1179.0, 668.0, 1342.0, 847.0, 0.7912564873695374, 0.0], [1408.0, 579.0, 1576.0, 720.0, 0.7639762163162231, 0.0], [1645.0, 632.0, 1871.0, 857.0, 0.7530437111854553, 0.0], [141.0, 404.0, 224.0, 490.0, 0.6723474264144897, 0.0], [1.0, 402.0, 73.0, 528.0, 0.6681612133979797, 0.0], [1860.0, 662.0, 1920.0, 941.0, 0.5879008173942566, 0.0], [1806.0, 606.0, 1919.0, 756.0, 0.5698118805885315, 0.0], [1223.0, 590.0, 1354.0, 748.0, 0.5421107411384583, 0.0], [0.0, 581.0, 42.0, 639.0, 0.5321261882781982, 0.0], [274.0, 403.0, 350.0, 486.0, 0.5301686525344849, 0.0], [41.0, 400.0, 138.0, 507.0, 0.5218899846076965, 0.0], [846.0, 648.0, 1039.0, 1045.0, 0.48715823888778687, 0.0], [374.0, 598.0, 572.0, 782.0, 0.4746497869491577, 0.0], [1147.0, 505.0, 1249.0, 617.0, 0.4564568102359772, 0.0], [423.0, 449.0, 503.0, 521.0, 0.41973358392715454, 0.0], [492.0, 479.0, 588.0, 599.0, 0.41069796681404114, 0.0], [60.0, 465.0, 147.0, 612.0, 0.4041518270969391, 0.0], [864.0, 600.0, 980.0, 803.0, 0.4020438492298126, 0.0], [391.0, 410.0, 463.0, 486.0, 0.38859453797340393, 0.0], [62.0, 491.0, 562.0, 1074.0, 0.38371381163597107, 0.0], [335.0, 424.0, 432.0, 617.0, 0.36642834544181824, 0.0], [423.0, 545.0, 549.0, 686.0, 0.34845200181007385, 0.0], [1095.0, 606.0, 1208.0, 717.0, 0.3452446758747101, 0.0], [204.0, 399.0, 242.0, 482.0, 0.3425087630748749, 0.0], [685.0, 1.0, 736.0, 169.0, 0.342298686504364, 0.0], [1186.0, 585.0, 1253.0, 710.0, 0.33260637521743774, 0.0], [1083.0, 569.0, 1159.0, 677.0, 0.3038235902786255, 0.0], [236.0, 440.0, 286.0, 486.0, 0.30051398277282715, 0.0], [579.0, 406.0, 652.0, 505.0, 0.28397223353385925, 0.0], [490.0, 543.0, 566.0, 634.0, 0.27045002579689026, 0.0], [831.0, 503.0, 939.0, 649.0, 0.2502053678035736, 0.0]]"
425,"[[1549.0, 633.0, 1692.0, 771.0, 0.8806135058403015, 0.0], [954.0, 675.0, 1177.0, 952.0, 0.8784627318382263, 0.0], [1221.0, 689.0, 1507.0, 980.0, 0.8718920350074768, 0.0], [1.0, 632.0, 135.0, 946.0, 0.85982346534729, 0.0], [1645.0, 631.0, 1872.0, 856.0, 0.8141695261001587, 0.0], [1178.0, 668.0, 1343.0, 847.0, 0.7767126560211182, 0.0], [1408.0, 579.0, 1582.0, 720.0, 0.7610767483711243, 0.0], [141.0, 404.0, 223.0, 487.0, 0.6786191463470459, 0.0], [2.0, 402.0, 73.0, 525.0, 0.6634553074836731, 0.0], [1860.0, 665.0, 1920.0, 941.0, 0.5650511384010315, 0.0], [1223.0, 590.0, 1354.0, 748.0, 0.555588960647583, 0.0], [1806.0, 606.0, 1919.0, 756.0, 0.5540598630905151, 0.0], [40.0, 400.0, 138.0, 506.0, 0.48170238733291626, 0.0], [845.0, 647.0, 1039.0, 1044.0, 0.47705045342445374, 0.0], [0.0, 581.0, 42.0, 641.0, 0.4684964418411255, 0.0], [274.0, 404.0, 350.0, 487.0, 0.45287537574768066, 0.0], [1146.0, 507.0, 1250.0, 619.0, 0.44918954372406006, 0.0], [423.0, 449.0, 502.0, 521.0, 0.4406845271587372, 0.0], [373.0, 600.0, 576.0, 909.0, 0.42342761158943176, 0.0], [864.0, 600.0, 978.0, 803.0, 0.4129652678966522, 0.0], [391.0, 411.0, 463.0, 486.0, 0.4037977159023285, 0.0], [1093.0, 612.0, 1224.0, 718.0, 0.3915133774280548, 0.0], [45.0, 446.0, 566.0, 1052.0, 0.3908761739730835, 0.0], [335.0, 421.0, 432.0, 575.0, 0.3901821970939636, 0.0], [494.0, 479.0, 588.0, 597.0, 0.3848450183868408, 0.0], [421.0, 544.0, 550.0, 686.0, 0.3577896058559418, 0.0], [685.0, 1.0, 736.0, 169.0, 0.35467010736465454, 0.0], [203.0, 399.0, 241.0, 483.0, 0.34004247188568115, 0.0], [579.0, 407.0, 653.0, 506.0, 0.32848867774009705, 0.0], [1190.0, 585.0, 1252.0, 706.0, 0.32613927125930786, 0.0], [1086.0, 570.0, 1159.0, 677.0, 0.3063215911388397, 0.0], [881.0, 410.0, 956.0, 512.0, 0.2799587845802307, 0.0], [772.0, 434.0, 882.0, 644.0, 0.27462294697761536, 0.0], [831.0, 502.0, 939.0, 649.0, 0.2703475058078766, 0.0], [490.0, 542.0, 567.0, 637.0, 0.2579735517501831, 0.0]]"
426,"[[1549.0, 633.0, 1692.0, 771.0, 0.8841401934623718, 0.0], [954.0, 675.0, 1176.0, 953.0, 0.880342423915863, 0.0], [1220.0, 689.0, 1507.0, 980.0, 0.8700886368751526, 0.0], [1645.0, 630.0, 1873.0, 856.0, 0.8295800089836121, 0.0], [1179.0, 667.0, 1344.0, 847.0, 0.7790032029151917, 0.0], [1408.0, 579.0, 1583.0, 720.0, 0.7616649270057678, 0.0], [297.0, 598.0, 456.0, 829.0, 0.6839424967765808, 0.0], [140.0, 405.0, 224.0, 482.0, 0.6737765669822693, 0.0], [2.0, 404.0, 74.0, 530.0, 0.633939802646637, 0.0], [0.0, 601.0, 133.0, 952.0, 0.6260793209075928, 0.0], [1222.0, 590.0, 1355.0, 748.0, 0.5967146158218384, 0.0], [1860.0, 662.0, 1920.0, 941.0, 0.5818855166435242, 0.0], [1807.0, 606.0, 1919.0, 752.0, 0.572055459022522, 0.0], [39.0, 401.0, 138.0, 498.0, 0.5442286133766174, 0.0], [845.0, 647.0, 1040.0, 1040.0, 0.4405379891395569, 0.0], [8.0, 458.0, 482.0, 1046.0, 0.42767614126205444, 0.0], [1146.0, 507.0, 1250.0, 619.0, 0.42174801230430603, 0.0], [863.0, 600.0, 978.0, 803.0, 0.42097586393356323, 0.0], [1099.0, 614.0, 1228.0, 719.0, 0.4195404350757599, 0.0], [423.0, 449.0, 502.0, 521.0, 0.4193320572376251, 0.0], [334.0, 422.0, 430.0, 572.0, 0.4016350507736206, 0.0], [275.0, 402.0, 349.0, 485.0, 0.3892066478729248, 0.0], [494.0, 480.0, 587.0, 597.0, 0.379816472530365, 0.0], [237.0, 440.0, 309.0, 504.0, 0.3588975965976715, 0.0], [415.0, 546.0, 545.0, 685.0, 0.34757375717163086, 0.0], [685.0, 1.0, 736.0, 169.0, 0.34591788053512573, 0.0], [0.0, 425.0, 50.0, 572.0, 0.3432745337486267, 0.0], [390.0, 410.0, 464.0, 487.0, 0.3354785442352295, 0.0], [1190.0, 585.0, 1252.0, 704.0, 0.32490086555480957, 0.0], [203.0, 398.0, 241.0, 482.0, 0.32268044352531433, 0.0], [374.0, 597.0, 572.0, 823.0, 0.3039146959781647, 0.0], [578.0, 407.0, 656.0, 589.0, 0.2830059230327606, 0.0], [1069.0, 572.0, 1161.0, 678.0, 0.2808370590209961, 0.0], [882.0, 410.0, 956.0, 512.0, 0.2789727449417114, 0.0], [491.0, 543.0, 567.0, 631.0, 0.27711525559425354, 0.0], [772.0, 432.0, 882.0, 643.0, 0.2564046084880829, 0.0], [831.0, 503.0, 939.0, 649.0, 0.25094059109687805, 0.0]]"
427,"[[954.0, 675.0, 1176.0, 953.0, 0.8818308711051941, 0.0], [1549.0, 633.0, 1692.0, 771.0, 0.8799315094947815, 0.0], [1221.0, 689.0, 1507.0, 980.0, 0.8681163191795349, 0.0], [1645.0, 628.0, 1872.0, 852.0, 0.829893946647644, 0.0], [1179.0, 668.0, 1343.0, 847.0, 0.7785580158233643, 0.0], [1408.0, 579.0, 1584.0, 720.0, 0.7533321976661682, 0.0], [0.0, 571.0, 446.0, 1064.0, 0.717113196849823, 0.0], [142.0, 404.0, 224.0, 501.0, 0.7101214528083801, 0.0], [248.0, 592.0, 458.0, 831.0, 0.6927694082260132, 0.0], [2.0, 405.0, 72.0, 491.0, 0.6680285930633545, 0.0], [42.0, 400.0, 139.0, 476.0, 0.6466249227523804, 0.0], [1222.0, 590.0, 1357.0, 747.0, 0.6278378963470459, 0.0], [1806.0, 605.0, 1918.0, 748.0, 0.5778737664222717, 0.0], [1861.0, 664.0, 1920.0, 941.0, 0.5712645649909973, 0.0], [845.0, 647.0, 1039.0, 1043.0, 0.45647716522216797, 0.0], [1100.0, 615.0, 1228.0, 718.0, 0.43720191717147827, 0.0], [863.0, 600.0, 978.0, 803.0, 0.42203086614608765, 0.0], [286.0, 485.0, 367.0, 584.0, 0.4175890386104584, 0.0], [1144.0, 508.0, 1250.0, 620.0, 0.41652485728263855, 0.0], [334.0, 422.0, 430.0, 569.0, 0.3915301561355591, 0.0], [423.0, 449.0, 502.0, 521.0, 0.3875772953033447, 0.0], [374.0, 597.0, 571.0, 821.0, 0.3715766668319702, 0.0], [684.0, 1.0, 736.0, 169.0, 0.36796000599861145, 0.0], [226.0, 493.0, 316.0, 606.0, 0.363238126039505, 0.0], [390.0, 410.0, 463.0, 486.0, 0.3358084261417389, 0.0], [494.0, 478.0, 587.0, 595.0, 0.3342224359512329, 0.0], [415.0, 545.0, 545.0, 685.0, 0.328818142414093, 0.0], [275.0, 404.0, 351.0, 488.0, 0.326286643743515, 0.0], [1189.0, 585.0, 1252.0, 706.0, 0.3142489492893219, 0.0], [770.0, 432.0, 881.0, 643.0, 0.2885216772556305, 0.0], [882.0, 410.0, 957.0, 511.0, 0.27608564496040344, 0.0], [203.0, 400.0, 243.0, 497.0, 0.27240946888923645, 0.0], [1026.0, 462.0, 1102.0, 550.0, 0.25707048177719116, 0.0], [831.0, 503.0, 939.0, 646.0, 0.25668925046920776, 0.0]]"
428,"[[954.0, 675.0, 1176.0, 953.0, 0.8799319863319397, 0.0], [1549.0, 633.0, 1692.0, 771.0, 0.876869797706604, 0.0], [1220.0, 689.0, 1506.0, 980.0, 0.8667010068893433, 0.0], [1646.0, 630.0, 1872.0, 847.0, 0.8113324046134949, 0.0], [1179.0, 669.0, 1343.0, 848.0, 0.7673920392990112, 0.0], [227.0, 590.0, 460.0, 827.0, 0.7622213363647461, 0.0], [1408.0, 579.0, 1583.0, 720.0, 0.7535280585289001, 0.0], [3.0, 405.0, 67.0, 478.0, 0.7159031629562378, 0.0], [219.0, 495.0, 314.0, 609.0, 0.6485294699668884, 0.0], [41.0, 401.0, 138.0, 470.0, 0.6319665312767029, 0.0], [1223.0, 590.0, 1358.0, 747.0, 0.6285667419433594, 0.0], [141.0, 405.0, 224.0, 498.0, 0.625990629196167, 0.0], [2.0, 568.0, 445.0, 1059.0, 0.5715819597244263, 0.0], [1807.0, 606.0, 1918.0, 747.0, 0.56700599193573, 0.0], [1862.0, 670.0, 1920.0, 941.0, 0.5375608801841736, 0.0], [845.0, 648.0, 1039.0, 1045.0, 0.47433626651763916, 0.0], [1101.0, 615.0, 1228.0, 718.0, 0.45610907673835754, 0.0], [863.0, 600.0, 977.0, 803.0, 0.4416302740573883, 0.0], [1142.0, 507.0, 1250.0, 621.0, 0.43027785420417786, 0.0], [285.0, 485.0, 368.0, 584.0, 0.4262148141860962, 0.0], [373.0, 596.0, 571.0, 822.0, 0.39483842253685, 0.0], [423.0, 449.0, 502.0, 521.0, 0.38761386275291443, 0.0], [334.0, 422.0, 430.0, 568.0, 0.3869088590145111, 0.0], [493.0, 478.0, 588.0, 597.0, 0.36240559816360474, 0.0], [685.0, 1.0, 736.0, 169.0, 0.3576919734477997, 0.0], [390.0, 410.0, 463.0, 486.0, 0.3290051221847534, 0.0], [416.0, 545.0, 545.0, 686.0, 0.3203597366809845, 0.0], [1190.0, 585.0, 1253.0, 707.0, 0.3134329915046692, 0.0], [770.0, 431.0, 881.0, 644.0, 0.31144556403160095, 0.0], [275.0, 404.0, 350.0, 488.0, 0.30978697538375854, 0.0], [882.0, 410.0, 957.0, 511.0, 0.267179012298584, 0.0], [1025.0, 462.0, 1103.0, 550.0, 0.2632041871547699, 0.0], [199.0, 399.0, 242.0, 497.0, 0.25982579588890076, 0.0], [970.0, 526.0, 1107.0, 639.0, 0.2549070119857788, 0.0]]"
429,"[[954.0, 674.0, 1177.0, 953.0, 0.8792495131492615, 0.0], [1549.0, 633.0, 1691.0, 771.0, 0.8760237693786621, 0.0], [1219.0, 690.0, 1506.0, 980.0, 0.8710319399833679, 0.0], [208.0, 588.0, 457.0, 827.0, 0.8236097097396851, 0.0], [1651.0, 626.0, 1871.0, 845.0, 0.7799932360649109, 0.0], [1179.0, 669.0, 1344.0, 848.0, 0.7693718075752258, 0.0], [1408.0, 579.0, 1583.0, 720.0, 0.7560978531837463, 0.0], [192.0, 493.0, 315.0, 607.0, 0.7269970178604126, 0.0], [2.0, 405.0, 54.0, 468.0, 0.6543387174606323, 0.0], [1222.0, 590.0, 1358.0, 748.0, 0.6485678553581238, 0.0], [1809.0, 606.0, 1918.0, 741.0, 0.5585773587226868, 0.0], [1862.0, 673.0, 1920.0, 940.0, 0.5004520416259766, 0.0], [845.0, 647.0, 1039.0, 1046.0, 0.4870189428329468, 0.0], [5.0, 575.0, 405.0, 1065.0, 0.4460853934288025, 0.0], [1107.0, 616.0, 1228.0, 718.0, 0.44317856431007385, 0.0], [863.0, 600.0, 978.0, 803.0, 0.4305594563484192, 0.0], [1142.0, 507.0, 1250.0, 623.0, 0.4036351144313812, 0.0], [285.0, 486.0, 367.0, 585.0, 0.38354018330574036, 0.0], [375.0, 597.0, 571.0, 820.0, 0.37732696533203125, 0.0], [423.0, 449.0, 502.0, 521.0, 0.3750651180744171, 0.0], [492.0, 477.0, 589.0, 596.0, 0.37308239936828613, 0.0], [334.0, 422.0, 430.0, 569.0, 0.36597150564193726, 0.0], [685.0, 1.0, 736.0, 169.0, 0.3587466776371002, 0.0], [390.0, 410.0, 463.0, 486.0, 0.34997498989105225, 0.0], [193.0, 576.0, 269.0, 691.0, 0.34119129180908203, 0.0], [415.0, 545.0, 545.0, 686.0, 0.33958014845848083, 0.0], [1190.0, 585.0, 1252.0, 705.0, 0.3094707727432251, 0.0], [41.0, 401.0, 150.0, 506.0, 0.30672788619995117, 0.0], [771.0, 430.0, 881.0, 644.0, 0.3057517409324646, 0.0], [583.0, 404.0, 650.0, 514.0, 0.27843746542930603, 0.0], [144.0, 405.0, 223.0, 553.0, 0.2769334018230438, 0.0], [1027.0, 459.0, 1109.0, 551.0, 0.2669907510280609, 0.0], [980.0, 529.0, 1110.0, 640.0, 0.2644476592540741, 0.0], [274.0, 402.0, 350.0, 487.0, 0.260199636220932, 0.0], [491.0, 543.0, 568.0, 629.0, 0.2529250979423523, 0.0]]"
430,"[[954.0, 674.0, 1177.0, 953.0, 0.8787927031517029, 0.0], [1548.0, 633.0, 1691.0, 771.0, 0.8750327229499817, 0.0], [1220.0, 690.0, 1506.0, 980.0, 0.8741207718849182, 0.0], [204.0, 588.0, 458.0, 827.0, 0.8106867671012878, 0.0], [1179.0, 669.0, 1345.0, 848.0, 0.7949780225753784, 0.0], [1652.0, 622.0, 1872.0, 844.0, 0.7909393906593323, 0.0], [1408.0, 580.0, 1579.0, 720.0, 0.7572565078735352, 0.0], [194.0, 495.0, 314.0, 606.0, 0.7131825685501099, 0.0], [1222.0, 590.0, 1358.0, 747.0, 0.6739081144332886, 0.0], [1808.0, 606.0, 1918.0, 732.0, 0.5234053134918213, 0.0], [845.0, 650.0, 1040.0, 1046.0, 0.5172595381736755, 0.0], [1110.0, 616.0, 1229.0, 719.0, 0.49598294496536255, 0.0], [2.0, 405.0, 77.0, 493.0, 0.4582606256008148, 0.0], [194.0, 577.0, 268.0, 690.0, 0.4467907249927521, 0.0], [1861.0, 661.0, 1920.0, 831.0, 0.44463464617729187, 0.0], [491.0, 475.0, 588.0, 598.0, 0.4320773482322693, 0.0], [863.0, 599.0, 977.0, 803.0, 0.42456522583961487, 0.0], [1138.0, 506.0, 1250.0, 623.0, 0.41978493332862854, 0.0], [124.0, 523.0, 215.0, 689.0, 0.388633131980896, 0.0], [0.0, 594.0, 398.0, 1051.0, 0.386398047208786, 0.0], [375.0, 597.0, 571.0, 819.0, 0.38439804315567017, 0.0], [423.0, 449.0, 502.0, 521.0, 0.3831271231174469, 0.0], [286.0, 486.0, 367.0, 585.0, 0.38008663058280945, 0.0], [334.0, 422.0, 431.0, 568.0, 0.3735077977180481, 0.0], [685.0, 1.0, 736.0, 169.0, 0.35573646426200867, 0.0], [42.0, 402.0, 139.0, 500.0, 0.3494855463504791, 0.0], [390.0, 410.0, 463.0, 486.0, 0.3483077585697174, 0.0], [1191.0, 585.0, 1253.0, 703.0, 0.34310802817344666, 0.0], [415.0, 545.0, 545.0, 686.0, 0.32505741715431213, 0.0], [770.0, 430.0, 880.0, 644.0, 0.3196108639240265, 0.0], [973.0, 528.0, 1108.0, 639.0, 0.2895943224430084, 0.0], [1028.0, 459.0, 1111.0, 551.0, 0.2853286862373352, 0.0], [586.0, 403.0, 649.0, 506.0, 0.27636054158210754, 0.0], [491.0, 543.0, 568.0, 630.0, 0.2695228159427643, 0.0], [882.0, 411.0, 955.0, 511.0, 0.26929259300231934, 0.0], [831.0, 502.0, 939.0, 647.0, 0.25447189807891846, 0.0], [492.0, 400.0, 562.0, 510.0, 0.25312450528144836, 0.0], [144.0, 406.0, 223.0, 550.0, 0.2530875504016876, 0.0], [274.0, 402.0, 350.0, 487.0, 0.25224870443344116, 0.0]]"
