frame,number of people
243,"[[821.0, 459.0, 1005.0, 653.0, 0.9080672860145569, 0.0], [1096.0, 415.0, 1249.0, 569.0, 0.9070329070091248, 0.0], [0.0, 421.0, 95.0, 630.0, 0.8840557932853699, 0.0], [1035.0, 420.0, 1128.0, 514.0, 0.8684601783752441, 0.0], [165.0, 402.0, 321.0, 558.0, 0.8674361109733582, 0.0], [636.0, 453.0, 784.0, 638.0, 0.8655389547348022, 0.0], [937.0, 382.0, 1044.0, 478.0, 0.8000674247741699, 0.0], [818.0, 383.0, 929.0, 499.0, 0.639634907245636, 0.0], [796.0, 457.0, 883.0, 565.0, 0.6356568336486816, 0.0], [55.0, 374.0, 141.0, 492.0, 0.6223530769348145, 0.0], [265.0, 398.0, 381.0, 524.0, 0.6005443930625916, 0.0], [1199.0, 400.0, 1271.0, 504.0, 0.6004726886749268, 0.0], [131.0, 329.0, 209.0, 415.0, 0.5699364542961121, 0.0], [134.0, 403.0, 195.0, 483.0, 0.48576974868774414, 0.0], [741.0, 397.0, 818.0, 477.0, 0.4459616541862488, 0.0], [1258.0, 564.0, 1280.0, 625.0, 0.4426428973674774, 0.0], [1242.0, 469.0, 1280.0, 558.0, 0.4326145648956299, 0.0], [272.0, 364.0, 372.0, 465.0, 0.42766961455345154, 0.0], [0.0, 320.0, 43.0, 410.0, 0.36886993050575256, 0.0], [576.0, 404.0, 648.0, 516.0, 0.3668380081653595, 0.0], [564.0, 430.0, 702.0, 701.0, 0.3635983169078827, 0.0], [0.0, 271.0, 48.0, 361.0, 0.3606228828430176, 0.0], [220.0, 352.0, 279.0, 410.0, 0.30019575357437134, 0.0], [790.0, 385.0, 850.0, 477.0, 0.2803576588630676, 0.0], [43.0, 314.0, 111.0, 416.0, 0.2802344262599945, 0.0], [601.0, 371.0, 666.0, 452.0, 0.2741073668003082, 0.0], [215.0, 284.0, 286.0, 386.0, 0.27270492911338806, 0.0], [323.0, 315.0, 392.0, 370.0, 0.2707541584968567, 0.0], [570.0, 416.0, 689.0, 572.0, 0.2524943947792053, 0.0]]"
244,"[[1096.0, 415.0, 1250.0, 569.0, 0.9088525772094727, 0.0], [821.0, 459.0, 1005.0, 654.0, 0.9079931378364563, 0.0], [0.0, 420.0, 95.0, 630.0, 0.8779267072677612, 0.0], [1035.0, 420.0, 1128.0, 515.0, 0.8668280243873596, 0.0], [636.0, 453.0, 784.0, 638.0, 0.865707516670227, 0.0], [165.0, 402.0, 321.0, 558.0, 0.8582313060760498, 0.0], [937.0, 382.0, 1045.0, 478.0, 0.7891687154769897, 0.0], [818.0, 383.0, 929.0, 499.0, 0.6406722664833069, 0.0], [54.0, 373.0, 142.0, 493.0, 0.6174855828285217, 0.0], [1200.0, 401.0, 1271.0, 504.0, 0.5906509160995483, 0.0], [265.0, 398.0, 382.0, 525.0, 0.5744154453277588, 0.0], [796.0, 456.0, 885.0, 565.0, 0.5479369759559631, 0.0], [131.0, 329.0, 209.0, 415.0, 0.5471600890159607, 0.0], [134.0, 403.0, 195.0, 483.0, 0.4807797372341156, 0.0], [1242.0, 467.0, 1280.0, 559.0, 0.4538106620311737, 0.0], [271.0, 363.0, 372.0, 466.0, 0.44305419921875, 0.0], [742.0, 397.0, 818.0, 477.0, 0.4287487864494324, 0.0], [1259.0, 565.0, 1280.0, 623.0, 0.4141194224357605, 0.0], [0.0, 320.0, 43.0, 410.0, 0.3746381402015686, 0.0], [0.0, 271.0, 48.0, 362.0, 0.3598790168762207, 0.0], [564.0, 430.0, 702.0, 701.0, 0.35982680320739746, 0.0], [576.0, 404.0, 648.0, 516.0, 0.3484998941421509, 0.0], [42.0, 316.0, 111.0, 416.0, 0.302665650844574, 0.0], [789.0, 385.0, 850.0, 477.0, 0.28707462549209595, 0.0], [220.0, 352.0, 279.0, 411.0, 0.28330349922180176, 0.0], [323.0, 315.0, 392.0, 371.0, 0.27784454822540283, 0.0], [216.0, 286.0, 286.0, 385.0, 0.2711879014968872, 0.0], [595.0, 371.0, 665.0, 456.0, 0.26477763056755066, 0.0]]"
245,"[[1097.0, 414.0, 1250.0, 569.0, 0.9079742431640625, 0.0], [820.0, 459.0, 1005.0, 654.0, 0.9079686999320984, 0.0], [0.0, 420.0, 95.0, 629.0, 0.8735045194625854, 0.0], [1035.0, 420.0, 1128.0, 515.0, 0.8669604659080505, 0.0], [636.0, 453.0, 784.0, 638.0, 0.8664910197257996, 0.0], [165.0, 403.0, 321.0, 558.0, 0.8611343502998352, 0.0], [937.0, 382.0, 1045.0, 478.0, 0.7834184765815735, 0.0], [818.0, 383.0, 929.0, 499.0, 0.6394344568252563, 0.0], [796.0, 455.0, 885.0, 565.0, 0.6251075863838196, 0.0], [54.0, 374.0, 142.0, 490.0, 0.6186017990112305, 0.0], [263.0, 398.0, 381.0, 525.0, 0.6011543273925781, 0.0], [1199.0, 402.0, 1273.0, 503.0, 0.5724422335624695, 0.0], [131.0, 329.0, 209.0, 415.0, 0.5632026195526123, 0.0], [135.0, 403.0, 195.0, 479.0, 0.4924508035182953, 0.0], [1242.0, 467.0, 1280.0, 558.0, 0.4457436203956604, 0.0], [271.0, 363.0, 372.0, 466.0, 0.43896976113319397, 0.0], [1259.0, 565.0, 1280.0, 623.0, 0.4305102527141571, 0.0], [743.0, 397.0, 818.0, 477.0, 0.43004298210144043, 0.0], [0.0, 320.0, 43.0, 410.0, 0.37512916326522827, 0.0], [0.0, 271.0, 48.0, 362.0, 0.36467692255973816, 0.0], [564.0, 430.0, 702.0, 701.0, 0.35447102785110474, 0.0], [576.0, 404.0, 648.0, 516.0, 0.34536993503570557, 0.0], [220.0, 351.0, 279.0, 411.0, 0.3120339512825012, 0.0], [42.0, 315.0, 111.0, 415.0, 0.29642653465270996, 0.0], [322.0, 314.0, 392.0, 373.0, 0.2940317988395691, 0.0], [216.0, 285.0, 286.0, 386.0, 0.2916308045387268, 0.0], [789.0, 385.0, 850.0, 477.0, 0.282125860452652, 0.0], [601.0, 371.0, 666.0, 452.0, 0.2614951431751251, 0.0], [278.0, 302.0, 346.0, 347.0, 0.25085175037384033, 0.0]]"
246,"[[820.0, 459.0, 1005.0, 654.0, 0.909622311592102, 0.0], [1096.0, 415.0, 1250.0, 569.0, 0.9074126482009888, 0.0], [0.0, 417.0, 94.0, 630.0, 0.8756552934646606, 0.0], [636.0, 453.0, 784.0, 638.0, 0.8688245415687561, 0.0], [1035.0, 420.0, 1128.0, 515.0, 0.8682212829589844, 0.0], [165.0, 402.0, 321.0, 558.0, 0.8576723337173462, 0.0], [937.0, 382.0, 1045.0, 478.0, 0.7867624163627625, 0.0], [797.0, 457.0, 883.0, 565.0, 0.649280309677124, 0.0], [818.0, 383.0, 929.0, 499.0, 0.6441222429275513, 0.0], [54.0, 373.0, 142.0, 487.0, 0.6148364543914795, 0.0], [263.0, 398.0, 381.0, 525.0, 0.5775675773620605, 0.0], [131.0, 329.0, 209.0, 415.0, 0.555128812789917, 0.0], [1200.0, 402.0, 1273.0, 503.0, 0.531059741973877, 0.0], [272.0, 361.0, 373.0, 466.0, 0.44046154618263245, 0.0], [1242.0, 466.0, 1280.0, 558.0, 0.4378020167350769, 0.0], [136.0, 402.0, 193.0, 477.0, 0.4328128695487976, 0.0], [737.0, 397.0, 819.0, 477.0, 0.42584505677223206, 0.0], [1259.0, 565.0, 1280.0, 623.0, 0.417603462934494, 0.0], [0.0, 320.0, 44.0, 410.0, 0.3633538484573364, 0.0], [0.0, 271.0, 48.0, 362.0, 0.35570916533470154, 0.0], [564.0, 430.0, 703.0, 701.0, 0.3530782163143158, 0.0], [576.0, 404.0, 648.0, 516.0, 0.3396691083908081, 0.0], [221.0, 353.0, 279.0, 411.0, 0.3078342080116272, 0.0], [217.0, 285.0, 286.0, 385.0, 0.3074679374694824, 0.0], [323.0, 314.0, 392.0, 372.0, 0.3018091917037964, 0.0], [43.0, 315.0, 110.0, 416.0, 0.2865118682384491, 0.0], [789.0, 384.0, 850.0, 476.0, 0.2760802209377289, 0.0], [364.0, 288.0, 430.0, 365.0, 0.26046222448349, 0.0], [596.0, 371.0, 665.0, 456.0, 0.25648167729377747, 0.0]]"
247,"[[820.0, 458.0, 1005.0, 654.0, 0.9096816778182983, 0.0], [1096.0, 415.0, 1250.0, 570.0, 0.9021766781806946, 0.0], [0.0, 417.0, 93.0, 630.0, 0.8866285681724548, 0.0], [1035.0, 420.0, 1128.0, 515.0, 0.8701292872428894, 0.0], [635.0, 452.0, 784.0, 638.0, 0.8687044978141785, 0.0], [166.0, 404.0, 321.0, 557.0, 0.859595000743866, 0.0], [937.0, 382.0, 1044.0, 478.0, 0.7915152311325073, 0.0], [818.0, 383.0, 930.0, 499.0, 0.6603952646255493, 0.0], [796.0, 458.0, 882.0, 565.0, 0.6466116309165955, 0.0], [56.0, 373.0, 144.0, 494.0, 0.64566570520401, 0.0], [262.0, 398.0, 382.0, 526.0, 0.5777305960655212, 0.0], [131.0, 329.0, 209.0, 415.0, 0.5553350448608398, 0.0], [1200.0, 402.0, 1274.0, 503.0, 0.5419961810112, 0.0], [137.0, 400.0, 194.0, 479.0, 0.5133243799209595, 0.0], [730.0, 397.0, 819.0, 477.0, 0.4776481091976166, 0.0], [272.0, 363.0, 372.0, 465.0, 0.44403931498527527, 0.0], [1242.0, 466.0, 1280.0, 559.0, 0.42603200674057007, 0.0], [0.0, 320.0, 45.0, 410.0, 0.3626406490802765, 0.0], [576.0, 404.0, 648.0, 516.0, 0.36108577251434326, 0.0], [564.0, 430.0, 703.0, 700.0, 0.3530425429344177, 0.0], [1259.0, 564.0, 1280.0, 623.0, 0.35014814138412476, 0.0], [0.0, 271.0, 48.0, 362.0, 0.333047091960907, 0.0], [218.0, 287.0, 285.0, 387.0, 0.3297837972640991, 0.0], [323.0, 314.0, 392.0, 371.0, 0.3149503171443939, 0.0], [221.0, 354.0, 278.0, 411.0, 0.3078363537788391, 0.0], [788.0, 385.0, 850.0, 476.0, 0.28016865253448486, 0.0], [595.0, 371.0, 665.0, 456.0, 0.27031898498535156, 0.0], [365.0, 287.0, 430.0, 366.0, 0.26083478331565857, 0.0], [43.0, 316.0, 110.0, 415.0, 0.2574682831764221, 0.0]]"
248,"[[820.0, 459.0, 1005.0, 654.0, 0.9090117812156677, 0.0], [1096.0, 415.0, 1250.0, 570.0, 0.9049263596534729, 0.0], [0.0, 416.0, 93.0, 630.0, 0.8872763514518738, 0.0], [1035.0, 420.0, 1128.0, 515.0, 0.8701741695404053, 0.0], [636.0, 453.0, 784.0, 638.0, 0.8674269318580627, 0.0], [165.0, 404.0, 319.0, 555.0, 0.8521198630332947, 0.0], [937.0, 382.0, 1045.0, 478.0, 0.796550989151001, 0.0], [797.0, 458.0, 882.0, 564.0, 0.6732015013694763, 0.0], [818.0, 383.0, 930.0, 499.0, 0.6628096103668213, 0.0], [56.0, 373.0, 148.0, 494.0, 0.662446916103363, 0.0], [261.0, 398.0, 381.0, 524.0, 0.6061952114105225, 0.0], [130.0, 329.0, 209.0, 413.0, 0.5246488451957703, 0.0], [1200.0, 402.0, 1274.0, 503.0, 0.519280731678009, 0.0], [139.0, 399.0, 195.0, 484.0, 0.5019780397415161, 0.0], [732.0, 397.0, 819.0, 478.0, 0.47227364778518677, 0.0], [1258.0, 563.0, 1280.0, 624.0, 0.4589763879776001, 0.0], [271.0, 363.0, 372.0, 465.0, 0.4523352384567261, 0.0], [1242.0, 465.0, 1280.0, 558.0, 0.44956958293914795, 0.0], [576.0, 404.0, 648.0, 516.0, 0.36589857935905457, 0.0], [0.0, 320.0, 44.0, 410.0, 0.3636873960494995, 0.0], [564.0, 430.0, 703.0, 701.0, 0.3565608263015747, 0.0], [217.0, 286.0, 285.0, 388.0, 0.3487248718738556, 0.0], [322.0, 314.0, 393.0, 374.0, 0.3309071660041809, 0.0], [0.0, 271.0, 48.0, 362.0, 0.3223770260810852, 0.0], [220.0, 353.0, 278.0, 411.0, 0.2841308116912842, 0.0], [789.0, 385.0, 850.0, 477.0, 0.2772332727909088, 0.0], [596.0, 371.0, 666.0, 456.0, 0.27660953998565674, 0.0], [43.0, 316.0, 110.0, 415.0, 0.2618943750858307, 0.0], [365.0, 287.0, 430.0, 366.0, 0.2580057680606842, 0.0], [278.0, 301.0, 346.0, 347.0, 0.25191181898117065, 0.0], [570.0, 417.0, 688.0, 570.0, 0.2509470283985138, 0.0]]"
249,"[[820.0, 458.0, 1005.0, 654.0, 0.908543050289154, 0.0], [1096.0, 415.0, 1250.0, 570.0, 0.903437077999115, 0.0], [0.0, 416.0, 93.0, 630.0, 0.8871198892593384, 0.0], [636.0, 453.0, 784.0, 638.0, 0.8706029057502747, 0.0], [1035.0, 420.0, 1127.0, 515.0, 0.8694900274276733, 0.0], [165.0, 405.0, 319.0, 556.0, 0.8542622327804565, 0.0], [937.0, 382.0, 1044.0, 478.0, 0.7883251905441284, 0.0], [56.0, 374.0, 148.0, 495.0, 0.6661619544029236, 0.0], [817.0, 383.0, 930.0, 500.0, 0.6589343547821045, 0.0], [796.0, 459.0, 883.0, 564.0, 0.614730954170227, 0.0], [259.0, 398.0, 382.0, 525.0, 0.6060101985931396, 0.0], [130.0, 329.0, 209.0, 412.0, 0.533402681350708, 0.0], [1201.0, 402.0, 1273.0, 504.0, 0.5074793696403503, 0.0], [138.0, 397.0, 194.0, 478.0, 0.5020447373390198, 0.0], [730.0, 396.0, 820.0, 478.0, 0.45857834815979004, 0.0], [1242.0, 466.0, 1280.0, 558.0, 0.4288385808467865, 0.0], [270.0, 364.0, 372.0, 465.0, 0.422091007232666, 0.0], [1256.0, 560.0, 1280.0, 625.0, 0.4031485617160797, 0.0], [576.0, 404.0, 648.0, 516.0, 0.37330684065818787, 0.0], [564.0, 430.0, 703.0, 702.0, 0.3630150556564331, 0.0], [0.0, 321.0, 44.0, 410.0, 0.35862934589385986, 0.0], [322.0, 312.0, 393.0, 382.0, 0.3538656532764435, 0.0], [0.0, 271.0, 48.0, 362.0, 0.32915955781936646, 0.0], [221.0, 287.0, 285.0, 388.0, 0.28134551644325256, 0.0], [220.0, 352.0, 278.0, 411.0, 0.2773359715938568, 0.0], [364.0, 287.0, 430.0, 366.0, 0.2767222821712494, 0.0], [789.0, 385.0, 850.0, 477.0, 0.2763746380805969, 0.0], [595.0, 371.0, 666.0, 456.0, 0.270687997341156, 0.0], [278.0, 301.0, 347.0, 347.0, 0.2575511634349823, 0.0]]"
250,"[[820.0, 459.0, 1005.0, 654.0, 0.9073459506034851, 0.0], [1096.0, 415.0, 1250.0, 570.0, 0.8907812833786011, 0.0], [0.0, 416.0, 92.0, 630.0, 0.8883484601974487, 0.0], [635.0, 453.0, 784.0, 638.0, 0.8710145950317383, 0.0], [1035.0, 420.0, 1127.0, 515.0, 0.8703212738037109, 0.0], [164.0, 404.0, 320.0, 556.0, 0.843873143196106, 0.0], [936.0, 382.0, 1044.0, 478.0, 0.7863078117370605, 0.0], [57.0, 373.0, 150.0, 495.0, 0.6718350648880005, 0.0], [817.0, 383.0, 930.0, 499.0, 0.6603378653526306, 0.0], [259.0, 398.0, 382.0, 526.0, 0.6054903268814087, 0.0], [139.0, 390.0, 203.0, 487.0, 0.5667474269866943, 0.0], [796.0, 460.0, 884.0, 565.0, 0.5584335327148438, 0.0], [130.0, 329.0, 210.0, 414.0, 0.4871826171875, 0.0], [1201.0, 403.0, 1274.0, 504.0, 0.4481829106807709, 0.0], [269.0, 364.0, 372.0, 465.0, 0.438922256231308, 0.0], [1254.0, 558.0, 1280.0, 626.0, 0.39864981174468994, 0.0], [322.0, 313.0, 393.0, 387.0, 0.3817422389984131, 0.0], [740.0, 397.0, 819.0, 477.0, 0.37901270389556885, 0.0], [576.0, 404.0, 648.0, 516.0, 0.37461012601852417, 0.0], [564.0, 430.0, 703.0, 703.0, 0.37170925736427307, 0.0], [1242.0, 466.0, 1280.0, 557.0, 0.3654659390449524, 0.0], [0.0, 321.0, 44.0, 410.0, 0.36068639159202576, 0.0], [0.0, 271.0, 48.0, 362.0, 0.3175491690635681, 0.0], [222.0, 285.0, 285.0, 389.0, 0.29057493805885315, 0.0], [789.0, 385.0, 850.0, 477.0, 0.28864651918411255, 0.0], [364.0, 288.0, 430.0, 366.0, 0.2879677712917328, 0.0], [594.0, 371.0, 666.0, 456.0, 0.27179309725761414, 0.0], [278.0, 301.0, 346.0, 347.0, 0.2597239315509796, 0.0]]"
251,"[[820.0, 458.0, 1005.0, 655.0, 0.9153339266777039, 0.0], [1097.0, 416.0, 1249.0, 569.0, 0.9014511108398438, 0.0], [0.0, 417.0, 93.0, 630.0, 0.8797363638877869, 0.0], [635.0, 453.0, 784.0, 640.0, 0.875557005405426, 0.0], [1035.0, 420.0, 1127.0, 514.0, 0.871338427066803, 0.0], [163.0, 404.0, 320.0, 555.0, 0.8614151477813721, 0.0], [937.0, 382.0, 1044.0, 478.0, 0.7693570256233215, 0.0], [820.0, 383.0, 930.0, 501.0, 0.6713481545448303, 0.0], [797.0, 452.0, 890.0, 565.0, 0.6448080539703369, 0.0], [259.0, 398.0, 381.0, 525.0, 0.6241744756698608, 0.0], [57.0, 374.0, 150.0, 497.0, 0.6237074732780457, 0.0], [1202.0, 403.0, 1277.0, 503.0, 0.5591228008270264, 0.0], [140.0, 391.0, 202.0, 479.0, 0.5560692548751831, 0.0], [1253.0, 555.0, 1280.0, 627.0, 0.4672209918498993, 0.0], [1241.0, 467.0, 1280.0, 558.0, 0.4573308229446411, 0.0], [130.0, 330.0, 209.0, 414.0, 0.4185280501842499, 0.0], [564.0, 429.0, 703.0, 705.0, 0.4144219756126404, 0.0], [744.0, 395.0, 820.0, 478.0, 0.4010133743286133, 0.0], [576.0, 403.0, 648.0, 517.0, 0.3819845914840698, 0.0], [272.0, 362.0, 372.0, 465.0, 0.38101744651794434, 0.0], [280.0, 301.0, 348.0, 348.0, 0.33767327666282654, 0.0], [322.0, 312.0, 393.0, 387.0, 0.33706358075141907, 0.0], [0.0, 271.0, 49.0, 367.0, 0.3176797032356262, 0.0], [221.0, 285.0, 285.0, 387.0, 0.3161827623844147, 0.0], [788.0, 385.0, 850.0, 476.0, 0.28074294328689575, 0.0], [602.0, 371.0, 665.0, 450.0, 0.27342841029167175, 0.0]]"
252,"[[820.0, 458.0, 1005.0, 654.0, 0.915016770362854, 0.0], [1097.0, 416.0, 1249.0, 569.0, 0.8995748162269592, 0.0], [0.0, 417.0, 93.0, 630.0, 0.8800641298294067, 0.0], [635.0, 453.0, 784.0, 641.0, 0.8748236894607544, 0.0], [1035.0, 419.0, 1127.0, 514.0, 0.8730944991111755, 0.0], [162.0, 404.0, 320.0, 555.0, 0.8595010042190552, 0.0], [937.0, 382.0, 1044.0, 478.0, 0.77585369348526, 0.0], [821.0, 383.0, 931.0, 501.0, 0.67103111743927, 0.0], [796.0, 452.0, 891.0, 565.0, 0.6333720684051514, 0.0], [139.0, 390.0, 203.0, 476.0, 0.6079408526420593, 0.0], [259.0, 399.0, 382.0, 526.0, 0.6064386367797852, 0.0], [57.0, 373.0, 147.0, 497.0, 0.5952030420303345, 0.0], [1202.0, 402.0, 1277.0, 503.0, 0.5467104911804199, 0.0], [1252.0, 551.0, 1280.0, 628.0, 0.5279703736305237, 0.0], [1241.0, 468.0, 1280.0, 558.0, 0.43390336632728577, 0.0], [131.0, 329.0, 211.0, 416.0, 0.43019434809684753, 0.0], [564.0, 429.0, 703.0, 705.0, 0.403860867023468, 0.0], [272.0, 362.0, 373.0, 465.0, 0.386494904756546, 0.0], [321.0, 316.0, 395.0, 408.0, 0.3809554874897003, 0.0], [576.0, 403.0, 648.0, 517.0, 0.38045209646224976, 0.0], [743.0, 394.0, 820.0, 478.0, 0.3799205422401428, 0.0], [0.0, 271.0, 49.0, 366.0, 0.31395959854125977, 0.0], [280.0, 301.0, 348.0, 348.0, 0.3101123869419098, 0.0], [222.0, 285.0, 285.0, 387.0, 0.2822398245334625, 0.0], [788.0, 385.0, 850.0, 476.0, 0.2728814482688904, 0.0], [602.0, 371.0, 665.0, 450.0, 0.2616227865219116, 0.0]]"
253,"[[820.0, 458.0, 1005.0, 654.0, 0.9164116978645325, 0.0], [1097.0, 416.0, 1249.0, 569.0, 0.9033369421958923, 0.0], [0.0, 417.0, 93.0, 630.0, 0.8800937533378601, 0.0], [635.0, 453.0, 784.0, 641.0, 0.8746996521949768, 0.0], [1035.0, 419.0, 1127.0, 515.0, 0.8726882338523865, 0.0], [163.0, 404.0, 320.0, 555.0, 0.8570883274078369, 0.0], [937.0, 382.0, 1043.0, 478.0, 0.7789645791053772, 0.0], [796.0, 451.0, 893.0, 565.0, 0.6665806174278259, 0.0], [821.0, 383.0, 931.0, 501.0, 0.6663371324539185, 0.0], [258.0, 398.0, 382.0, 528.0, 0.5975234508514404, 0.0], [56.0, 373.0, 148.0, 498.0, 0.5832855701446533, 0.0], [141.0, 386.0, 202.0, 482.0, 0.5581033229827881, 0.0], [1201.0, 402.0, 1278.0, 504.0, 0.5456132888793945, 0.0], [1241.0, 468.0, 1280.0, 556.0, 0.4233367443084717, 0.0], [321.0, 317.0, 397.0, 410.0, 0.42301276326179504, 0.0], [1251.0, 545.0, 1280.0, 628.0, 0.40614601969718933, 0.0], [564.0, 429.0, 703.0, 705.0, 0.40528830885887146, 0.0], [131.0, 329.0, 211.0, 416.0, 0.4052468240261078, 0.0], [272.0, 362.0, 373.0, 465.0, 0.39300981163978577, 0.0], [576.0, 403.0, 648.0, 517.0, 0.38284051418304443, 0.0], [743.0, 395.0, 820.0, 479.0, 0.3575841784477234, 0.0], [280.0, 301.0, 349.0, 347.0, 0.3477512001991272, 0.0], [221.0, 285.0, 285.0, 384.0, 0.32229629158973694, 0.0], [0.0, 271.0, 49.0, 367.0, 0.3147251605987549, 0.0], [789.0, 386.0, 850.0, 476.0, 0.2822716236114502, 0.0], [602.0, 371.0, 665.0, 450.0, 0.2572070360183716, 0.0]]"
254,"[[820.0, 458.0, 1005.0, 654.0, 0.9161823987960815, 0.0], [1097.0, 416.0, 1249.0, 569.0, 0.8994774222373962, 0.0], [0.0, 418.0, 93.0, 630.0, 0.8793906569480896, 0.0], [1035.0, 419.0, 1127.0, 515.0, 0.8751184940338135, 0.0], [635.0, 453.0, 784.0, 641.0, 0.8732343912124634, 0.0], [163.0, 404.0, 320.0, 555.0, 0.859164297580719, 0.0], [937.0, 382.0, 1043.0, 478.0, 0.7798473834991455, 0.0], [796.0, 450.0, 893.0, 565.0, 0.6864907145500183, 0.0], [821.0, 383.0, 931.0, 501.0, 0.6686645746231079, 0.0], [258.0, 398.0, 381.0, 524.0, 0.6061295866966248, 0.0], [56.0, 374.0, 148.0, 498.0, 0.5912102460861206, 0.0], [141.0, 385.0, 202.0, 483.0, 0.5439338088035583, 0.0], [1201.0, 402.0, 1278.0, 504.0, 0.542854368686676, 0.0], [321.0, 317.0, 397.0, 409.0, 0.4495090842247009, 0.0], [1251.0, 545.0, 1280.0, 627.0, 0.42323800921440125, 0.0], [564.0, 429.0, 703.0, 705.0, 0.40193307399749756, 0.0], [576.0, 403.0, 648.0, 517.0, 0.38524797558784485, 0.0], [272.0, 362.0, 373.0, 465.0, 0.3742799758911133, 0.0], [1241.0, 469.0, 1280.0, 554.0, 0.3739011585712433, 0.0], [131.0, 329.0, 212.0, 417.0, 0.37339308857917786, 0.0], [744.0, 395.0, 820.0, 479.0, 0.37134507298469543, 0.0], [221.0, 286.0, 285.0, 384.0, 0.32145893573760986, 0.0], [280.0, 301.0, 348.0, 347.0, 0.32102176547050476, 0.0], [0.0, 271.0, 49.0, 367.0, 0.31632721424102783, 0.0], [789.0, 386.0, 850.0, 476.0, 0.28921791911125183, 0.0], [602.0, 371.0, 665.0, 450.0, 0.2538268566131592, 0.0]]"
255,"[[821.0, 459.0, 1005.0, 655.0, 0.9150079488754272, 0.0], [1097.0, 416.0, 1249.0, 569.0, 0.8965221643447876, 0.0], [0.0, 418.0, 93.0, 630.0, 0.8791061043739319, 0.0], [1035.0, 418.0, 1125.0, 515.0, 0.873661994934082, 0.0], [635.0, 453.0, 784.0, 641.0, 0.8724108338356018, 0.0], [163.0, 405.0, 320.0, 555.0, 0.8600094318389893, 0.0], [937.0, 382.0, 1043.0, 478.0, 0.772788941860199, 0.0], [797.0, 450.0, 894.0, 565.0, 0.7084532380104065, 0.0], [821.0, 383.0, 931.0, 501.0, 0.6822880506515503, 0.0], [258.0, 398.0, 381.0, 525.0, 0.6017351746559143, 0.0], [56.0, 375.0, 150.0, 498.0, 0.5891304612159729, 0.0], [142.0, 384.0, 203.0, 478.0, 0.5582482814788818, 0.0], [1201.0, 402.0, 1278.0, 503.0, 0.5365116596221924, 0.0], [321.0, 317.0, 397.0, 410.0, 0.46593108773231506, 0.0], [564.0, 429.0, 703.0, 705.0, 0.40131378173828125, 0.0], [1251.0, 540.0, 1280.0, 627.0, 0.397127628326416, 0.0], [576.0, 403.0, 648.0, 517.0, 0.3769785761833191, 0.0], [272.0, 362.0, 373.0, 465.0, 0.36315733194351196, 0.0], [743.0, 395.0, 820.0, 478.0, 0.3629559576511383, 0.0], [280.0, 301.0, 349.0, 347.0, 0.35980838537216187, 0.0], [1241.0, 469.0, 1280.0, 555.0, 0.34915101528167725, 0.0], [131.0, 329.0, 211.0, 414.0, 0.3274807035923004, 0.0], [0.0, 271.0, 49.0, 366.0, 0.310168594121933, 0.0], [221.0, 287.0, 285.0, 383.0, 0.31008943915367126, 0.0], [789.0, 386.0, 850.0, 476.0, 0.27945247292518616, 0.0], [220.0, 353.0, 278.0, 413.0, 0.25107115507125854, 0.0]]"
256,"[[821.0, 458.0, 1005.0, 655.0, 0.9135544300079346, 0.0], [1098.0, 419.0, 1248.0, 567.0, 0.8860566020011902, 0.0], [0.0, 418.0, 93.0, 630.0, 0.8787186145782471, 0.0], [1035.0, 417.0, 1125.0, 515.0, 0.8760586380958557, 0.0], [635.0, 453.0, 784.0, 641.0, 0.8729738593101501, 0.0], [163.0, 405.0, 320.0, 555.0, 0.8607470989227295, 0.0], [937.0, 382.0, 1044.0, 478.0, 0.7746042609214783, 0.0], [821.0, 383.0, 931.0, 501.0, 0.673987627029419, 0.0], [57.0, 376.0, 150.0, 498.0, 0.6077788472175598, 0.0], [796.0, 450.0, 897.0, 565.0, 0.5995368957519531, 0.0], [259.0, 398.0, 383.0, 529.0, 0.5837998390197754, 0.0], [1201.0, 403.0, 1277.0, 504.0, 0.5412291884422302, 0.0], [143.0, 383.0, 202.0, 481.0, 0.539595365524292, 0.0], [320.0, 317.0, 396.0, 409.0, 0.4568052291870117, 0.0], [564.0, 429.0, 703.0, 705.0, 0.41765737533569336, 0.0], [742.0, 397.0, 819.0, 477.0, 0.3685285151004791, 0.0], [269.0, 364.0, 372.0, 465.0, 0.36791059374809265, 0.0], [576.0, 403.0, 648.0, 517.0, 0.365271657705307, 0.0], [1244.0, 469.0, 1280.0, 624.0, 0.3619162142276764, 0.0], [220.0, 287.0, 285.0, 384.0, 0.31992363929748535, 0.0], [132.0, 330.0, 212.0, 421.0, 0.314657598733902, 0.0], [0.0, 271.0, 49.0, 367.0, 0.30093812942504883, 0.0], [789.0, 386.0, 850.0, 476.0, 0.2793312072753906, 0.0], [280.0, 300.0, 346.0, 348.0, 0.2657707631587982, 0.0], [220.0, 353.0, 279.0, 413.0, 0.25652581453323364, 0.0]]"
