frame,number of people
196,"[[794.0, 564.0, 984.0, 796.0, 0.9095655679702759, 0.0], [1371.0, 524.0, 1561.0, 714.0, 0.9011030197143555, 0.0], [1021.0, 578.0, 1253.0, 815.0, 0.8925488591194153, 0.0], [205.0, 502.0, 404.0, 696.0, 0.8745429515838623, 0.0], [0.0, 524.0, 124.0, 786.0, 0.8679069876670837, 0.0], [1397.0, 474.0, 1499.0, 593.0, 0.8647434711456299, 0.0], [994.0, 557.0, 1095.0, 710.0, 0.8603392243385315, 0.0], [1290.0, 530.0, 1418.0, 642.0, 0.8568852543830872, 0.0], [1171.0, 483.0, 1320.0, 600.0, 0.8042460083961487, 0.0], [158.0, 411.0, 265.0, 519.0, 0.7534372806549072, 0.0], [1551.0, 578.0, 1600.0, 699.0, 0.6498575806617737, 0.0], [988.0, 474.0, 1066.0, 595.0, 0.6356518864631653, 0.0], [335.0, 495.0, 477.0, 660.0, 0.6032295823097229, 0.0], [910.0, 496.0, 1020.0, 600.0, 0.5952757000923157, 0.0], [1074.0, 484.0, 1164.0, 590.0, 0.5683590173721313, 0.0], [169.0, 502.0, 262.0, 602.0, 0.5436938405036926, 0.0], [71.0, 464.0, 177.0, 613.0, 0.5030485391616821, 0.0], [807.0, 432.0, 939.0, 533.0, 0.5018835067749023, 0.0], [2.0, 337.0, 58.0, 445.0, 0.4955798089504242, 0.0], [709.0, 537.0, 878.0, 741.0, 0.482769250869751, 0.0], [1559.0, 694.0, 1600.0, 783.0, 0.4808503985404968, 0.0], [717.0, 502.0, 810.0, 643.0, 0.47559455037117004, 0.0], [0.0, 389.0, 49.0, 511.0, 0.4060228765010834, 0.0], [407.0, 393.0, 481.0, 452.0, 0.3920742869377136, 0.0], [49.0, 388.0, 129.0, 513.0, 0.37773728370666504, 0.0], [276.0, 435.0, 352.0, 515.0, 0.33886632323265076, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.3346073627471924, 0.0], [351.0, 380.0, 436.0, 435.0, 0.312897264957428, 0.0], [400.0, 451.0, 472.0, 577.0, 0.29893285036087036, 0.0]]"
197,"[[794.0, 564.0, 984.0, 795.0, 0.9106038808822632, 0.0], [1371.0, 524.0, 1561.0, 714.0, 0.8992628455162048, 0.0], [1021.0, 578.0, 1254.0, 817.0, 0.89420485496521, 0.0], [205.0, 502.0, 403.0, 696.0, 0.8743151426315308, 0.0], [0.0, 523.0, 124.0, 787.0, 0.8655528426170349, 0.0], [994.0, 558.0, 1094.0, 710.0, 0.8595892190933228, 0.0], [1397.0, 475.0, 1498.0, 594.0, 0.8568557500839233, 0.0], [1290.0, 531.0, 1417.0, 642.0, 0.8541819453239441, 0.0], [1171.0, 483.0, 1323.0, 600.0, 0.7994381785392761, 0.0], [158.0, 411.0, 265.0, 519.0, 0.7512891292572021, 0.0], [1551.0, 578.0, 1600.0, 699.0, 0.6568098068237305, 0.0], [987.0, 474.0, 1066.0, 595.0, 0.6351176500320435, 0.0], [335.0, 495.0, 477.0, 660.0, 0.603036105632782, 0.0], [912.0, 495.0, 1019.0, 599.0, 0.5982072353363037, 0.0], [1077.0, 483.0, 1165.0, 593.0, 0.5507150888442993, 0.0], [71.0, 465.0, 177.0, 615.0, 0.5402787923812866, 0.0], [169.0, 501.0, 262.0, 602.0, 0.5318658947944641, 0.0], [807.0, 432.0, 939.0, 533.0, 0.5042352676391602, 0.0], [2.0, 338.0, 58.0, 446.0, 0.4918372929096222, 0.0], [1559.0, 694.0, 1600.0, 783.0, 0.4886030852794647, 0.0], [709.0, 537.0, 878.0, 742.0, 0.48301464319229126, 0.0], [717.0, 503.0, 810.0, 643.0, 0.47004058957099915, 0.0], [0.0, 389.0, 49.0, 512.0, 0.45818331837654114, 0.0], [49.0, 389.0, 129.0, 513.0, 0.38205277919769287, 0.0], [407.0, 393.0, 481.0, 452.0, 0.37853237986564636, 0.0], [276.0, 434.0, 352.0, 515.0, 0.33328622579574585, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.32905927300453186, 0.0], [399.0, 451.0, 471.0, 577.0, 0.2936289608478546, 0.0]]"
198,"[[794.0, 564.0, 984.0, 795.0, 0.9105110764503479, 0.0], [1022.0, 577.0, 1255.0, 817.0, 0.9046237468719482, 0.0], [1371.0, 524.0, 1561.0, 714.0, 0.8991040587425232, 0.0], [205.0, 502.0, 403.0, 696.0, 0.874492883682251, 0.0], [0.0, 522.0, 124.0, 787.0, 0.8635898232460022, 0.0], [994.0, 555.0, 1095.0, 710.0, 0.8583034873008728, 0.0], [1396.0, 476.0, 1499.0, 594.0, 0.857079267501831, 0.0], [1290.0, 530.0, 1417.0, 642.0, 0.8547150492668152, 0.0], [1171.0, 483.0, 1319.0, 600.0, 0.8046581745147705, 0.0], [158.0, 411.0, 264.0, 519.0, 0.7469524145126343, 0.0], [1551.0, 578.0, 1600.0, 699.0, 0.6497106552124023, 0.0], [987.0, 474.0, 1066.0, 595.0, 0.6171720027923584, 0.0], [335.0, 495.0, 477.0, 661.0, 0.5968071222305298, 0.0], [1076.0, 481.0, 1166.0, 591.0, 0.5951884984970093, 0.0], [912.0, 495.0, 1019.0, 599.0, 0.5892821550369263, 0.0], [70.0, 466.0, 177.0, 614.0, 0.5577276349067688, 0.0], [169.0, 501.0, 262.0, 602.0, 0.5372364521026611, 0.0], [2.0, 337.0, 58.0, 444.0, 0.4880504012107849, 0.0], [709.0, 537.0, 879.0, 744.0, 0.47743645310401917, 0.0], [807.0, 432.0, 939.0, 534.0, 0.4709884524345398, 0.0], [717.0, 502.0, 810.0, 643.0, 0.46704480051994324, 0.0], [1559.0, 694.0, 1600.0, 783.0, 0.46169403195381165, 0.0], [0.0, 386.0, 47.0, 512.0, 0.3988567590713501, 0.0], [408.0, 393.0, 481.0, 452.0, 0.3580694794654846, 0.0], [276.0, 432.0, 354.0, 514.0, 0.34758418798446655, 0.0], [49.0, 389.0, 130.0, 513.0, 0.34696993231773376, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.32156774401664734, 0.0], [400.0, 451.0, 471.0, 577.0, 0.3020620048046112, 0.0], [685.0, 420.0, 782.0, 599.0, 0.2552448809146881, 0.0]]"
199,"[[794.0, 564.0, 984.0, 794.0, 0.9128121733665466, 0.0], [1023.0, 577.0, 1254.0, 817.0, 0.9020745754241943, 0.0], [1371.0, 525.0, 1561.0, 714.0, 0.8957445025444031, 0.0], [205.0, 502.0, 403.0, 696.0, 0.8758538365364075, 0.0], [0.0, 519.0, 123.0, 788.0, 0.8669272065162659, 0.0], [994.0, 556.0, 1095.0, 710.0, 0.8615782260894775, 0.0], [1397.0, 476.0, 1499.0, 594.0, 0.8605598211288452, 0.0], [1290.0, 530.0, 1420.0, 641.0, 0.8521228432655334, 0.0], [1171.0, 483.0, 1320.0, 600.0, 0.8044481873512268, 0.0], [157.0, 411.0, 264.0, 519.0, 0.7519572973251343, 0.0], [1551.0, 578.0, 1600.0, 700.0, 0.654233455657959, 0.0], [1076.0, 480.0, 1165.0, 590.0, 0.6308382749557495, 0.0], [987.0, 474.0, 1066.0, 595.0, 0.6223535537719727, 0.0], [334.0, 494.0, 477.0, 662.0, 0.5925821661949158, 0.0], [912.0, 495.0, 1020.0, 599.0, 0.5783596038818359, 0.0], [72.0, 468.0, 177.0, 613.0, 0.5615455508232117, 0.0], [2.0, 338.0, 58.0, 444.0, 0.5237149596214294, 0.0], [168.0, 502.0, 261.0, 602.0, 0.5136314034461975, 0.0], [807.0, 431.0, 938.0, 534.0, 0.4600490927696228, 0.0], [709.0, 537.0, 879.0, 745.0, 0.4486425220966339, 0.0], [1560.0, 694.0, 1600.0, 783.0, 0.44349342584609985, 0.0], [717.0, 502.0, 810.0, 643.0, 0.4114113748073578, 0.0], [0.0, 390.0, 46.0, 513.0, 0.40750765800476074, 0.0], [407.0, 393.0, 481.0, 452.0, 0.3735422194004059, 0.0], [276.0, 431.0, 354.0, 515.0, 0.35304251313209534, 0.0], [49.0, 387.0, 142.0, 518.0, 0.35046738386154175, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.32071980834007263, 0.0], [402.0, 451.0, 471.0, 577.0, 0.3040061891078949, 0.0]]"
200,"[[794.0, 564.0, 984.0, 794.0, 0.9129014015197754, 0.0], [1023.0, 577.0, 1254.0, 817.0, 0.9041147828102112, 0.0], [1371.0, 525.0, 1561.0, 714.0, 0.895200252532959, 0.0], [205.0, 502.0, 403.0, 696.0, 0.8768255114555359, 0.0], [0.0, 518.0, 123.0, 787.0, 0.8647719621658325, 0.0], [994.0, 555.0, 1095.0, 710.0, 0.8583892583847046, 0.0], [1397.0, 477.0, 1500.0, 594.0, 0.8568289875984192, 0.0], [1290.0, 531.0, 1417.0, 642.0, 0.853447675704956, 0.0], [1171.0, 483.0, 1325.0, 600.0, 0.7943413853645325, 0.0], [157.0, 411.0, 264.0, 519.0, 0.7460363507270813, 0.0], [1551.0, 578.0, 1600.0, 699.0, 0.666618287563324, 0.0], [334.0, 494.0, 477.0, 661.0, 0.6094638705253601, 0.0], [1073.0, 480.0, 1165.0, 590.0, 0.5947822332382202, 0.0], [987.0, 474.0, 1067.0, 595.0, 0.5944790244102478, 0.0], [913.0, 496.0, 1019.0, 599.0, 0.5905463099479675, 0.0], [71.0, 468.0, 177.0, 616.0, 0.5791884660720825, 0.0], [2.0, 338.0, 58.0, 443.0, 0.535039484500885, 0.0], [168.0, 502.0, 259.0, 602.0, 0.5030477046966553, 0.0], [1560.0, 693.0, 1600.0, 782.0, 0.48514866828918457, 0.0], [807.0, 431.0, 938.0, 534.0, 0.43915432691574097, 0.0], [709.0, 536.0, 880.0, 747.0, 0.42401114106178284, 0.0], [407.0, 393.0, 481.0, 452.0, 0.38377130031585693, 0.0], [717.0, 502.0, 810.0, 643.0, 0.37840503454208374, 0.0], [50.0, 388.0, 134.0, 516.0, 0.34280505776405334, 0.0], [276.0, 431.0, 354.0, 515.0, 0.3390480577945709, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.31656983494758606, 0.0], [401.0, 451.0, 471.0, 577.0, 0.3020733594894409, 0.0], [453.0, 371.0, 534.0, 454.0, 0.25148048996925354, 0.0]]"
201,"[[1371.0, 525.0, 1560.0, 711.0, 0.9100407958030701, 0.0], [1022.0, 577.0, 1253.0, 818.0, 0.9081797003746033, 0.0], [794.0, 564.0, 984.0, 795.0, 0.9066670536994934, 0.0], [1397.0, 478.0, 1502.0, 593.0, 0.8820081353187561, 0.0], [0.0, 516.0, 123.0, 788.0, 0.879865825176239, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8679875731468201, 0.0], [1290.0, 530.0, 1415.0, 642.0, 0.8599556088447571, 0.0], [994.0, 554.0, 1097.0, 712.0, 0.8587759733200073, 0.0], [1170.0, 483.0, 1315.0, 599.0, 0.8347079157829285, 0.0], [156.0, 412.0, 264.0, 517.0, 0.7326082587242126, 0.0], [1552.0, 579.0, 1600.0, 699.0, 0.7268624901771545, 0.0], [335.0, 495.0, 476.0, 660.0, 0.6712860465049744, 0.0], [913.0, 496.0, 1019.0, 600.0, 0.622133731842041, 0.0], [989.0, 474.0, 1066.0, 593.0, 0.5941541790962219, 0.0], [1075.0, 479.0, 1164.0, 587.0, 0.5852262377738953, 0.0], [1560.0, 692.0, 1600.0, 783.0, 0.5649265646934509, 0.0], [71.0, 467.0, 178.0, 619.0, 0.5565029382705688, 0.0], [1.0, 337.0, 57.0, 443.0, 0.5330609679222107, 0.0], [169.0, 503.0, 263.0, 604.0, 0.522235095500946, 0.0], [808.0, 431.0, 940.0, 533.0, 0.5060007572174072, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.46894851326942444, 0.0], [275.0, 427.0, 361.0, 515.0, 0.4283228814601898, 0.0], [709.0, 539.0, 882.0, 733.0, 0.3877352178096771, 0.0], [409.0, 393.0, 482.0, 452.0, 0.3577192425727844, 0.0], [341.0, 451.0, 465.0, 579.0, 0.3538525104522705, 0.0], [714.0, 502.0, 812.0, 657.0, 0.34600573778152466, 0.0], [51.0, 389.0, 156.0, 524.0, 0.3304453492164612, 0.0], [755.0, 464.0, 831.0, 564.0, 0.3107895255088806, 0.0], [453.0, 370.0, 533.0, 454.0, 0.3045206069946289, 0.0], [408.0, 453.0, 474.0, 565.0, 0.27731356024742126, 0.0], [350.0, 383.0, 437.0, 436.0, 0.2711260914802551, 0.0], [952.0, 421.0, 1040.0, 520.0, 0.260745644569397, 0.0], [486.0, 336.0, 540.0, 425.0, 0.25802838802337646, 0.0]]"
202,"[[1022.0, 576.0, 1253.0, 818.0, 0.91054368019104, 0.0], [1371.0, 525.0, 1561.0, 712.0, 0.910170316696167, 0.0], [794.0, 564.0, 984.0, 794.0, 0.9097363352775574, 0.0], [1401.0, 478.0, 1504.0, 593.0, 0.893110990524292, 0.0], [0.0, 511.0, 122.0, 788.0, 0.8918573260307312, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8661865592002869, 0.0], [1290.0, 530.0, 1416.0, 642.0, 0.861892819404602, 0.0], [995.0, 555.0, 1096.0, 712.0, 0.8560974597930908, 0.0], [1170.0, 483.0, 1316.0, 599.0, 0.8333000540733337, 0.0], [157.0, 412.0, 264.0, 517.0, 0.7362764477729797, 0.0], [1552.0, 579.0, 1600.0, 699.0, 0.7281644940376282, 0.0], [335.0, 495.0, 475.0, 657.0, 0.6754117012023926, 0.0], [913.0, 496.0, 1019.0, 600.0, 0.6263313889503479, 0.0], [990.0, 474.0, 1066.0, 592.0, 0.6016643047332764, 0.0], [71.0, 466.0, 178.0, 621.0, 0.5952760577201843, 0.0], [1070.0, 477.0, 1164.0, 587.0, 0.5907796025276184, 0.0], [1560.0, 692.0, 1600.0, 783.0, 0.5619287490844727, 0.0], [1.0, 337.0, 57.0, 443.0, 0.5332958102226257, 0.0], [808.0, 431.0, 940.0, 533.0, 0.5225582122802734, 0.0], [168.0, 503.0, 261.0, 604.0, 0.512005090713501, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.45772987604141235, 0.0], [275.0, 427.0, 361.0, 514.0, 0.4260980188846588, 0.0], [710.0, 538.0, 880.0, 740.0, 0.4126729667186737, 0.0], [714.0, 502.0, 812.0, 657.0, 0.37448760867118835, 0.0], [341.0, 451.0, 465.0, 579.0, 0.35930272936820984, 0.0], [409.0, 393.0, 481.0, 452.0, 0.3535604178905487, 0.0], [51.0, 390.0, 137.0, 518.0, 0.34007176756858826, 0.0], [755.0, 464.0, 831.0, 564.0, 0.31834134459495544, 0.0], [454.0, 370.0, 536.0, 454.0, 0.29087594151496887, 0.0], [351.0, 383.0, 437.0, 436.0, 0.2852453291416168, 0.0], [952.0, 421.0, 1040.0, 520.0, 0.2805942893028259, 0.0], [408.0, 453.0, 474.0, 564.0, 0.26628661155700684, 0.0], [488.0, 336.0, 540.0, 425.0, 0.25545448064804077, 0.0]]"
203,"[[1371.0, 525.0, 1560.0, 712.0, 0.9110748767852783, 0.0], [794.0, 564.0, 984.0, 795.0, 0.9107959866523743, 0.0], [1022.0, 576.0, 1254.0, 818.0, 0.9107679128646851, 0.0], [0.0, 510.0, 121.0, 788.0, 0.8963313102722168, 0.0], [1402.0, 479.0, 1505.0, 594.0, 0.8951563835144043, 0.0], [1290.0, 530.0, 1416.0, 643.0, 0.8722156882286072, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8670196533203125, 0.0], [995.0, 555.0, 1097.0, 712.0, 0.8559853434562683, 0.0], [1170.0, 483.0, 1316.0, 599.0, 0.8301329612731934, 0.0], [157.0, 412.0, 264.0, 517.0, 0.735928475856781, 0.0], [1552.0, 579.0, 1600.0, 699.0, 0.7252990007400513, 0.0], [335.0, 495.0, 475.0, 657.0, 0.6784614324569702, 0.0], [912.0, 496.0, 1018.0, 600.0, 0.6315038800239563, 0.0], [1068.0, 477.0, 1164.0, 586.0, 0.6030558347702026, 0.0], [990.0, 474.0, 1066.0, 593.0, 0.5988824367523193, 0.0], [1560.0, 690.0, 1600.0, 783.0, 0.5752290487289429, 0.0], [70.0, 466.0, 178.0, 620.0, 0.5723592638969421, 0.0], [2.0, 337.0, 57.0, 443.0, 0.5273536443710327, 0.0], [808.0, 431.0, 940.0, 533.0, 0.5190269351005554, 0.0], [168.0, 503.0, 262.0, 604.0, 0.5084602236747742, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.47127610445022583, 0.0], [276.0, 427.0, 362.0, 514.0, 0.43537911772727966, 0.0], [710.0, 538.0, 879.0, 739.0, 0.4267430901527405, 0.0], [715.0, 502.0, 812.0, 655.0, 0.4047965705394745, 0.0], [409.0, 393.0, 481.0, 452.0, 0.37011340260505676, 0.0], [341.0, 451.0, 465.0, 578.0, 0.35216814279556274, 0.0], [50.0, 389.0, 151.0, 522.0, 0.35126006603240967, 0.0], [755.0, 464.0, 831.0, 564.0, 0.3283831775188446, 0.0], [454.0, 370.0, 536.0, 454.0, 0.2946177124977112, 0.0], [351.0, 383.0, 437.0, 436.0, 0.2875659763813019, 0.0], [953.0, 421.0, 1040.0, 520.0, 0.28692445158958435, 0.0], [488.0, 336.0, 540.0, 425.0, 0.26935991644859314, 0.0], [408.0, 453.0, 473.0, 565.0, 0.267513245344162, 0.0]]"
204,"[[1371.0, 525.0, 1560.0, 712.0, 0.9132437705993652, 0.0], [1023.0, 576.0, 1254.0, 819.0, 0.9125254154205322, 0.0], [794.0, 564.0, 984.0, 795.0, 0.9099709391593933, 0.0], [0.0, 516.0, 119.0, 787.0, 0.8947729468345642, 0.0], [1404.0, 478.0, 1507.0, 593.0, 0.8932245373725891, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8662825226783752, 0.0], [1290.0, 530.0, 1417.0, 643.0, 0.8642012476921082, 0.0], [995.0, 554.0, 1098.0, 711.0, 0.8627872467041016, 0.0], [1170.0, 483.0, 1316.0, 599.0, 0.830991268157959, 0.0], [157.0, 412.0, 264.0, 518.0, 0.7339012622833252, 0.0], [1552.0, 579.0, 1600.0, 698.0, 0.7238789200782776, 0.0], [335.0, 495.0, 475.0, 657.0, 0.6791636347770691, 0.0], [1068.0, 476.0, 1163.0, 586.0, 0.6225025057792664, 0.0], [912.0, 496.0, 1018.0, 600.0, 0.6129586696624756, 0.0], [72.0, 469.0, 179.0, 623.0, 0.6007992625236511, 0.0], [1560.0, 689.0, 1600.0, 783.0, 0.5851684808731079, 0.0], [991.0, 474.0, 1066.0, 592.0, 0.5760552287101746, 0.0], [808.0, 432.0, 940.0, 533.0, 0.5324020385742188, 0.0], [2.0, 337.0, 58.0, 445.0, 0.5135924816131592, 0.0], [168.0, 503.0, 261.0, 603.0, 0.5126170516014099, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.47072118520736694, 0.0], [710.0, 537.0, 879.0, 740.0, 0.43842795491218567, 0.0], [275.0, 427.0, 361.0, 514.0, 0.42815420031547546, 0.0], [716.0, 502.0, 811.0, 652.0, 0.4246925711631775, 0.0], [409.0, 393.0, 480.0, 452.0, 0.36191844940185547, 0.0], [755.0, 464.0, 831.0, 564.0, 0.33759307861328125, 0.0], [50.0, 388.0, 156.0, 523.0, 0.3305245339870453, 0.0], [340.0, 451.0, 465.0, 578.0, 0.32625600695610046, 0.0], [452.0, 370.0, 530.0, 454.0, 0.29565364122390747, 0.0], [953.0, 421.0, 1040.0, 520.0, 0.2849683463573456, 0.0], [407.0, 453.0, 474.0, 567.0, 0.27560240030288696, 0.0], [351.0, 382.0, 437.0, 436.0, 0.26294076442718506, 0.0], [488.0, 336.0, 540.0, 426.0, 0.2556007504463196, 0.0]]"
205,"[[1371.0, 526.0, 1561.0, 711.0, 0.9174521565437317, 0.0], [794.0, 564.0, 984.0, 794.0, 0.911746621131897, 0.0], [1023.0, 575.0, 1254.0, 819.0, 0.9110040068626404, 0.0], [1.0, 514.0, 118.0, 788.0, 0.895352303981781, 0.0], [1404.0, 477.0, 1513.0, 593.0, 0.8818526268005371, 0.0], [995.0, 555.0, 1098.0, 711.0, 0.8710741400718689, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8664483428001404, 0.0], [1290.0, 529.0, 1421.0, 642.0, 0.8535022139549255, 0.0], [1170.0, 483.0, 1315.0, 599.0, 0.8307406902313232, 0.0], [1552.0, 579.0, 1600.0, 698.0, 0.7264882326126099, 0.0], [157.0, 412.0, 264.0, 517.0, 0.719488799571991, 0.0], [335.0, 495.0, 475.0, 658.0, 0.681628406047821, 0.0], [1561.0, 687.0, 1600.0, 783.0, 0.6370159387588501, 0.0], [1067.0, 476.0, 1162.0, 586.0, 0.63397216796875, 0.0], [913.0, 496.0, 1018.0, 600.0, 0.6203987002372742, 0.0], [991.0, 474.0, 1066.0, 593.0, 0.5889785885810852, 0.0], [70.0, 468.0, 178.0, 623.0, 0.5841392278671265, 0.0], [809.0, 431.0, 940.0, 533.0, 0.5316904187202454, 0.0], [168.0, 503.0, 262.0, 603.0, 0.5109977722167969, 0.0], [2.0, 337.0, 58.0, 445.0, 0.4876824915409088, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.4617941379547119, 0.0], [710.0, 537.0, 879.0, 741.0, 0.4456477463245392, 0.0], [275.0, 427.0, 362.0, 514.0, 0.43502697348594666, 0.0], [715.0, 502.0, 812.0, 652.0, 0.4148999750614166, 0.0], [408.0, 393.0, 481.0, 452.0, 0.3603070378303528, 0.0], [755.0, 464.0, 831.0, 565.0, 0.3325907289981842, 0.0], [340.0, 451.0, 465.0, 578.0, 0.32378843426704407, 0.0], [51.0, 388.0, 138.0, 519.0, 0.31202054023742676, 0.0], [953.0, 421.0, 1040.0, 520.0, 0.29603153467178345, 0.0], [351.0, 382.0, 437.0, 436.0, 0.2864326536655426, 0.0], [408.0, 453.0, 474.0, 566.0, 0.28420934081077576, 0.0], [453.0, 370.0, 533.0, 454.0, 0.2765052020549774, 0.0], [0.0, 387.0, 46.0, 511.0, 0.260237455368042, 0.0], [488.0, 336.0, 540.0, 426.0, 0.25713908672332764, 0.0]]"
206,"[[1371.0, 526.0, 1560.0, 710.0, 0.9184253811836243, 0.0], [794.0, 564.0, 984.0, 794.0, 0.9127687811851501, 0.0], [1022.0, 575.0, 1253.0, 820.0, 0.9116833209991455, 0.0], [1.0, 516.0, 118.0, 788.0, 0.8937198519706726, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8680062294006348, 0.0], [1404.0, 479.0, 1515.0, 593.0, 0.8626799583435059, 0.0], [995.0, 554.0, 1099.0, 711.0, 0.8593136668205261, 0.0], [1290.0, 529.0, 1420.0, 642.0, 0.8561733961105347, 0.0], [1170.0, 483.0, 1316.0, 598.0, 0.8355482816696167, 0.0], [1552.0, 579.0, 1600.0, 698.0, 0.7277670502662659, 0.0], [157.0, 412.0, 264.0, 517.0, 0.7247641682624817, 0.0], [335.0, 495.0, 475.0, 656.0, 0.6802086234092712, 0.0], [1561.0, 687.0, 1600.0, 783.0, 0.6477053165435791, 0.0], [912.0, 496.0, 1017.0, 600.0, 0.6171504259109497, 0.0], [1068.0, 476.0, 1162.0, 586.0, 0.6085659861564636, 0.0], [991.0, 474.0, 1066.0, 593.0, 0.5913234353065491, 0.0], [70.0, 468.0, 179.0, 623.0, 0.5687772631645203, 0.0], [169.0, 503.0, 260.0, 602.0, 0.5168287754058838, 0.0], [2.0, 337.0, 58.0, 445.0, 0.5099072456359863, 0.0], [808.0, 432.0, 940.0, 533.0, 0.5080908536911011, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.4651809632778168, 0.0], [710.0, 537.0, 879.0, 740.0, 0.4545145630836487, 0.0], [275.0, 427.0, 361.0, 514.0, 0.4330731928348541, 0.0], [715.0, 502.0, 811.0, 653.0, 0.416648268699646, 0.0], [408.0, 393.0, 481.0, 452.0, 0.3564635217189789, 0.0], [0.0, 388.0, 47.0, 513.0, 0.35328909754753113, 0.0], [389.0, 451.0, 473.0, 577.0, 0.32179901003837585, 0.0], [755.0, 464.0, 831.0, 565.0, 0.321493536233902, 0.0], [51.0, 388.0, 145.0, 520.0, 0.32059457898139954, 0.0], [953.0, 421.0, 1040.0, 521.0, 0.2870599627494812, 0.0], [453.0, 370.0, 533.0, 454.0, 0.273815780878067, 0.0], [351.0, 381.0, 437.0, 436.0, 0.2627582252025604, 0.0], [487.0, 336.0, 540.0, 426.0, 0.25210919976234436, 0.0]]"
207,"[[794.0, 564.0, 984.0, 794.0, 0.9128963947296143, 0.0], [1022.0, 575.0, 1254.0, 820.0, 0.9127318859100342, 0.0], [1372.0, 527.0, 1560.0, 708.0, 0.9090506434440613, 0.0], [0.0, 514.0, 117.0, 788.0, 0.8903736472129822, 0.0], [205.0, 502.0, 404.0, 697.0, 0.8683270215988159, 0.0], [1290.0, 529.0, 1416.0, 642.0, 0.8556075096130371, 0.0], [995.0, 555.0, 1098.0, 711.0, 0.8551059365272522, 0.0], [1402.0, 483.0, 1522.0, 593.0, 0.8312118053436279, 0.0], [1170.0, 483.0, 1317.0, 598.0, 0.8282774090766907, 0.0], [1552.0, 579.0, 1600.0, 698.0, 0.7258909940719604, 0.0], [157.0, 412.0, 264.0, 517.0, 0.7231176495552063, 0.0], [335.0, 495.0, 475.0, 654.0, 0.6680693030357361, 0.0], [1562.0, 686.0, 1600.0, 784.0, 0.6669117212295532, 0.0], [914.0, 496.0, 1017.0, 600.0, 0.623259425163269, 0.0], [1068.0, 475.0, 1162.0, 586.0, 0.5955988168716431, 0.0], [70.0, 468.0, 179.0, 623.0, 0.581138014793396, 0.0], [993.0, 474.0, 1066.0, 589.0, 0.5257258415222168, 0.0], [169.0, 503.0, 260.0, 603.0, 0.5156859159469604, 0.0], [808.0, 432.0, 940.0, 533.0, 0.5148065090179443, 0.0], [2.0, 337.0, 58.0, 450.0, 0.49761152267456055, 0.0], [1542.0, 569.0, 1600.0, 636.0, 0.47134464979171753, 0.0], [275.0, 427.0, 361.0, 514.0, 0.4615364074707031, 0.0], [710.0, 537.0, 879.0, 741.0, 0.4472247362136841, 0.0], [715.0, 502.0, 812.0, 654.0, 0.4041403532028198, 0.0], [408.0, 393.0, 481.0, 452.0, 0.36291274428367615, 0.0], [402.0, 451.0, 474.0, 577.0, 0.33725836873054504, 0.0], [51.0, 389.0, 131.0, 514.0, 0.3248280882835388, 0.0], [755.0, 464.0, 831.0, 565.0, 0.30333811044692993, 0.0], [0.0, 389.0, 48.0, 514.0, 0.3003799617290497, 0.0], [952.0, 421.0, 1040.0, 521.0, 0.26618072390556335, 0.0]]"
