frame,number of people
200,"[[615.0, 344.0, 755.0, 496.0, 0.8784621357917786, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8584674000740051, 0.0], [824.0, 313.0, 936.0, 428.0, 0.8563625812530518, 0.0], [0.0, 314.0, 74.0, 475.0, 0.8460931777954102, 0.0], [775.0, 318.0, 845.0, 387.0, 0.8022987842559814, 0.0], [475.0, 339.0, 591.0, 483.0, 0.7846683263778687, 0.0], [838.0, 286.0, 900.0, 359.0, 0.7404816746711731, 0.0], [704.0, 291.0, 807.0, 361.0, 0.6739391684532166, 0.0], [596.0, 332.0, 657.0, 425.0, 0.6268777847290039, 0.0], [41.0, 281.0, 106.0, 351.0, 0.5957642793655396, 0.0], [426.0, 326.0, 526.0, 431.0, 0.5638773441314697, 0.0], [206.0, 299.0, 287.0, 396.0, 0.4962446987628937, 0.0], [545.0, 298.0, 615.0, 360.0, 0.4930435121059418, 0.0], [936.0, 419.0, 960.0, 470.0, 0.46130451560020447, 0.0], [430.0, 300.0, 488.0, 390.0, 0.425641804933548, 0.0], [92.0, 248.0, 159.0, 314.0, 0.4190415143966675, 0.0], [103.0, 301.0, 156.0, 365.0, 0.41443371772766113, 0.0], [169.0, 268.0, 211.0, 311.0, 0.3630847632884979, 0.0], [928.0, 341.0, 960.0, 417.0, 0.35475093126296997, 0.0], [161.0, 215.0, 215.0, 295.0, 0.2837189733982086, 0.0], [1.0, 204.0, 36.0, 266.0, 0.2601720094680786, 0.0], [453.0, 278.0, 501.0, 339.0, 0.259077250957489, 0.0]]"
201,"[[615.0, 344.0, 756.0, 497.0, 0.8799469470977783, 0.0], [0.0, 311.0, 74.0, 475.0, 0.8676111102104187, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8601690530776978, 0.0], [824.0, 314.0, 936.0, 426.0, 0.8560608625411987, 0.0], [775.0, 318.0, 845.0, 387.0, 0.8091538548469543, 0.0], [476.0, 339.0, 591.0, 482.0, 0.7809894680976868, 0.0], [838.0, 286.0, 900.0, 359.0, 0.7623631358146667, 0.0], [704.0, 292.0, 804.0, 360.0, 0.6441810727119446, 0.0], [596.0, 333.0, 658.0, 423.0, 0.6279109120368958, 0.0], [43.0, 282.0, 105.0, 349.0, 0.6004525423049927, 0.0], [545.0, 298.0, 615.0, 360.0, 0.5349889397621155, 0.0], [936.0, 418.0, 960.0, 470.0, 0.5304256081581116, 0.0], [423.0, 323.0, 530.0, 431.0, 0.49380385875701904, 0.0], [206.0, 299.0, 285.0, 399.0, 0.48933449387550354, 0.0], [430.0, 300.0, 489.0, 389.0, 0.4231016933917999, 0.0], [168.0, 267.0, 213.0, 313.0, 0.4147563874721527, 0.0], [92.0, 248.0, 159.0, 316.0, 0.4035165011882782, 0.0], [103.0, 301.0, 156.0, 367.0, 0.39603880047798157, 0.0], [928.0, 341.0, 960.0, 416.0, 0.38900160789489746, 0.0], [453.0, 277.0, 501.0, 338.0, 0.28916025161743164, 0.0], [162.0, 215.0, 215.0, 295.0, 0.2887515723705292, 0.0], [1.0, 205.0, 36.0, 267.0, 0.27501556277275085, 0.0]]"
202,"[[615.0, 344.0, 755.0, 497.0, 0.8793503642082214, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8626449108123779, 0.0], [0.0, 311.0, 73.0, 475.0, 0.8603264689445496, 0.0], [824.0, 314.0, 936.0, 426.0, 0.8530893325805664, 0.0], [775.0, 317.0, 845.0, 387.0, 0.8057242035865784, 0.0], [476.0, 339.0, 591.0, 482.0, 0.782808780670166, 0.0], [840.0, 286.0, 902.0, 359.0, 0.7745256423950195, 0.0], [704.0, 292.0, 804.0, 360.0, 0.6564326882362366, 0.0], [596.0, 334.0, 658.0, 422.0, 0.6316907405853271, 0.0], [43.0, 282.0, 106.0, 350.0, 0.5943500399589539, 0.0], [546.0, 298.0, 615.0, 360.0, 0.5357556939125061, 0.0], [936.0, 418.0, 960.0, 470.0, 0.5267903804779053, 0.0], [424.0, 324.0, 528.0, 431.0, 0.5125641226768494, 0.0], [206.0, 300.0, 285.0, 398.0, 0.49833986163139343, 0.0], [431.0, 300.0, 489.0, 389.0, 0.4316136837005615, 0.0], [168.0, 266.0, 213.0, 314.0, 0.4039668142795563, 0.0], [92.0, 248.0, 159.0, 317.0, 0.39167866110801697, 0.0], [103.0, 301.0, 156.0, 367.0, 0.38696208596229553, 0.0], [928.0, 342.0, 960.0, 416.0, 0.38005539774894714, 0.0], [162.0, 215.0, 215.0, 295.0, 0.28311458230018616, 0.0], [2.0, 205.0, 36.0, 267.0, 0.2753749489784241, 0.0], [453.0, 277.0, 501.0, 338.0, 0.2750842273235321, 0.0]]"
203,"[[615.0, 344.0, 755.0, 497.0, 0.8784724473953247, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8631122708320618, 0.0], [824.0, 314.0, 936.0, 426.0, 0.8574867844581604, 0.0], [0.0, 310.0, 73.0, 475.0, 0.8517310619354248, 0.0], [775.0, 317.0, 845.0, 387.0, 0.7974191904067993, 0.0], [475.0, 339.0, 591.0, 482.0, 0.785829484462738, 0.0], [841.0, 286.0, 902.0, 359.0, 0.7744120955467224, 0.0], [704.0, 292.0, 804.0, 360.0, 0.6601704359054565, 0.0], [596.0, 334.0, 658.0, 422.0, 0.6192905902862549, 0.0], [42.0, 282.0, 105.0, 349.0, 0.5984646081924438, 0.0], [936.0, 417.0, 960.0, 470.0, 0.5371456146240234, 0.0], [424.0, 324.0, 528.0, 431.0, 0.5275872945785522, 0.0], [546.0, 298.0, 615.0, 360.0, 0.5123640894889832, 0.0], [206.0, 299.0, 285.0, 398.0, 0.510506272315979, 0.0], [431.0, 300.0, 489.0, 389.0, 0.4435485005378723, 0.0], [168.0, 267.0, 213.0, 313.0, 0.40132036805152893, 0.0], [103.0, 301.0, 156.0, 367.0, 0.39376986026763916, 0.0], [92.0, 249.0, 159.0, 317.0, 0.3908289968967438, 0.0], [928.0, 342.0, 960.0, 415.0, 0.3724600374698639, 0.0], [2.0, 205.0, 36.0, 267.0, 0.2834794223308563, 0.0], [162.0, 215.0, 215.0, 296.0, 0.27487924695014954, 0.0], [453.0, 278.0, 501.0, 338.0, 0.26977136731147766, 0.0]]"
204,"[[615.0, 344.0, 755.0, 497.0, 0.8788707852363586, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8649583458900452, 0.0], [824.0, 314.0, 936.0, 426.0, 0.8543261885643005, 0.0], [0.0, 311.0, 72.0, 475.0, 0.8524509072303772, 0.0], [775.0, 317.0, 845.0, 387.0, 0.7928982973098755, 0.0], [476.0, 339.0, 591.0, 482.0, 0.7824108004570007, 0.0], [842.0, 286.0, 905.0, 359.0, 0.7620275020599365, 0.0], [704.0, 292.0, 804.0, 361.0, 0.6622490882873535, 0.0], [41.0, 281.0, 106.0, 348.0, 0.6022823452949524, 0.0], [596.0, 333.0, 658.0, 423.0, 0.6020612716674805, 0.0], [936.0, 417.0, 960.0, 470.0, 0.5524998307228088, 0.0], [206.0, 299.0, 285.0, 397.0, 0.5126491189002991, 0.0], [546.0, 298.0, 615.0, 359.0, 0.5088743567466736, 0.0], [423.0, 323.0, 530.0, 430.0, 0.48009636998176575, 0.0], [430.0, 300.0, 489.0, 389.0, 0.4616672098636627, 0.0], [168.0, 267.0, 213.0, 313.0, 0.3940688371658325, 0.0], [92.0, 248.0, 159.0, 317.0, 0.3804563879966736, 0.0], [103.0, 301.0, 155.0, 366.0, 0.3726400136947632, 0.0], [929.0, 343.0, 960.0, 415.0, 0.37062862515449524, 0.0], [453.0, 277.0, 501.0, 338.0, 0.2788768410682678, 0.0], [162.0, 215.0, 215.0, 296.0, 0.2734798491001129, 0.0], [2.0, 205.0, 36.0, 266.0, 0.2559278905391693, 0.0]]"
205,"[[615.0, 344.0, 754.0, 497.0, 0.8800298571586609, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8658518195152283, 0.0], [824.0, 314.0, 936.0, 425.0, 0.8533545732498169, 0.0], [0.0, 313.0, 71.0, 476.0, 0.8471760153770447, 0.0], [775.0, 317.0, 845.0, 387.0, 0.8010444641113281, 0.0], [475.0, 339.0, 591.0, 482.0, 0.7843331098556519, 0.0], [842.0, 286.0, 909.0, 359.0, 0.7398077249526978, 0.0], [704.0, 292.0, 805.0, 361.0, 0.6720656156539917, 0.0], [597.0, 333.0, 658.0, 423.0, 0.6161401867866516, 0.0], [41.0, 282.0, 106.0, 351.0, 0.5959877967834473, 0.0], [206.0, 299.0, 285.0, 398.0, 0.5206838250160217, 0.0], [937.0, 415.0, 960.0, 470.0, 0.5154909491539001, 0.0], [423.0, 323.0, 529.0, 430.0, 0.49978503584861755, 0.0], [546.0, 298.0, 616.0, 360.0, 0.4889306128025055, 0.0], [430.0, 300.0, 489.0, 389.0, 0.46445685625076294, 0.0], [168.0, 266.0, 213.0, 313.0, 0.39477330446243286, 0.0], [92.0, 248.0, 159.0, 317.0, 0.3851970136165619, 0.0], [103.0, 300.0, 155.0, 366.0, 0.36195188760757446, 0.0], [929.0, 343.0, 960.0, 414.0, 0.35422956943511963, 0.0], [453.0, 277.0, 501.0, 338.0, 0.2780021131038666, 0.0], [162.0, 214.0, 215.0, 297.0, 0.27124670147895813, 0.0], [2.0, 205.0, 36.0, 267.0, 0.2530657649040222, 0.0]]"
206,"[[615.0, 344.0, 754.0, 498.0, 0.8799917697906494, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8664005994796753, 0.0], [0.0, 313.0, 71.0, 476.0, 0.857157289981842, 0.0], [824.0, 314.0, 936.0, 425.0, 0.8538320660591125, 0.0], [775.0, 317.0, 845.0, 387.0, 0.8050963878631592, 0.0], [475.0, 339.0, 591.0, 481.0, 0.7859023809432983, 0.0], [841.0, 286.0, 913.0, 358.0, 0.7185866236686707, 0.0], [704.0, 292.0, 805.0, 361.0, 0.6757527589797974, 0.0], [597.0, 332.0, 659.0, 423.0, 0.6173596382141113, 0.0], [40.0, 282.0, 106.0, 352.0, 0.5873323678970337, 0.0], [938.0, 415.0, 960.0, 470.0, 0.5219851136207581, 0.0], [206.0, 299.0, 285.0, 398.0, 0.5211188197135925, 0.0], [424.0, 324.0, 528.0, 430.0, 0.506945788860321, 0.0], [546.0, 298.0, 616.0, 359.0, 0.4950849711894989, 0.0], [430.0, 300.0, 489.0, 389.0, 0.46532565355300903, 0.0], [168.0, 266.0, 213.0, 314.0, 0.39173242449760437, 0.0], [92.0, 249.0, 159.0, 317.0, 0.38192370533943176, 0.0], [928.0, 342.0, 960.0, 413.0, 0.3564963638782501, 0.0], [103.0, 300.0, 155.0, 366.0, 0.3488028645515442, 0.0], [453.0, 277.0, 501.0, 338.0, 0.27659326791763306, 0.0], [162.0, 214.0, 216.0, 297.0, 0.27050334215164185, 0.0], [2.0, 205.0, 36.0, 267.0, 0.2579519748687744, 0.0]]"
207,"[[616.0, 344.0, 754.0, 498.0, 0.8798311352729797, 0.0], [124.0, 301.0, 241.0, 418.0, 0.867342472076416, 0.0], [824.0, 314.0, 936.0, 425.0, 0.8552857637405396, 0.0], [0.0, 312.0, 71.0, 475.0, 0.8454558849334717, 0.0], [775.0, 317.0, 846.0, 387.0, 0.8014158606529236, 0.0], [475.0, 339.0, 591.0, 481.0, 0.7882270216941833, 0.0], [704.0, 292.0, 805.0, 360.0, 0.6817095279693604, 0.0], [842.0, 290.0, 914.0, 359.0, 0.6466500163078308, 0.0], [597.0, 331.0, 659.0, 423.0, 0.6151995062828064, 0.0], [41.0, 281.0, 106.0, 352.0, 0.588021457195282, 0.0], [425.0, 324.0, 527.0, 430.0, 0.5346444845199585, 0.0], [206.0, 300.0, 286.0, 396.0, 0.5277090072631836, 0.0], [938.0, 413.0, 960.0, 470.0, 0.48525604605674744, 0.0], [547.0, 298.0, 616.0, 359.0, 0.4741724133491516, 0.0], [430.0, 300.0, 489.0, 389.0, 0.4657415747642517, 0.0], [168.0, 266.0, 212.0, 313.0, 0.3902374804019928, 0.0], [92.0, 249.0, 159.0, 316.0, 0.3692961037158966, 0.0], [103.0, 300.0, 155.0, 366.0, 0.35469913482666016, 0.0], [928.0, 342.0, 960.0, 412.0, 0.34317028522491455, 0.0], [453.0, 277.0, 501.0, 338.0, 0.28767064213752747, 0.0], [2.0, 205.0, 36.0, 267.0, 0.2730783522129059, 0.0], [163.0, 215.0, 215.0, 300.0, 0.259448766708374, 0.0], [595.0, 287.0, 640.0, 356.0, 0.25675222277641296, 0.0]]"
208,"[[616.0, 344.0, 754.0, 497.0, 0.8779264688491821, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8662245273590088, 0.0], [0.0, 312.0, 71.0, 475.0, 0.8508086800575256, 0.0], [824.0, 311.0, 935.0, 425.0, 0.8244590163230896, 0.0], [775.0, 317.0, 846.0, 387.0, 0.8066613674163818, 0.0], [475.0, 339.0, 591.0, 481.0, 0.7899855971336365, 0.0], [704.0, 292.0, 805.0, 360.0, 0.6856036186218262, 0.0], [41.0, 281.0, 106.0, 352.0, 0.603020966053009, 0.0], [596.0, 331.0, 660.0, 423.0, 0.5965193510055542, 0.0], [206.0, 299.0, 287.0, 396.0, 0.5422630310058594, 0.0], [425.0, 324.0, 527.0, 430.0, 0.5347062349319458, 0.0], [938.0, 409.0, 960.0, 470.0, 0.48551738262176514, 0.0], [430.0, 300.0, 489.0, 390.0, 0.47960296273231506, 0.0], [841.0, 292.0, 915.0, 359.0, 0.46790164709091187, 0.0], [547.0, 298.0, 617.0, 360.0, 0.4644875228404999, 0.0], [168.0, 266.0, 212.0, 313.0, 0.39914071559906006, 0.0], [92.0, 249.0, 159.0, 316.0, 0.3608860373497009, 0.0], [103.0, 301.0, 155.0, 365.0, 0.36035871505737305, 0.0], [452.0, 278.0, 501.0, 338.0, 0.3320944011211395, 0.0], [928.0, 342.0, 960.0, 411.0, 0.31446993350982666, 0.0], [593.0, 287.0, 641.0, 356.0, 0.2980146110057831, 0.0], [2.0, 205.0, 36.0, 267.0, 0.2666205167770386, 0.0], [164.0, 215.0, 215.0, 300.0, 0.26019787788391113, 0.0]]"
209,"[[616.0, 344.0, 754.0, 497.0, 0.8803586959838867, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8632656335830688, 0.0], [0.0, 314.0, 71.0, 475.0, 0.8481308817863464, 0.0], [824.0, 311.0, 935.0, 425.0, 0.8244908452033997, 0.0], [775.0, 317.0, 846.0, 387.0, 0.8095191717147827, 0.0], [475.0, 339.0, 591.0, 481.0, 0.7897021770477295, 0.0], [704.0, 292.0, 804.0, 360.0, 0.6824829578399658, 0.0], [41.0, 281.0, 106.0, 352.0, 0.6052892804145813, 0.0], [596.0, 330.0, 661.0, 423.0, 0.5773813724517822, 0.0], [425.0, 325.0, 527.0, 430.0, 0.5405193567276001, 0.0], [206.0, 299.0, 288.0, 398.0, 0.5318006873130798, 0.0], [430.0, 299.0, 489.0, 390.0, 0.48489314317703247, 0.0], [938.0, 408.0, 960.0, 470.0, 0.48183009028434753, 0.0], [842.0, 292.0, 915.0, 359.0, 0.475766658782959, 0.0], [547.0, 298.0, 617.0, 359.0, 0.47404175996780396, 0.0], [168.0, 266.0, 212.0, 313.0, 0.3979000151157379, 0.0], [93.0, 249.0, 159.0, 316.0, 0.3567532002925873, 0.0], [103.0, 301.0, 155.0, 366.0, 0.3515883684158325, 0.0], [928.0, 343.0, 960.0, 411.0, 0.32459715008735657, 0.0], [452.0, 278.0, 501.0, 338.0, 0.3174991011619568, 0.0], [593.0, 288.0, 640.0, 356.0, 0.29330748319625854, 0.0], [2.0, 205.0, 36.0, 267.0, 0.27182087302207947, 0.0], [164.0, 215.0, 215.0, 300.0, 0.26146289706230164, 0.0]]"
210,"[[616.0, 344.0, 754.0, 496.0, 0.87823885679245, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8614982962608337, 0.0], [0.0, 315.0, 71.0, 475.0, 0.8479298949241638, 0.0], [824.0, 311.0, 935.0, 424.0, 0.8173491954803467, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8057742714881897, 0.0], [475.0, 339.0, 591.0, 482.0, 0.7928286194801331, 0.0], [704.0, 292.0, 804.0, 360.0, 0.6852504014968872, 0.0], [41.0, 281.0, 106.0, 352.0, 0.5961708426475525, 0.0], [425.0, 325.0, 527.0, 430.0, 0.5575032234191895, 0.0], [938.0, 406.0, 960.0, 470.0, 0.5509814023971558, 0.0], [597.0, 331.0, 662.0, 423.0, 0.5474088788032532, 0.0], [206.0, 299.0, 287.0, 399.0, 0.5220192074775696, 0.0], [430.0, 299.0, 488.0, 389.0, 0.5096980929374695, 0.0], [547.0, 298.0, 617.0, 360.0, 0.46300217509269714, 0.0], [168.0, 267.0, 211.0, 313.0, 0.4065733253955841, 0.0], [843.0, 291.0, 916.0, 358.0, 0.3916134536266327, 0.0], [92.0, 249.0, 159.0, 316.0, 0.35265806317329407, 0.0], [103.0, 301.0, 155.0, 366.0, 0.33021727204322815, 0.0], [452.0, 278.0, 501.0, 338.0, 0.32982832193374634, 0.0], [593.0, 287.0, 640.0, 356.0, 0.3179037868976593, 0.0], [928.0, 344.0, 960.0, 410.0, 0.293992280960083, 0.0], [412.0, 248.0, 470.0, 314.0, 0.265738844871521, 0.0], [165.0, 214.0, 215.0, 302.0, 0.26463472843170166, 0.0], [1.0, 205.0, 36.0, 268.0, 0.25509193539619446, 0.0]]"
211,"[[616.0, 344.0, 754.0, 497.0, 0.8783920407295227, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8681249022483826, 0.0], [0.0, 317.0, 70.0, 474.0, 0.8535106182098389, 0.0], [824.0, 315.0, 936.0, 424.0, 0.8500041961669922, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8004435300827026, 0.0], [475.0, 339.0, 591.0, 481.0, 0.7920263409614563, 0.0], [704.0, 292.0, 804.0, 361.0, 0.6895090937614441, 0.0], [426.0, 325.0, 526.0, 430.0, 0.6325368285179138, 0.0], [43.0, 281.0, 106.0, 350.0, 0.6008354425430298, 0.0], [843.0, 290.0, 919.0, 357.0, 0.581609308719635, 0.0], [597.0, 330.0, 661.0, 423.0, 0.551814079284668, 0.0], [938.0, 405.0, 960.0, 470.0, 0.5323349833488464, 0.0], [206.0, 300.0, 288.0, 398.0, 0.5254603624343872, 0.0], [430.0, 299.0, 489.0, 389.0, 0.5061596632003784, 0.0], [546.0, 298.0, 617.0, 360.0, 0.46864205598831177, 0.0], [168.0, 267.0, 211.0, 313.0, 0.41003111004829407, 0.0], [93.0, 248.0, 159.0, 315.0, 0.3644711375236511, 0.0], [452.0, 278.0, 501.0, 338.0, 0.33273112773895264, 0.0], [103.0, 301.0, 155.0, 365.0, 0.3241223692893982, 0.0], [592.0, 287.0, 640.0, 357.0, 0.2999255657196045, 0.0], [412.0, 249.0, 470.0, 310.0, 0.2882869839668274, 0.0], [1.0, 205.0, 36.0, 268.0, 0.27779874205589294, 0.0], [421.0, 315.0, 523.0, 534.0, 0.26429712772369385, 0.0], [165.0, 214.0, 214.0, 302.0, 0.26030635833740234, 0.0], [928.0, 344.0, 960.0, 410.0, 0.25772520899772644, 0.0]]"
212,"[[616.0, 344.0, 754.0, 497.0, 0.8813320398330688, 0.0], [124.0, 301.0, 241.0, 418.0, 0.8668916821479797, 0.0], [824.0, 315.0, 936.0, 424.0, 0.8585230708122253, 0.0], [0.0, 316.0, 70.0, 474.0, 0.8513973951339722, 0.0], [776.0, 317.0, 846.0, 387.0, 0.8077787756919861, 0.0], [475.0, 339.0, 591.0, 482.0, 0.7886416912078857, 0.0], [704.0, 292.0, 804.0, 361.0, 0.6740352511405945, 0.0], [842.0, 289.0, 923.0, 357.0, 0.6175439357757568, 0.0], [426.0, 325.0, 526.0, 430.0, 0.6060050129890442, 0.0], [43.0, 281.0, 106.0, 351.0, 0.6029539108276367, 0.0], [597.0, 330.0, 661.0, 423.0, 0.5585399270057678, 0.0], [938.0, 405.0, 960.0, 469.0, 0.5517086386680603, 0.0], [206.0, 299.0, 288.0, 399.0, 0.5360751748085022, 0.0], [430.0, 299.0, 489.0, 390.0, 0.5016815662384033, 0.0], [547.0, 298.0, 617.0, 360.0, 0.46201416850090027, 0.0], [168.0, 266.0, 210.0, 313.0, 0.41847747564315796, 0.0], [94.0, 248.0, 159.0, 315.0, 0.365178644657135, 0.0], [103.0, 301.0, 155.0, 365.0, 0.34468525648117065, 0.0], [451.0, 278.0, 501.0, 338.0, 0.33095189929008484, 0.0], [592.0, 287.0, 640.0, 356.0, 0.2976469099521637, 0.0], [165.0, 214.0, 214.0, 302.0, 0.2825605571269989, 0.0], [411.0, 248.0, 469.0, 313.0, 0.2754051685333252, 0.0], [1.0, 205.0, 36.0, 268.0, 0.2715206444263458, 0.0], [928.0, 344.0, 960.0, 410.0, 0.26123306155204773, 0.0]]"
213,"[[616.0, 344.0, 754.0, 497.0, 0.8802663087844849, 0.0], [824.0, 316.0, 936.0, 423.0, 0.8689616918563843, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8675457835197449, 0.0], [0.0, 313.0, 71.0, 475.0, 0.8538414239883423, 0.0], [776.0, 317.0, 846.0, 387.0, 0.7970342040061951, 0.0], [475.0, 339.0, 591.0, 481.0, 0.7847736477851868, 0.0], [703.0, 289.0, 800.0, 361.0, 0.6440919637680054, 0.0], [843.0, 289.0, 928.0, 359.0, 0.6433159708976746, 0.0], [425.0, 324.0, 526.0, 430.0, 0.5952138304710388, 0.0], [43.0, 281.0, 106.0, 351.0, 0.5786442756652832, 0.0], [597.0, 330.0, 661.0, 423.0, 0.5642995834350586, 0.0], [206.0, 299.0, 287.0, 397.0, 0.5353314280509949, 0.0], [938.0, 404.0, 960.0, 469.0, 0.501879096031189, 0.0], [431.0, 299.0, 489.0, 390.0, 0.4925840198993683, 0.0], [547.0, 298.0, 617.0, 360.0, 0.43486520648002625, 0.0], [168.0, 266.0, 210.0, 313.0, 0.4190981686115265, 0.0], [95.0, 248.0, 159.0, 316.0, 0.3642318546772003, 0.0], [103.0, 301.0, 155.0, 366.0, 0.35551217198371887, 0.0], [451.0, 278.0, 501.0, 338.0, 0.31773197650909424, 0.0], [165.0, 214.0, 214.0, 302.0, 0.28044945001602173, 0.0], [414.0, 249.0, 469.0, 310.0, 0.26544228196144104, 0.0], [593.0, 286.0, 640.0, 356.0, 0.2650846242904663, 0.0], [203.0, 273.0, 280.0, 347.0, 0.2614610493183136, 0.0], [1.0, 205.0, 36.0, 268.0, 0.2506765127182007, 0.0]]"
214,"[[616.0, 345.0, 754.0, 497.0, 0.8809468150138855, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8652840852737427, 0.0], [824.0, 321.0, 935.0, 423.0, 0.8631475567817688, 0.0], [0.0, 315.0, 71.0, 475.0, 0.850803017616272, 0.0], [776.0, 317.0, 845.0, 387.0, 0.7989965677261353, 0.0], [475.0, 339.0, 591.0, 482.0, 0.7848189473152161, 0.0], [843.0, 288.0, 932.0, 359.0, 0.687629759311676, 0.0], [703.0, 289.0, 798.0, 361.0, 0.6443762183189392, 0.0], [43.0, 281.0, 105.0, 352.0, 0.6030733585357666, 0.0], [597.0, 329.0, 661.0, 424.0, 0.5759233236312866, 0.0], [425.0, 324.0, 527.0, 430.0, 0.571647584438324, 0.0], [206.0, 299.0, 289.0, 398.0, 0.5206649303436279, 0.0], [430.0, 299.0, 489.0, 390.0, 0.49929729104042053, 0.0], [932.0, 345.0, 960.0, 467.0, 0.44097578525543213, 0.0], [548.0, 298.0, 617.0, 360.0, 0.44064003229141235, 0.0], [168.0, 266.0, 210.0, 313.0, 0.4031190872192383, 0.0], [103.0, 301.0, 156.0, 366.0, 0.38281258940696716, 0.0], [95.0, 248.0, 159.0, 316.0, 0.35619857907295227, 0.0], [938.0, 403.0, 960.0, 469.0, 0.3214552104473114, 0.0], [450.0, 278.0, 501.0, 338.0, 0.2988346219062805, 0.0], [593.0, 288.0, 639.0, 356.0, 0.28010228276252747, 0.0], [165.0, 214.0, 214.0, 303.0, 0.26105090975761414, 0.0], [1.0, 205.0, 36.0, 268.0, 0.25667765736579895, 0.0]]"
215,"[[616.0, 345.0, 754.0, 497.0, 0.8812482953071594, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8662508130073547, 0.0], [824.0, 320.0, 936.0, 423.0, 0.8635420799255371, 0.0], [0.0, 315.0, 72.0, 475.0, 0.8431816697120667, 0.0], [776.0, 317.0, 845.0, 387.0, 0.8002482056617737, 0.0], [476.0, 339.0, 591.0, 482.0, 0.7836080193519592, 0.0], [842.0, 288.0, 934.0, 359.0, 0.6546211242675781, 0.0], [703.0, 289.0, 800.0, 360.0, 0.6402691006660461, 0.0], [43.0, 281.0, 106.0, 353.0, 0.5862154960632324, 0.0], [425.0, 324.0, 527.0, 430.0, 0.5778455138206482, 0.0], [597.0, 330.0, 661.0, 423.0, 0.5718293190002441, 0.0], [206.0, 300.0, 290.0, 397.0, 0.5200356841087341, 0.0], [430.0, 299.0, 489.0, 390.0, 0.5036237239837646, 0.0], [932.0, 345.0, 960.0, 468.0, 0.4850826561450958, 0.0], [548.0, 298.0, 617.0, 360.0, 0.4414476752281189, 0.0], [168.0, 266.0, 211.0, 313.0, 0.3906708061695099, 0.0], [103.0, 301.0, 156.0, 366.0, 0.3690429627895355, 0.0], [95.0, 248.0, 159.0, 315.0, 0.35285264253616333, 0.0], [450.0, 278.0, 500.0, 338.0, 0.3096889853477478, 0.0], [593.0, 288.0, 640.0, 356.0, 0.2790147066116333, 0.0], [937.0, 401.0, 960.0, 470.0, 0.25542178750038147, 0.0]]"
216,"[[616.0, 345.0, 754.0, 497.0, 0.8791002631187439, 0.0], [124.0, 300.0, 241.0, 418.0, 0.8675740957260132, 0.0], [824.0, 322.0, 935.0, 424.0, 0.8593524694442749, 0.0], [0.0, 315.0, 72.0, 475.0, 0.8513228893280029, 0.0], [776.0, 317.0, 845.0, 387.0, 0.8035867810249329, 0.0], [476.0, 339.0, 591.0, 481.0, 0.7797009348869324, 0.0], [842.0, 287.0, 936.0, 357.0, 0.6546177864074707, 0.0], [703.0, 289.0, 801.0, 361.0, 0.6218200325965881, 0.0], [42.0, 281.0, 106.0, 351.0, 0.6036184430122375, 0.0], [597.0, 329.0, 660.0, 423.0, 0.6032611727714539, 0.0], [425.0, 324.0, 527.0, 430.0, 0.5955849289894104, 0.0], [207.0, 300.0, 290.0, 397.0, 0.5306593775749207, 0.0], [431.0, 299.0, 489.0, 390.0, 0.5091098546981812, 0.0], [932.0, 345.0, 960.0, 469.0, 0.4380805194377899, 0.0], [548.0, 298.0, 617.0, 360.0, 0.4341740906238556, 0.0], [168.0, 266.0, 210.0, 313.0, 0.4055429995059967, 0.0], [103.0, 301.0, 156.0, 366.0, 0.3809942603111267, 0.0], [95.0, 248.0, 159.0, 315.0, 0.3728499114513397, 0.0], [451.0, 278.0, 500.0, 338.0, 0.30289143323898315, 0.0], [1.0, 204.0, 36.0, 267.0, 0.28440800309181213, 0.0], [165.0, 215.0, 213.0, 301.0, 0.2813609540462494, 0.0], [937.0, 401.0, 960.0, 468.0, 0.2593013346195221, 0.0], [593.0, 287.0, 640.0, 356.0, 0.25897666811943054, 0.0]]"
