frame,number of people
148,"[[201.0, 117.0, 253.0, 165.0, 0.6159470677375793, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5489521026611328, 0.0], [0.0, 107.0, 27.0, 157.0, 0.5023635029792786, 0.0], [41.0, 101.0, 78.0, 144.0, 0.4043669104576111, 0.0], [277.0, 106.0, 313.0, 140.0, 0.28457751870155334, 0.0]]"
149,"[[201.0, 117.0, 252.0, 164.0, 0.6132603883743286, 0.0], [158.0, 115.0, 198.0, 153.0, 0.546597957611084, 0.0], [0.0, 107.0, 27.0, 157.0, 0.503594696521759, 0.0], [41.0, 101.0, 78.0, 144.0, 0.38891756534576416, 0.0], [277.0, 106.0, 313.0, 140.0, 0.2681492269039154, 0.0]]"
150,"[[202.0, 117.0, 252.0, 164.0, 0.6136264204978943, 0.0], [158.0, 115.0, 198.0, 153.0, 0.539323091506958, 0.0], [0.0, 108.0, 27.0, 157.0, 0.49920424818992615, 0.0], [42.0, 101.0, 77.0, 144.0, 0.35364434123039246, 0.0], [277.0, 106.0, 313.0, 140.0, 0.27059832215309143, 0.0]]"
151,"[[202.0, 117.0, 252.0, 164.0, 0.6169431209564209, 0.0], [158.0, 115.0, 199.0, 160.0, 0.5406064987182617, 0.0], [0.0, 109.0, 27.0, 157.0, 0.47433802485466003, 0.0], [41.0, 101.0, 77.0, 144.0, 0.26623284816741943, 0.0]]"
152,"[[202.0, 117.0, 252.0, 164.0, 0.5954355001449585, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5390307307243347, 0.0], [0.0, 108.0, 27.0, 157.0, 0.47666430473327637, 0.0], [41.0, 101.0, 77.0, 144.0, 0.2709752917289734, 0.0]]"
153,"[[201.0, 118.0, 252.0, 165.0, 0.5628371834754944, 0.0], [158.0, 115.0, 199.0, 159.0, 0.5455747842788696, 0.0], [0.0, 108.0, 27.0, 157.0, 0.4917042851448059, 0.0], [41.0, 101.0, 77.0, 144.0, 0.2865522801876068, 0.0]]"
154,"[[202.0, 118.0, 252.0, 165.0, 0.5504727959632874, 0.0], [158.0, 115.0, 199.0, 159.0, 0.5464588403701782, 0.0], [0.0, 108.0, 27.0, 157.0, 0.492075115442276, 0.0], [41.0, 101.0, 77.0, 144.0, 0.28843140602111816, 0.0]]"
155,"[[202.0, 118.0, 252.0, 165.0, 0.5482103824615479, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5397194623947144, 0.0], [0.0, 108.0, 27.0, 157.0, 0.49925529956817627, 0.0], [41.0, 101.0, 77.0, 144.0, 0.2892681062221527, 0.0]]"
156,"[[159.0, 115.0, 198.0, 153.0, 0.5423663258552551, 0.0], [202.0, 118.0, 252.0, 165.0, 0.5401908159255981, 0.0], [0.0, 108.0, 26.0, 157.0, 0.4619167745113373, 0.0], [41.0, 101.0, 77.0, 144.0, 0.27827778458595276, 0.0]]"
157,"[[158.0, 115.0, 198.0, 153.0, 0.5453746914863586, 0.0], [202.0, 118.0, 252.0, 164.0, 0.5407288074493408, 0.0], [0.0, 109.0, 26.0, 157.0, 0.46236327290534973, 0.0], [41.0, 101.0, 77.0, 144.0, 0.26830071210861206, 0.0]]"
158,"[[202.0, 118.0, 252.0, 164.0, 0.5536651015281677, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5468301773071289, 0.0], [0.0, 106.0, 26.0, 158.0, 0.481391578912735, 0.0], [41.0, 101.0, 78.0, 144.0, 0.2822795510292053, 0.0]]"
159,"[[158.0, 115.0, 198.0, 153.0, 0.5446736812591553, 0.0], [202.0, 118.0, 252.0, 164.0, 0.5399326682090759, 0.0], [0.0, 105.0, 26.0, 158.0, 0.49324658513069153, 0.0], [41.0, 101.0, 78.0, 144.0, 0.2910446524620056, 0.0], [277.0, 106.0, 312.0, 140.0, 0.25022441148757935, 0.0]]"
160,"[[158.0, 115.0, 199.0, 158.0, 0.5368366837501526, 0.0], [201.0, 118.0, 252.0, 164.0, 0.5001048445701599, 0.0], [0.0, 105.0, 26.0, 158.0, 0.47569379210472107, 0.0], [41.0, 101.0, 78.0, 144.0, 0.2654152810573578, 0.0]]"
161,"[[158.0, 115.0, 199.0, 158.0, 0.5413908362388611, 0.0], [201.0, 118.0, 252.0, 164.0, 0.5386565327644348, 0.0], [0.0, 105.0, 26.0, 158.0, 0.4803948402404785, 0.0], [41.0, 101.0, 78.0, 144.0, 0.26802170276641846, 0.0], [277.0, 106.0, 312.0, 140.0, 0.2521263659000397, 0.0]]"
162,"[[201.0, 117.0, 252.0, 164.0, 0.5582693219184875, 0.0], [158.0, 115.0, 199.0, 159.0, 0.5435395836830139, 0.0], [0.0, 105.0, 26.0, 158.0, 0.4681858718395233, 0.0], [41.0, 101.0, 78.0, 144.0, 0.2653791904449463, 0.0], [278.0, 106.0, 312.0, 140.0, 0.2551216781139374, 0.0]]"
163,"[[201.0, 117.0, 252.0, 165.0, 0.5943143367767334, 0.0], [158.0, 115.0, 200.0, 159.0, 0.5542277693748474, 0.0], [0.0, 107.0, 26.0, 158.0, 0.4340546131134033, 0.0], [41.0, 101.0, 78.0, 144.0, 0.28910547494888306, 0.0], [277.0, 106.0, 312.0, 140.0, 0.2733614146709442, 0.0]]"
164,"[[202.0, 117.0, 252.0, 165.0, 0.6025180816650391, 0.0], [158.0, 115.0, 200.0, 159.0, 0.5516066551208496, 0.0], [0.0, 107.0, 26.0, 158.0, 0.42672857642173767, 0.0], [41.0, 101.0, 78.0, 144.0, 0.2752588391304016, 0.0], [277.0, 106.0, 312.0, 140.0, 0.2746620774269104, 0.0]]"
165,"[[202.0, 118.0, 252.0, 165.0, 0.5947433710098267, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5497555136680603, 0.0], [0.0, 109.0, 26.0, 157.0, 0.4293506443500519, 0.0], [42.0, 101.0, 78.0, 144.0, 0.3035205006599426, 0.0], [277.0, 106.0, 312.0, 140.0, 0.27835094928741455, 0.0]]"
166,"[[202.0, 117.0, 252.0, 165.0, 0.608592689037323, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5642479062080383, 0.0], [0.0, 110.0, 26.0, 157.0, 0.4251544177532196, 0.0], [42.0, 101.0, 78.0, 144.0, 0.29934316873550415, 0.0], [277.0, 107.0, 312.0, 140.0, 0.2621001601219177, 0.0]]"
167,"[[202.0, 118.0, 252.0, 165.0, 0.5990921258926392, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5552956461906433, 0.0], [0.0, 110.0, 26.0, 157.0, 0.4170241951942444, 0.0], [42.0, 102.0, 77.0, 144.0, 0.30637824535369873, 0.0], [277.0, 106.0, 312.0, 140.0, 0.26191624999046326, 0.0]]"
168,"[[202.0, 118.0, 252.0, 165.0, 0.5859609842300415, 0.0], [158.0, 114.0, 199.0, 153.0, 0.5601548552513123, 0.0], [0.0, 110.0, 27.0, 157.0, 0.4391186535358429, 0.0], [42.0, 102.0, 77.0, 144.0, 0.32060226798057556, 0.0], [277.0, 106.0, 312.0, 140.0, 0.26949542760849, 0.0]]"
169,"[[202.0, 118.0, 252.0, 164.0, 0.5557237863540649, 0.0], [158.0, 114.0, 199.0, 153.0, 0.5555391311645508, 0.0], [0.0, 110.0, 27.0, 157.0, 0.410457044839859, 0.0], [42.0, 102.0, 77.0, 144.0, 0.3245830535888672, 0.0], [277.0, 106.0, 313.0, 140.0, 0.2747163772583008, 0.0]]"
170,"[[202.0, 118.0, 252.0, 164.0, 0.5619235038757324, 0.0], [158.0, 113.0, 199.0, 154.0, 0.5451318025588989, 0.0], [0.0, 111.0, 26.0, 157.0, 0.39981117844581604, 0.0], [42.0, 102.0, 77.0, 144.0, 0.32145634293556213, 0.0], [277.0, 106.0, 313.0, 140.0, 0.2534610331058502, 0.0]]"
171,"[[158.0, 113.0, 199.0, 154.0, 0.5472879409790039, 0.0], [202.0, 118.0, 252.0, 164.0, 0.537937343120575, 0.0], [0.0, 110.0, 26.0, 157.0, 0.4130321145057678, 0.0], [42.0, 102.0, 77.0, 144.0, 0.32567253708839417, 0.0], [277.0, 107.0, 313.0, 140.0, 0.2597254812717438, 0.0]]"
172,"[[158.0, 113.0, 199.0, 154.0, 0.5487985014915466, 0.0], [202.0, 118.0, 252.0, 164.0, 0.5388873815536499, 0.0], [0.0, 109.0, 27.0, 157.0, 0.45568910241127014, 0.0], [42.0, 102.0, 77.0, 144.0, 0.34126168489456177, 0.0], [277.0, 107.0, 312.0, 140.0, 0.2523045241832733, 0.0]]"
173,"[[158.0, 114.0, 199.0, 154.0, 0.5559234619140625, 0.0], [202.0, 118.0, 252.0, 164.0, 0.5289888978004456, 0.0], [0.0, 109.0, 27.0, 158.0, 0.44696348905563354, 0.0], [42.0, 102.0, 77.0, 144.0, 0.3476512134075165, 0.0]]"
174,"[[158.0, 113.0, 199.0, 154.0, 0.5638172030448914, 0.0], [203.0, 118.0, 252.0, 164.0, 0.5272315144538879, 0.0], [0.0, 109.0, 27.0, 158.0, 0.4324984848499298, 0.0], [42.0, 102.0, 76.0, 144.0, 0.34415411949157715, 0.0], [277.0, 107.0, 313.0, 140.0, 0.26396313309669495, 0.0]]"
175,"[[158.0, 113.0, 199.0, 154.0, 0.5724066495895386, 0.0], [202.0, 118.0, 252.0, 165.0, 0.5371020436286926, 0.0], [0.0, 108.0, 27.0, 158.0, 0.43680283427238464, 0.0], [42.0, 102.0, 76.0, 144.0, 0.34675759077072144, 0.0], [277.0, 107.0, 312.0, 140.0, 0.2775224447250366, 0.0]]"
176,"[[158.0, 114.0, 199.0, 154.0, 0.5676878094673157, 0.0], [202.0, 118.0, 252.0, 165.0, 0.5183077454566956, 0.0], [0.0, 108.0, 27.0, 158.0, 0.45120298862457275, 0.0], [42.0, 102.0, 76.0, 144.0, 0.3479759097099304, 0.0], [277.0, 107.0, 312.0, 140.0, 0.2765050530433655, 0.0]]"
177,"[[158.0, 113.0, 199.0, 154.0, 0.56749027967453, 0.0], [202.0, 118.0, 252.0, 165.0, 0.5173053741455078, 0.0], [0.0, 108.0, 27.0, 158.0, 0.45650535821914673, 0.0], [42.0, 102.0, 76.0, 144.0, 0.3431347906589508, 0.0], [277.0, 106.0, 313.0, 140.0, 0.2942867577075958, 0.0]]"
178,"[[158.0, 114.0, 199.0, 154.0, 0.5601666569709778, 0.0], [202.0, 118.0, 252.0, 165.0, 0.5528721809387207, 0.0], [0.0, 109.0, 27.0, 158.0, 0.44807758927345276, 0.0], [42.0, 102.0, 77.0, 144.0, 0.3446665406227112, 0.0], [277.0, 106.0, 313.0, 140.0, 0.3375714123249054, 0.0]]"
179,"[[158.0, 114.0, 199.0, 154.0, 0.5588921308517456, 0.0], [202.0, 118.0, 252.0, 165.0, 0.5472888350486755, 0.0], [0.0, 109.0, 27.0, 158.0, 0.4570299983024597, 0.0], [42.0, 101.0, 77.0, 143.0, 0.35113099217414856, 0.0], [277.0, 106.0, 313.0, 140.0, 0.3343697190284729, 0.0]]"
180,"[[202.0, 118.0, 252.0, 165.0, 0.576155424118042, 0.0], [158.0, 114.0, 200.0, 154.0, 0.5655306577682495, 0.0], [0.0, 109.0, 27.0, 158.0, 0.4422537684440613, 0.0], [42.0, 101.0, 76.0, 143.0, 0.3456815779209137, 0.0], [277.0, 106.0, 313.0, 140.0, 0.3126739263534546, 0.0]]"
181,"[[202.0, 118.0, 252.0, 165.0, 0.5917960405349731, 0.0], [158.0, 113.0, 200.0, 155.0, 0.5694756507873535, 0.0], [0.0, 107.0, 26.0, 158.0, 0.4255141019821167, 0.0], [42.0, 102.0, 76.0, 143.0, 0.34219202399253845, 0.0], [277.0, 107.0, 312.0, 140.0, 0.29394766688346863, 0.0]]"
182,"[[202.0, 118.0, 252.0, 164.0, 0.5906516909599304, 0.0], [158.0, 113.0, 200.0, 155.0, 0.5776268839836121, 0.0], [0.0, 107.0, 26.0, 158.0, 0.4310248792171478, 0.0], [42.0, 102.0, 76.0, 144.0, 0.34392249584198, 0.0], [277.0, 107.0, 312.0, 140.0, 0.28027355670928955, 0.0]]"
183,"[[203.0, 118.0, 251.0, 164.0, 0.5874877572059631, 0.0], [158.0, 113.0, 200.0, 155.0, 0.5833254456520081, 0.0], [0.0, 108.0, 27.0, 158.0, 0.4273560643196106, 0.0], [42.0, 101.0, 76.0, 143.0, 0.3625869154930115, 0.0], [277.0, 107.0, 313.0, 140.0, 0.2748381793498993, 0.0]]"
184,"[[158.0, 113.0, 200.0, 155.0, 0.580551266670227, 0.0], [203.0, 118.0, 252.0, 164.0, 0.5799387693405151, 0.0], [0.0, 108.0, 27.0, 157.0, 0.42247796058654785, 0.0], [42.0, 101.0, 76.0, 143.0, 0.3697090446949005, 0.0], [277.0, 107.0, 313.0, 140.0, 0.2807663679122925, 0.0]]"
185,"[[203.0, 118.0, 252.0, 165.0, 0.5918352007865906, 0.0], [157.0, 114.0, 200.0, 155.0, 0.5768019556999207, 0.0], [0.0, 108.0, 27.0, 158.0, 0.41160285472869873, 0.0], [42.0, 101.0, 76.0, 143.0, 0.36044955253601074, 0.0], [277.0, 107.0, 313.0, 140.0, 0.2804528772830963, 0.0]]"
186,"[[203.0, 117.0, 252.0, 164.0, 0.5778468251228333, 0.0], [157.0, 113.0, 200.0, 155.0, 0.5701881051063538, 0.0], [0.0, 109.0, 27.0, 158.0, 0.42177850008010864, 0.0], [42.0, 101.0, 76.0, 143.0, 0.36085835099220276, 0.0], [276.0, 107.0, 313.0, 140.0, 0.2922315001487732, 0.0]]"
187,"[[203.0, 118.0, 251.0, 165.0, 0.5838990211486816, 0.0], [157.0, 114.0, 199.0, 155.0, 0.5739679932594299, 0.0], [0.0, 108.0, 27.0, 157.0, 0.4289393424987793, 0.0], [42.0, 101.0, 76.0, 143.0, 0.3594319522380829, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2921421229839325, 0.0]]"
188,"[[203.0, 117.0, 251.0, 165.0, 0.5846655368804932, 0.0], [157.0, 113.0, 200.0, 154.0, 0.5679798126220703, 0.0], [0.0, 108.0, 27.0, 158.0, 0.4389616847038269, 0.0], [42.0, 101.0, 76.0, 143.0, 0.35469377040863037, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2891875207424164, 0.0]]"
189,"[[203.0, 117.0, 252.0, 165.0, 0.5895048379898071, 0.0], [157.0, 113.0, 200.0, 154.0, 0.5430538654327393, 0.0], [0.0, 108.0, 27.0, 157.0, 0.4287402331829071, 0.0], [42.0, 101.0, 76.0, 143.0, 0.33899033069610596, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2846481204032898, 0.0]]"
190,"[[203.0, 118.0, 252.0, 164.0, 0.5870458483695984, 0.0], [157.0, 115.0, 199.0, 155.0, 0.536220133304596, 0.0], [0.0, 108.0, 27.0, 157.0, 0.43786025047302246, 0.0], [42.0, 101.0, 76.0, 143.0, 0.33444517850875854, 0.0], [276.0, 107.0, 312.0, 140.0, 0.287858247756958, 0.0]]"
191,"[[202.0, 118.0, 252.0, 165.0, 0.6134616732597351, 0.0], [157.0, 114.0, 199.0, 155.0, 0.5445888042449951, 0.0], [0.0, 108.0, 27.0, 157.0, 0.4432416260242462, 0.0], [42.0, 101.0, 76.0, 143.0, 0.3309522569179535, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2902456521987915, 0.0]]"
192,"[[202.0, 118.0, 252.0, 165.0, 0.6056180000305176, 0.0], [157.0, 114.0, 199.0, 155.0, 0.5558805465698242, 0.0], [0.0, 109.0, 27.0, 157.0, 0.44899141788482666, 0.0], [42.0, 101.0, 76.0, 143.0, 0.34878796339035034, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2849201560020447, 0.0]]"
193,"[[202.0, 117.0, 252.0, 165.0, 0.6168641448020935, 0.0], [157.0, 113.0, 200.0, 155.0, 0.5583099722862244, 0.0], [0.0, 110.0, 27.0, 157.0, 0.42309093475341797, 0.0], [42.0, 101.0, 76.0, 143.0, 0.34508436918258667, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2890608012676239, 0.0]]"
194,"[[202.0, 117.0, 252.0, 165.0, 0.6198190450668335, 0.0], [157.0, 113.0, 199.0, 154.0, 0.5495924353599548, 0.0], [0.0, 110.0, 27.0, 157.0, 0.4240005910396576, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3316923975944519, 0.0], [276.0, 107.0, 312.0, 140.0, 0.2831208407878876, 0.0]]"
195,"[[202.0, 117.0, 252.0, 165.0, 0.6156547665596008, 0.0], [157.0, 113.0, 200.0, 155.0, 0.556207001209259, 0.0], [0.0, 111.0, 27.0, 157.0, 0.4198417067527771, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3060509264469147, 0.0], [276.0, 107.0, 313.0, 140.0, 0.26878422498703003, 0.0]]"
196,"[[202.0, 117.0, 252.0, 165.0, 0.6489783525466919, 0.0], [157.0, 113.0, 200.0, 155.0, 0.5700507760047913, 0.0], [0.0, 111.0, 27.0, 157.0, 0.4110269248485565, 0.0], [42.0, 102.0, 76.0, 143.0, 0.30946752429008484, 0.0], [276.0, 107.0, 313.0, 140.0, 0.266428679227829, 0.0]]"
197,"[[202.0, 117.0, 252.0, 165.0, 0.6319997310638428, 0.0], [157.0, 113.0, 200.0, 155.0, 0.5693944096565247, 0.0], [0.0, 111.0, 27.0, 157.0, 0.4083884656429291, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3113495111465454, 0.0], [277.0, 107.0, 313.0, 140.0, 0.26413726806640625, 0.0]]"
198,"[[202.0, 117.0, 252.0, 165.0, 0.627590537071228, 0.0], [157.0, 112.0, 200.0, 155.0, 0.5719534754753113, 0.0], [0.0, 111.0, 27.0, 157.0, 0.4008300304412842, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3064836263656616, 0.0], [276.0, 107.0, 313.0, 140.0, 0.28558406233787537, 0.0]]"
199,"[[202.0, 116.0, 252.0, 165.0, 0.6133930683135986, 0.0], [157.0, 112.0, 200.0, 155.0, 0.5650965571403503, 0.0], [0.0, 110.0, 26.0, 157.0, 0.4196172058582306, 0.0], [276.0, 107.0, 313.0, 140.0, 0.3114093542098999, 0.0], [42.0, 102.0, 76.0, 143.0, 0.302018940448761, 0.0]]"
200,"[[204.0, 116.0, 250.0, 163.0, 0.6039347052574158, 0.0], [157.0, 112.0, 200.0, 154.0, 0.5657535195350647, 0.0], [0.0, 109.0, 26.0, 158.0, 0.4253300428390503, 0.0], [276.0, 107.0, 313.0, 140.0, 0.307605117559433, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3055310547351837, 0.0]]"
201,"[[203.0, 116.0, 252.0, 165.0, 0.6274393200874329, 0.0], [158.0, 113.0, 200.0, 154.0, 0.5602260231971741, 0.0], [0.0, 107.0, 26.0, 158.0, 0.4019780457019806, 0.0], [42.0, 102.0, 76.0, 144.0, 0.3226318955421448, 0.0], [277.0, 107.0, 312.0, 140.0, 0.29212215542793274, 0.0]]"
202,"[[203.0, 116.0, 252.0, 164.0, 0.5949254035949707, 0.0], [158.0, 113.0, 200.0, 154.0, 0.5643910765647888, 0.0], [0.0, 109.0, 26.0, 158.0, 0.359951913356781, 0.0], [42.0, 102.0, 76.0, 144.0, 0.31755876541137695, 0.0], [276.0, 107.0, 312.0, 140.0, 0.3087614178657532, 0.0]]"
203,"[[203.0, 117.0, 252.0, 164.0, 0.5874442458152771, 0.0], [158.0, 113.0, 200.0, 154.0, 0.5656753182411194, 0.0], [0.0, 110.0, 26.0, 158.0, 0.3580309748649597, 0.0], [42.0, 101.0, 76.0, 144.0, 0.3333469331264496, 0.0], [276.0, 106.0, 312.0, 140.0, 0.31470537185668945, 0.0]]"
204,"[[202.0, 116.0, 252.0, 164.0, 0.5968328714370728, 0.0], [158.0, 113.0, 199.0, 153.0, 0.5552663803100586, 0.0], [0.0, 110.0, 26.0, 158.0, 0.3572808802127838, 0.0], [42.0, 102.0, 76.0, 144.0, 0.31686756014823914, 0.0], [277.0, 107.0, 312.0, 140.0, 0.27835726737976074, 0.0]]"
205,"[[203.0, 116.0, 252.0, 164.0, 0.6016724109649658, 0.0], [158.0, 113.0, 199.0, 153.0, 0.5391818881034851, 0.0], [0.0, 114.0, 24.0, 158.0, 0.339638888835907, 0.0], [42.0, 102.0, 76.0, 144.0, 0.30655011534690857, 0.0], [277.0, 107.0, 311.0, 140.0, 0.28637760877609253, 0.0]]"
206,"[[203.0, 116.0, 252.0, 164.0, 0.597610354423523, 0.0], [158.0, 113.0, 199.0, 153.0, 0.5423758625984192, 0.0], [0.0, 112.0, 24.0, 158.0, 0.35911744832992554, 0.0], [277.0, 105.0, 312.0, 140.0, 0.31675606966018677, 0.0], [42.0, 101.0, 76.0, 144.0, 0.2991352677345276, 0.0]]"
207,"[[203.0, 116.0, 252.0, 163.0, 0.5985183119773865, 0.0], [158.0, 113.0, 199.0, 153.0, 0.5317654609680176, 0.0], [0.0, 109.0, 24.0, 159.0, 0.3640460968017578, 0.0], [277.0, 103.0, 312.0, 140.0, 0.3207891583442688, 0.0], [42.0, 101.0, 76.0, 144.0, 0.29252204298973083, 0.0]]"
208,"[[203.0, 116.0, 253.0, 164.0, 0.6220307946205139, 0.0], [158.0, 113.0, 199.0, 153.0, 0.5322173833847046, 0.0], [0.0, 109.0, 24.0, 159.0, 0.3795364201068878, 0.0], [276.0, 103.0, 313.0, 141.0, 0.3321797549724579, 0.0], [42.0, 101.0, 76.0, 144.0, 0.2718167304992676, 0.0]]"
209,"[[203.0, 116.0, 253.0, 164.0, 0.6264524459838867, 0.0], [158.0, 113.0, 199.0, 154.0, 0.5373249650001526, 0.0], [0.0, 109.0, 24.0, 159.0, 0.389626145362854, 0.0], [276.0, 102.0, 313.0, 141.0, 0.34230539202690125, 0.0], [42.0, 101.0, 76.0, 144.0, 0.26339322328567505, 0.0]]"
210,"[[203.0, 116.0, 253.0, 164.0, 0.6249505281448364, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5387259721755981, 0.0], [0.0, 109.0, 24.0, 158.0, 0.4127419590950012, 0.0], [275.0, 103.0, 312.0, 141.0, 0.34632742404937744, 0.0], [42.0, 101.0, 76.0, 144.0, 0.28091365098953247, 0.0]]"
211,"[[203.0, 117.0, 253.0, 164.0, 0.6234085559844971, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5228399634361267, 0.0], [0.0, 112.0, 23.0, 158.0, 0.36554238200187683, 0.0], [275.0, 104.0, 311.0, 141.0, 0.3168213367462158, 0.0], [42.0, 101.0, 76.0, 144.0, 0.2907984256744385, 0.0]]"
212,"[[203.0, 116.0, 253.0, 164.0, 0.6277894377708435, 0.0], [158.0, 114.0, 199.0, 154.0, 0.5204673409461975, 0.0], [0.0, 112.0, 23.0, 158.0, 0.3663352131843567, 0.0], [42.0, 101.0, 76.0, 143.0, 0.290587842464447, 0.0], [276.0, 106.0, 311.0, 141.0, 0.286601722240448, 0.0]]"
213,"[[203.0, 117.0, 253.0, 164.0, 0.6162980794906616, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5126012563705444, 0.0], [0.0, 113.0, 24.0, 158.0, 0.3557624816894531, 0.0], [42.0, 101.0, 76.0, 143.0, 0.29213547706604004, 0.0], [276.0, 107.0, 311.0, 141.0, 0.26636019349098206, 0.0]]"
214,"[[203.0, 117.0, 253.0, 164.0, 0.6186580657958984, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5182263851165771, 0.0], [0.0, 109.0, 24.0, 158.0, 0.32285401225090027, 0.0], [42.0, 101.0, 76.0, 143.0, 0.28488340973854065, 0.0], [275.0, 108.0, 309.0, 142.0, 0.25697705149650574, 0.0]]"
215,"[[203.0, 117.0, 253.0, 164.0, 0.6201519966125488, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5191569328308105, 0.0], [0.0, 109.0, 24.0, 158.0, 0.33809539675712585, 0.0], [42.0, 101.0, 76.0, 143.0, 0.3120214343070984, 0.0], [276.0, 107.0, 312.0, 141.0, 0.2631136476993561, 0.0]]"
216,"[[202.0, 116.0, 253.0, 164.0, 0.6099873185157776, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5103603601455688, 0.0], [0.0, 108.0, 25.0, 158.0, 0.3797518014907837, 0.0], [41.0, 101.0, 77.0, 143.0, 0.32466351985931396, 0.0], [276.0, 108.0, 313.0, 143.0, 0.2822987735271454, 0.0]]"
217,"[[203.0, 117.0, 253.0, 164.0, 0.6159868836402893, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5151945352554321, 0.0], [0.0, 108.0, 25.0, 158.0, 0.3922850489616394, 0.0], [41.0, 101.0, 77.0, 143.0, 0.3249388039112091, 0.0], [276.0, 107.0, 313.0, 143.0, 0.3210099935531616, 0.0]]"
218,"[[203.0, 117.0, 253.0, 163.0, 0.6114290952682495, 0.0], [157.0, 115.0, 199.0, 154.0, 0.5097543597221375, 0.0], [0.0, 108.0, 25.0, 158.0, 0.403144508600235, 0.0], [275.0, 107.0, 313.0, 144.0, 0.3469066619873047, 0.0], [42.0, 101.0, 76.0, 143.0, 0.31943854689598083, 0.0]]"
219,"[[203.0, 117.0, 253.0, 164.0, 0.62004554271698, 0.0], [157.0, 115.0, 199.0, 154.0, 0.5163755416870117, 0.0], [0.0, 108.0, 25.0, 158.0, 0.4079819619655609, 0.0], [275.0, 107.0, 314.0, 144.0, 0.35205739736557007, 0.0], [42.0, 102.0, 76.0, 143.0, 0.31473878026008606, 0.0]]"
220,"[[203.0, 117.0, 253.0, 163.0, 0.5807977318763733, 0.0], [157.0, 115.0, 199.0, 154.0, 0.5042091012001038, 0.0], [0.0, 107.0, 25.0, 158.0, 0.41182294487953186, 0.0], [275.0, 107.0, 314.0, 144.0, 0.3439722955226898, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3239418864250183, 0.0]]"
221,"[[203.0, 117.0, 253.0, 163.0, 0.5978211760520935, 0.0], [157.0, 115.0, 199.0, 153.0, 0.50462806224823, 0.0], [0.0, 107.0, 26.0, 158.0, 0.41454043984413147, 0.0], [276.0, 107.0, 313.0, 143.0, 0.3237664997577667, 0.0], [42.0, 102.0, 76.0, 143.0, 0.3145346939563751, 0.0]]"
222,"[[203.0, 117.0, 252.0, 163.0, 0.5990365743637085, 0.0], [157.0, 115.0, 199.0, 153.0, 0.4992619454860687, 0.0], [0.0, 107.0, 26.0, 158.0, 0.41993021965026855, 0.0], [42.0, 102.0, 76.0, 144.0, 0.32649701833724976, 0.0], [276.0, 107.0, 313.0, 142.0, 0.29167917370796204, 0.0]]"
223,"[[203.0, 117.0, 253.0, 164.0, 0.6139700412750244, 0.0], [157.0, 115.0, 199.0, 153.0, 0.5014863610267639, 0.0], [0.0, 107.0, 26.0, 158.0, 0.42292970418930054, 0.0], [276.0, 107.0, 310.0, 143.0, 0.3461397886276245, 0.0], [42.0, 102.0, 76.0, 144.0, 0.32730406522750854, 0.0]]"
224,"[[203.0, 117.0, 253.0, 164.0, 0.6217522025108337, 0.0], [157.0, 115.0, 199.0, 154.0, 0.50830078125, 0.0], [0.0, 108.0, 26.0, 158.0, 0.4202364981174469, 0.0], [276.0, 106.0, 310.0, 143.0, 0.3668038547039032, 0.0], [42.0, 102.0, 76.0, 144.0, 0.33357667922973633, 0.0]]"
225,"[[203.0, 117.0, 252.0, 165.0, 0.6620858311653137, 0.0], [157.0, 114.0, 199.0, 154.0, 0.5092807412147522, 0.0], [0.0, 108.0, 25.0, 158.0, 0.38118261098861694, 0.0], [276.0, 106.0, 314.0, 143.0, 0.36230435967445374, 0.0], [42.0, 102.0, 76.0, 144.0, 0.3251142203807831, 0.0]]"
