frame,number of cars
257,"[[781.0, 415.0, 804.0, 434.0, 0.873332142829895, 2.0], [1704.0, 360.0, 1771.0, 383.0, 0.853757381439209, 2.0], [871.0, 436.0, 899.0, 462.0, 0.8433092832565308, 2.0], [1106.0, 415.0, 1128.0, 435.0, 0.833215057849884, 2.0], [743.0, 444.0, 780.0, 473.0, 0.8025481700897217, 2.0], [1135.0, 431.0, 1161.0, 449.0, 0.7834675312042236, 2.0], [740.0, 426.0, 768.0, 449.0, 0.7821729779243469, 2.0], [848.0, 403.0, 865.0, 415.0, 0.7537274360656738, 2.0], [834.0, 421.0, 861.0, 445.0, 0.72791588306427, 2.0], [1196.0, 460.0, 1232.0, 485.0, 0.7206466794013977, 2.0], [803.0, 406.0, 822.0, 420.0, 0.7010390758514404, 2.0], [1078.0, 402.0, 1096.0, 415.0, 0.6932941675186157, 2.0], [532.0, 350.0, 557.0, 368.0, 0.6515269875526428, 2.0], [1093.0, 411.0, 1110.0, 424.0, 0.6497997045516968, 2.0], [993.0, 401.0, 1009.0, 413.0, 0.6430305242538452, 2.0], [1038.0, 416.0, 1060.0, 435.0, 0.6398743987083435, 2.0], [1023.0, 399.0, 1039.0, 414.0, 0.6072839498519897, 2.0], [1193.0, 484.0, 1241.0, 522.0, 0.5965734720230103, 2.0], [1044.0, 398.0, 1057.0, 407.0, 0.5321013331413269, 2.0], [819.0, 401.0, 836.0, 413.0, 0.5042566061019897, 2.0], [1012.0, 393.0, 1025.0, 403.0, 0.4963017404079437, 2.0], [1424.0, 356.0, 1442.0, 369.0, 0.3525031507015228, 2.0], [806.0, 402.0, 835.0, 418.0, 0.28533023595809937, 2.0]]"
258,"[[870.0, 438.0, 897.0, 464.0, 0.8562454581260681, 2.0], [779.0, 415.0, 802.0, 434.0, 0.8422451019287109, 2.0], [1133.0, 431.0, 1160.0, 449.0, 0.8213499784469604, 2.0], [832.0, 422.0, 860.0, 446.0, 0.8145732283592224, 2.0], [740.0, 446.0, 778.0, 475.0, 0.8138852715492249, 2.0], [738.0, 427.0, 766.0, 450.0, 0.8044503331184387, 2.0], [1700.0, 360.0, 1767.0, 382.0, 0.7955065965652466, 2.0], [1104.0, 415.0, 1127.0, 433.0, 0.7893341183662415, 2.0], [848.0, 403.0, 865.0, 416.0, 0.7560999989509583, 2.0], [802.0, 407.0, 821.0, 421.0, 0.7449950575828552, 2.0], [1191.0, 459.0, 1228.0, 484.0, 0.7134726047515869, 2.0], [1190.0, 483.0, 1236.0, 521.0, 0.6732253432273865, 2.0], [1077.0, 401.0, 1095.0, 415.0, 0.6236263513565063, 2.0], [1091.0, 410.0, 1108.0, 424.0, 0.6216074824333191, 2.0], [1023.0, 400.0, 1038.0, 414.0, 0.6205118894577026, 2.0], [992.0, 401.0, 1009.0, 412.0, 0.6044174432754517, 2.0], [1037.0, 416.0, 1059.0, 434.0, 0.6038797497749329, 2.0], [531.0, 351.0, 554.0, 368.0, 0.5919457077980042, 2.0], [1012.0, 392.0, 1024.0, 403.0, 0.4429550766944885, 2.0], [817.0, 402.0, 834.0, 414.0, 0.42931652069091797, 2.0], [1425.0, 356.0, 1442.0, 369.0, 0.4116566777229309, 2.0], [1043.0, 398.0, 1055.0, 407.0, 0.3892907202243805, 2.0], [805.0, 402.0, 834.0, 418.0, 0.3294490873813629, 2.0], [556.0, 349.0, 576.0, 361.0, 0.2916308045387268, 2.0]]"
259,"[[869.0, 440.0, 897.0, 466.0, 0.8511935472488403, 2.0], [1694.0, 360.0, 1763.0, 383.0, 0.8452302813529968, 2.0], [1103.0, 415.0, 1125.0, 433.0, 0.8422496318817139, 2.0], [830.0, 422.0, 858.0, 448.0, 0.8152860403060913, 2.0], [736.0, 427.0, 765.0, 451.0, 0.8119170665740967, 2.0], [1132.0, 430.0, 1158.0, 448.0, 0.8031434416770935, 2.0], [737.0, 445.0, 775.0, 476.0, 0.8022091388702393, 2.0], [846.0, 404.0, 864.0, 416.0, 0.7890650629997253, 2.0], [777.0, 416.0, 801.0, 435.0, 0.7686781883239746, 2.0], [801.0, 406.0, 819.0, 422.0, 0.731270432472229, 2.0], [1091.0, 411.0, 1108.0, 424.0, 0.7276455163955688, 2.0], [1036.0, 416.0, 1058.0, 434.0, 0.6887596249580383, 2.0], [1189.0, 457.0, 1226.0, 481.0, 0.6880834698677063, 2.0], [1076.0, 400.0, 1094.0, 415.0, 0.6373661756515503, 2.0], [529.0, 351.0, 553.0, 368.0, 0.6361899375915527, 2.0], [992.0, 401.0, 1008.0, 412.0, 0.6284565925598145, 2.0], [1185.0, 481.0, 1232.0, 518.0, 0.6222134828567505, 2.0], [1022.0, 400.0, 1037.0, 414.0, 0.6044672727584839, 2.0], [817.0, 402.0, 833.0, 414.0, 0.5853300094604492, 2.0], [1423.0, 357.0, 1442.0, 369.0, 0.4893960952758789, 2.0], [1010.0, 392.0, 1024.0, 403.0, 0.3717171549797058, 2.0], [1040.0, 398.0, 1054.0, 407.0, 0.34889066219329834, 2.0], [1030.0, 406.0, 1058.0, 420.0, 0.3127046227455139, 2.0], [557.0, 350.0, 575.0, 361.0, 0.27813953161239624, 2.0]]"
260,"[[1102.0, 415.0, 1124.0, 433.0, 0.8818363547325134, 2.0], [828.0, 424.0, 857.0, 449.0, 0.8511872887611389, 2.0], [776.0, 417.0, 799.0, 436.0, 0.8488355278968811, 2.0], [1692.0, 360.0, 1757.0, 383.0, 0.8473013639450073, 2.0], [1129.0, 430.0, 1156.0, 448.0, 0.8220590949058533, 2.0], [867.0, 440.0, 895.0, 466.0, 0.8175564408302307, 2.0], [735.0, 427.0, 762.0, 451.0, 0.8093266487121582, 2.0], [846.0, 404.0, 863.0, 416.0, 0.7666420936584473, 2.0], [1035.0, 416.0, 1056.0, 434.0, 0.7659222483634949, 2.0], [1187.0, 458.0, 1223.0, 481.0, 0.744667649269104, 2.0], [800.0, 407.0, 818.0, 422.0, 0.7294195294380188, 2.0], [734.0, 446.0, 773.0, 477.0, 0.7197545766830444, 2.0], [1089.0, 410.0, 1106.0, 423.0, 0.7162045240402222, 2.0], [1075.0, 400.0, 1092.0, 414.0, 0.6658074259757996, 2.0], [528.0, 351.0, 550.0, 368.0, 0.6626450419425964, 2.0], [1181.0, 479.0, 1227.0, 516.0, 0.6460543870925903, 2.0], [992.0, 401.0, 1007.0, 413.0, 0.6263724565505981, 2.0], [1021.0, 401.0, 1035.0, 414.0, 0.6083740592002869, 2.0], [816.0, 403.0, 832.0, 416.0, 0.5032245516777039, 2.0], [1039.0, 397.0, 1053.0, 407.0, 0.46336793899536133, 2.0], [1423.0, 357.0, 1440.0, 369.0, 0.4539533257484436, 2.0], [1009.0, 392.0, 1023.0, 403.0, 0.40986549854278564, 2.0], [1092.0, 411.0, 1120.0, 427.0, 0.32240062952041626, 2.0], [1076.0, 404.0, 1097.0, 419.0, 0.2927019000053406, 2.0], [557.0, 350.0, 575.0, 361.0, 0.274747759103775, 2.0]]"
261,"[[1101.0, 415.0, 1123.0, 433.0, 0.8778270483016968, 2.0], [1127.0, 430.0, 1153.0, 448.0, 0.8540497422218323, 2.0], [866.0, 441.0, 894.0, 468.0, 0.8412365317344666, 2.0], [1686.0, 360.0, 1755.0, 384.0, 0.8370550274848938, 2.0], [1435.0, 1009.0, 1710.0, 1080.0, 0.8263040781021118, 2.0], [774.0, 418.0, 798.0, 436.0, 0.8244277238845825, 2.0], [826.0, 425.0, 856.0, 449.0, 0.8177813291549683, 2.0], [1033.0, 415.0, 1055.0, 434.0, 0.7901061177253723, 2.0], [845.0, 404.0, 862.0, 417.0, 0.7572596073150635, 2.0], [731.0, 447.0, 771.0, 479.0, 0.7526302337646484, 2.0], [527.0, 352.0, 549.0, 368.0, 0.7513161897659302, 2.0], [1183.0, 457.0, 1219.0, 479.0, 0.7415037155151367, 2.0], [732.0, 428.0, 761.0, 450.0, 0.7401757836341858, 2.0], [1074.0, 400.0, 1091.0, 414.0, 0.7370700836181641, 2.0], [798.0, 408.0, 817.0, 423.0, 0.7289015650749207, 2.0], [1087.0, 411.0, 1105.0, 424.0, 0.6451324224472046, 2.0], [991.0, 401.0, 1006.0, 413.0, 0.6308103799819946, 2.0], [1019.0, 400.0, 1035.0, 414.0, 0.6286023259162903, 2.0], [1177.0, 478.0, 1223.0, 513.0, 0.5977306365966797, 2.0], [814.0, 404.0, 831.0, 417.0, 0.5066339373588562, 2.0], [731.0, 433.0, 767.0, 467.0, 0.48713064193725586, 2.0], [1038.0, 397.0, 1052.0, 408.0, 0.4760529398918152, 2.0], [1422.0, 358.0, 1440.0, 369.0, 0.38174423575401306, 2.0], [1074.0, 404.0, 1095.0, 420.0, 0.3737456500530243, 2.0], [1009.0, 392.0, 1022.0, 402.0, 0.35711777210235596, 2.0], [557.0, 350.0, 575.0, 361.0, 0.3123454451560974, 2.0]]"
262,"[[1683.0, 360.0, 1748.0, 385.0, 0.878181517124176, 2.0], [864.0, 442.0, 894.0, 470.0, 0.8697147369384766, 2.0], [1126.0, 430.0, 1151.0, 448.0, 0.8531146049499512, 2.0], [1098.0, 415.0, 1121.0, 433.0, 0.8405477404594421, 2.0], [824.0, 425.0, 855.0, 451.0, 0.8402145504951477, 2.0], [1073.0, 400.0, 1089.0, 414.0, 0.7934631705284119, 2.0], [525.0, 352.0, 548.0, 369.0, 0.7810199856758118, 2.0], [844.0, 405.0, 861.0, 418.0, 0.7704302668571472, 2.0], [729.0, 448.0, 767.0, 481.0, 0.7535468339920044, 2.0], [1032.0, 415.0, 1055.0, 434.0, 0.7291727662086487, 2.0], [1019.0, 400.0, 1035.0, 414.0, 0.7198776006698608, 2.0], [731.0, 430.0, 757.0, 453.0, 0.7034531235694885, 2.0], [772.0, 419.0, 796.0, 438.0, 0.7011420130729675, 2.0], [1398.0, 965.0, 1684.0, 1079.0, 0.6992720365524292, 2.0], [1182.0, 457.0, 1217.0, 479.0, 0.6975433230400085, 2.0], [797.0, 411.0, 816.0, 425.0, 0.6952353119850159, 2.0], [990.0, 401.0, 1005.0, 413.0, 0.6552886962890625, 2.0], [1175.0, 477.0, 1219.0, 512.0, 0.6030972003936768, 2.0], [1086.0, 411.0, 1103.0, 424.0, 0.6014329791069031, 2.0], [813.0, 404.0, 830.0, 417.0, 0.5719547271728516, 2.0], [1038.0, 397.0, 1052.0, 408.0, 0.5674859881401062, 2.0], [1009.0, 392.0, 1021.0, 402.0, 0.36996427178382874, 2.0], [1422.0, 358.0, 1441.0, 369.0, 0.27610522508621216, 2.0]]"
263,"[[862.0, 443.0, 893.0, 472.0, 0.8708181381225586, 2.0], [1370.0, 926.0, 1664.0, 1080.0, 0.8605139851570129, 2.0], [1678.0, 361.0, 1744.0, 385.0, 0.8604519367218018, 2.0], [725.0, 451.0, 765.0, 482.0, 0.8420048356056213, 2.0], [1097.0, 415.0, 1120.0, 432.0, 0.83716881275177, 2.0], [823.0, 426.0, 854.0, 452.0, 0.8352876901626587, 2.0], [1124.0, 430.0, 1150.0, 448.0, 0.812094509601593, 2.0], [771.0, 421.0, 794.0, 440.0, 0.8092477917671204, 2.0], [728.0, 430.0, 755.0, 453.0, 0.7793813943862915, 2.0], [1032.0, 415.0, 1054.0, 432.0, 0.7660514116287231, 2.0], [796.0, 410.0, 815.0, 425.0, 0.756546139717102, 2.0], [1072.0, 401.0, 1088.0, 414.0, 0.7413316369056702, 2.0], [523.0, 353.0, 546.0, 370.0, 0.7366912364959717, 2.0], [843.0, 406.0, 860.0, 419.0, 0.7235317230224609, 2.0], [1018.0, 401.0, 1034.0, 414.0, 0.7055737376213074, 2.0], [812.0, 405.0, 829.0, 418.0, 0.6905837059020996, 2.0], [990.0, 402.0, 1005.0, 413.0, 0.6756165027618408, 2.0], [1179.0, 456.0, 1213.0, 479.0, 0.6680535674095154, 2.0], [1170.0, 476.0, 1215.0, 510.0, 0.639222264289856, 2.0], [1087.0, 410.0, 1102.0, 424.0, 0.5998662114143372, 2.0], [1008.0, 393.0, 1021.0, 403.0, 0.47158992290496826, 2.0], [1037.0, 397.0, 1051.0, 408.0, 0.4654211103916168, 2.0], [1422.0, 359.0, 1439.0, 371.0, 0.36391299962997437, 2.0], [556.0, 350.0, 573.0, 363.0, 0.3305419683456421, 2.0]]"
264,"[[1345.0, 891.0, 1609.0, 1080.0, 0.8855106234550476, 2.0], [1675.0, 361.0, 1739.0, 385.0, 0.879024088382721, 2.0], [861.0, 444.0, 892.0, 473.0, 0.8775911331176758, 2.0], [768.0, 422.0, 792.0, 441.0, 0.8549796938896179, 2.0], [822.0, 428.0, 853.0, 453.0, 0.8433442711830139, 2.0], [1096.0, 415.0, 1119.0, 432.0, 0.8385210633277893, 2.0], [1123.0, 430.0, 1148.0, 448.0, 0.8352501392364502, 2.0], [723.0, 452.0, 763.0, 484.0, 0.8283056616783142, 2.0], [841.0, 407.0, 859.0, 420.0, 0.7837060689926147, 2.0], [1176.0, 457.0, 1211.0, 478.0, 0.7756861448287964, 2.0], [794.0, 410.0, 815.0, 426.0, 0.7716379761695862, 2.0], [726.0, 432.0, 753.0, 455.0, 0.7703646421432495, 2.0], [1031.0, 415.0, 1052.0, 432.0, 0.7687941789627075, 2.0], [521.0, 354.0, 543.0, 370.0, 0.7536826133728027, 2.0], [1070.0, 401.0, 1088.0, 415.0, 0.7193034291267395, 2.0], [1017.0, 402.0, 1033.0, 414.0, 0.6903330087661743, 2.0], [1168.0, 475.0, 1211.0, 510.0, 0.6734414100646973, 2.0], [1085.0, 411.0, 1101.0, 424.0, 0.6731500625610352, 2.0], [810.0, 407.0, 827.0, 419.0, 0.65794438123703, 2.0], [990.0, 401.0, 1003.0, 413.0, 0.6497787237167358, 2.0], [1036.0, 397.0, 1051.0, 408.0, 0.4906891882419586, 2.0], [1008.0, 393.0, 1020.0, 403.0, 0.4835380017757416, 2.0], [1421.0, 359.0, 1439.0, 371.0, 0.3455815315246582, 2.0], [555.0, 351.0, 572.0, 363.0, 0.3252158761024475, 2.0]]"
265,"[[1319.0, 858.0, 1562.0, 1033.0, 0.925329327583313, 2.0], [1671.0, 360.0, 1733.0, 386.0, 0.8613061308860779, 2.0], [861.0, 446.0, 890.0, 475.0, 0.8536684513092041, 2.0], [1121.0, 430.0, 1146.0, 448.0, 0.8523528575897217, 2.0], [819.0, 429.0, 851.0, 456.0, 0.8397358059883118, 2.0], [767.0, 423.0, 790.0, 443.0, 0.8377732038497925, 2.0], [1096.0, 415.0, 1116.0, 432.0, 0.8250657916069031, 2.0], [720.0, 454.0, 761.0, 487.0, 0.797990620136261, 2.0], [840.0, 408.0, 858.0, 421.0, 0.7765398025512695, 2.0], [1031.0, 415.0, 1051.0, 432.0, 0.7541130185127258, 2.0], [1083.0, 410.0, 1100.0, 424.0, 0.7450338006019592, 2.0], [792.0, 411.0, 813.0, 427.0, 0.7288083434104919, 2.0], [519.0, 354.0, 542.0, 370.0, 0.7186703085899353, 2.0], [1175.0, 456.0, 1209.0, 478.0, 0.7095049619674683, 2.0], [1165.0, 475.0, 1208.0, 508.0, 0.7074362635612488, 2.0], [1016.0, 401.0, 1032.0, 415.0, 0.6979214549064636, 2.0], [722.0, 433.0, 753.0, 458.0, 0.6891451478004456, 2.0], [1069.0, 401.0, 1087.0, 415.0, 0.6398442387580872, 2.0], [988.0, 402.0, 1002.0, 413.0, 0.6134356260299683, 2.0], [809.0, 407.0, 826.0, 419.0, 0.5383021831512451, 2.0], [1035.0, 397.0, 1050.0, 408.0, 0.528074324131012, 2.0], [1007.0, 393.0, 1020.0, 403.0, 0.5203027129173279, 2.0], [1421.0, 360.0, 1438.0, 371.0, 0.5061023831367493, 2.0], [793.0, 408.0, 825.0, 423.0, 0.3790339529514313, 2.0], [185.0, 343.0, 221.0, 361.0, 0.35820040106773376, 2.0], [555.0, 351.0, 572.0, 364.0, 0.30488261580467224, 2.0]]"
266,"[[1299.0, 831.0, 1519.0, 994.0, 0.9260126948356628, 2.0], [1120.0, 430.0, 1144.0, 447.0, 0.8661544919013977, 2.0], [858.0, 448.0, 889.0, 476.0, 0.8636158108711243, 2.0], [1094.0, 415.0, 1114.0, 432.0, 0.8491957783699036, 2.0], [764.0, 424.0, 789.0, 443.0, 0.8472170829772949, 2.0], [1668.0, 361.0, 1729.0, 385.0, 0.8247969746589661, 2.0], [819.0, 429.0, 849.0, 457.0, 0.7890519499778748, 2.0], [1029.0, 415.0, 1051.0, 432.0, 0.7701363563537598, 2.0], [1172.0, 456.0, 1206.0, 477.0, 0.7697104811668396, 2.0], [840.0, 408.0, 858.0, 421.0, 0.7657354474067688, 2.0], [720.0, 434.0, 751.0, 459.0, 0.7627022862434387, 2.0], [718.0, 455.0, 759.0, 489.0, 0.7575942277908325, 2.0], [1163.0, 473.0, 1204.0, 506.0, 0.7515705823898315, 2.0], [516.0, 353.0, 541.0, 371.0, 0.7164354920387268, 2.0], [1016.0, 399.0, 1032.0, 414.0, 0.7106168866157532, 2.0], [1082.0, 410.0, 1099.0, 424.0, 0.7092899084091187, 2.0], [1069.0, 401.0, 1086.0, 415.0, 0.7044969201087952, 2.0], [988.0, 401.0, 1002.0, 413.0, 0.6360187530517578, 2.0], [791.0, 411.0, 812.0, 427.0, 0.6218332648277283, 2.0], [1420.0, 360.0, 1438.0, 372.0, 0.5802924036979675, 2.0], [1007.0, 393.0, 1019.0, 404.0, 0.5331873297691345, 2.0], [1035.0, 397.0, 1049.0, 408.0, 0.526233971118927, 2.0], [809.0, 407.0, 825.0, 420.0, 0.5249375700950623, 2.0], [185.0, 344.0, 220.0, 361.0, 0.32525303959846497, 2.0], [767.0, 360.0, 799.0, 370.0, 0.31596678495407104, 2.0], [1013.0, 395.0, 1030.0, 409.0, 0.28876176476478577, 2.0], [1072.0, 405.0, 1096.0, 419.0, 0.2641453742980957, 2.0], [554.0, 352.0, 571.0, 364.0, 0.2614315152168274, 2.0]]"
267,"[[1280.0, 805.0, 1480.0, 956.0, 0.931052565574646, 2.0], [1662.0, 362.0, 1725.0, 386.0, 0.8727530837059021, 2.0], [856.0, 450.0, 889.0, 479.0, 0.859925389289856, 2.0], [764.0, 425.0, 788.0, 444.0, 0.8215733766555786, 2.0], [1170.0, 456.0, 1203.0, 476.0, 0.8125882148742676, 2.0], [1092.0, 415.0, 1113.0, 432.0, 0.8124749064445496, 2.0], [838.0, 410.0, 856.0, 422.0, 0.7975298166275024, 2.0], [718.0, 435.0, 749.0, 460.0, 0.773971438407898, 2.0], [1119.0, 430.0, 1143.0, 446.0, 0.7682591676712036, 2.0], [516.0, 354.0, 539.0, 371.0, 0.7446767687797546, 2.0], [1159.0, 471.0, 1200.0, 505.0, 0.7419365048408508, 2.0], [1029.0, 415.0, 1050.0, 432.0, 0.7080500721931458, 2.0], [715.0, 457.0, 754.0, 490.0, 0.704626739025116, 2.0], [817.0, 431.0, 848.0, 458.0, 0.6902526617050171, 2.0], [988.0, 401.0, 1002.0, 413.0, 0.6835836172103882, 2.0], [1016.0, 398.0, 1031.0, 415.0, 0.6675317883491516, 2.0], [791.0, 413.0, 811.0, 428.0, 0.6663917303085327, 2.0], [1081.0, 411.0, 1098.0, 424.0, 0.6607213616371155, 2.0], [1068.0, 401.0, 1085.0, 415.0, 0.6303812861442566, 2.0], [1420.0, 360.0, 1436.0, 372.0, 0.6004621386528015, 2.0], [1006.0, 393.0, 1019.0, 404.0, 0.5462382435798645, 2.0], [808.0, 408.0, 825.0, 421.0, 0.5331031084060669, 2.0], [1035.0, 397.0, 1048.0, 408.0, 0.4989289939403534, 2.0], [552.0, 352.0, 571.0, 364.0, 0.28721773624420166, 2.0], [979.0, 392.0, 993.0, 401.0, 0.28534847497940063, 2.0], [185.0, 344.0, 218.0, 361.0, 0.2596650719642639, 2.0]]"
268,"[[1261.0, 781.0, 1448.0, 919.0, 0.9325965642929077, 2.0], [1660.0, 362.0, 1721.0, 386.0, 0.8747546076774597, 2.0], [854.0, 452.0, 888.0, 481.0, 0.8320369124412537, 2.0], [762.0, 426.0, 786.0, 445.0, 0.806670069694519, 2.0], [838.0, 411.0, 855.0, 424.0, 0.7816653251647949, 2.0], [816.0, 433.0, 847.0, 459.0, 0.7584695219993591, 2.0], [1118.0, 430.0, 1141.0, 446.0, 0.7558465600013733, 2.0], [714.0, 436.0, 747.0, 464.0, 0.7556394934654236, 2.0], [1092.0, 415.0, 1112.0, 432.0, 0.7541232109069824, 2.0], [1168.0, 455.0, 1200.0, 476.0, 0.7535558342933655, 2.0], [710.0, 460.0, 752.0, 493.0, 0.7474436163902283, 2.0], [1028.0, 415.0, 1048.0, 432.0, 0.7308967113494873, 2.0], [1156.0, 470.0, 1196.0, 504.0, 0.7238950133323669, 2.0], [1067.0, 401.0, 1084.0, 416.0, 0.7053501009941101, 2.0], [789.0, 414.0, 809.0, 429.0, 0.6988919377326965, 2.0], [987.0, 402.0, 1002.0, 413.0, 0.6896921396255493, 2.0], [1015.0, 399.0, 1031.0, 415.0, 0.6786766052246094, 2.0], [511.0, 353.0, 537.0, 372.0, 0.6434130668640137, 2.0], [1080.0, 412.0, 1097.0, 424.0, 0.6180753707885742, 2.0], [1005.0, 394.0, 1018.0, 405.0, 0.5713441967964172, 2.0], [1419.0, 361.0, 1436.0, 373.0, 0.5622314810752869, 2.0], [759.0, 361.0, 793.0, 370.0, 0.5292708277702332, 2.0], [803.0, 410.0, 824.0, 422.0, 0.5225390791893005, 2.0], [1032.0, 399.0, 1046.0, 410.0, 0.3862017095088959, 2.0], [552.0, 353.0, 571.0, 365.0, 0.3529001772403717, 2.0], [979.0, 393.0, 993.0, 401.0, 0.26961368322372437, 2.0]]"
269,"[[1245.0, 760.0, 1420.0, 888.0, 0.9305633306503296, 2.0], [853.0, 453.0, 887.0, 482.0, 0.8598004579544067, 2.0], [1656.0, 362.0, 1718.0, 387.0, 0.8582912683486938, 2.0], [837.0, 411.0, 855.0, 424.0, 0.8091422915458679, 2.0], [760.0, 427.0, 785.0, 447.0, 0.7965452671051025, 2.0], [788.0, 414.0, 808.0, 431.0, 0.7963150143623352, 2.0], [707.0, 462.0, 748.0, 494.0, 0.7813794016838074, 2.0], [815.0, 434.0, 846.0, 461.0, 0.779084324836731, 2.0], [1028.0, 415.0, 1047.0, 432.0, 0.761207640171051, 2.0], [1090.0, 415.0, 1111.0, 432.0, 0.7520988583564758, 2.0], [712.0, 437.0, 744.0, 465.0, 0.7243682146072388, 2.0], [986.0, 402.0, 1002.0, 414.0, 0.7139058709144592, 2.0], [1015.0, 400.0, 1030.0, 415.0, 0.7112433910369873, 2.0], [1153.0, 470.0, 1193.0, 502.0, 0.6973506212234497, 2.0], [1066.0, 400.0, 1083.0, 416.0, 0.6900936365127563, 2.0], [1166.0, 454.0, 1198.0, 475.0, 0.6767563819885254, 2.0], [1116.0, 431.0, 1139.0, 446.0, 0.6736799478530884, 2.0], [806.0, 410.0, 823.0, 423.0, 0.6361213326454163, 2.0], [1005.0, 394.0, 1017.0, 404.0, 0.5824977159500122, 2.0], [1031.0, 399.0, 1045.0, 409.0, 0.5127834677696228, 2.0], [1419.0, 361.0, 1436.0, 372.0, 0.5050749182701111, 2.0], [756.0, 361.0, 791.0, 370.0, 0.4927087426185608, 2.0], [510.0, 354.0, 536.0, 372.0, 0.46844953298568726, 2.0], [1080.0, 412.0, 1095.0, 425.0, 0.46456655859947205, 2.0], [552.0, 354.0, 571.0, 365.0, 0.25065717101097107, 2.0]]"
270,"[[1230.0, 740.0, 1395.0, 862.0, 0.9109606742858887, 2.0], [851.0, 455.0, 885.0, 484.0, 0.8735357522964478, 2.0], [1651.0, 364.0, 1711.0, 387.0, 0.8715992569923401, 2.0], [757.0, 427.0, 782.0, 447.0, 0.8197956085205078, 2.0], [813.0, 436.0, 843.0, 463.0, 0.8190252780914307, 2.0], [837.0, 412.0, 854.0, 425.0, 0.8077037334442139, 2.0], [1026.0, 415.0, 1047.0, 432.0, 0.8060711622238159, 2.0], [786.0, 415.0, 807.0, 432.0, 0.8029757738113403, 2.0], [1088.0, 415.0, 1111.0, 432.0, 0.7953600883483887, 2.0], [703.0, 463.0, 747.0, 496.0, 0.7852586507797241, 2.0], [1150.0, 469.0, 1189.0, 501.0, 0.7316125631332397, 2.0], [986.0, 402.0, 1001.0, 413.0, 0.7156264781951904, 2.0], [1164.0, 453.0, 1195.0, 473.0, 0.7095831036567688, 2.0], [1014.0, 401.0, 1029.0, 415.0, 0.7049391269683838, 2.0], [1066.0, 401.0, 1081.0, 415.0, 0.6917152404785156, 2.0], [710.0, 438.0, 741.0, 465.0, 0.684937596321106, 2.0], [804.0, 411.0, 822.0, 424.0, 0.6574321389198303, 2.0], [1115.0, 430.0, 1137.0, 446.0, 0.655244767665863, 2.0], [1030.0, 399.0, 1044.0, 410.0, 0.6076775789260864, 2.0], [1003.0, 395.0, 1016.0, 404.0, 0.5523204207420349, 2.0], [1078.0, 410.0, 1094.0, 424.0, 0.5217353701591492, 2.0], [1418.0, 362.0, 1435.0, 374.0, 0.45060235261917114, 2.0]]"
271,"[[1218.0, 722.0, 1369.0, 836.0, 0.9249071478843689, 2.0], [1647.0, 364.0, 1707.0, 387.0, 0.8611602187156677, 2.0], [850.0, 456.0, 884.0, 486.0, 0.8555556535720825, 2.0], [700.0, 464.0, 744.0, 499.0, 0.8364800214767456, 2.0], [835.0, 412.0, 853.0, 426.0, 0.8210554718971252, 2.0], [811.0, 436.0, 842.0, 464.0, 0.7980315685272217, 2.0], [1025.0, 415.0, 1046.0, 432.0, 0.7960262298583984, 2.0], [785.0, 417.0, 806.0, 433.0, 0.7797940373420715, 2.0], [756.0, 428.0, 781.0, 448.0, 0.779765784740448, 2.0], [1088.0, 415.0, 1108.0, 432.0, 0.7634145021438599, 2.0], [1161.0, 453.0, 1193.0, 473.0, 0.7630904912948608, 2.0], [985.0, 402.0, 1000.0, 413.0, 0.7078280448913574, 2.0], [707.0, 439.0, 738.0, 466.0, 0.6998421549797058, 2.0], [1013.0, 401.0, 1028.0, 416.0, 0.6947218775749207, 2.0], [801.0, 411.0, 821.0, 425.0, 0.6935440301895142, 2.0], [1146.0, 469.0, 1186.0, 500.0, 0.6604122519493103, 2.0], [1113.0, 430.0, 1135.0, 446.0, 0.6555586457252502, 2.0], [1030.0, 398.0, 1043.0, 409.0, 0.6059890389442444, 2.0], [1065.0, 402.0, 1080.0, 416.0, 0.5954223275184631, 2.0], [784.0, 413.0, 817.0, 429.0, 0.5765015482902527, 2.0], [750.0, 362.0, 788.0, 371.0, 0.5547072887420654, 2.0], [1078.0, 410.0, 1092.0, 424.0, 0.5507287383079529, 2.0], [1418.0, 363.0, 1434.0, 374.0, 0.4693000614643097, 2.0], [1003.0, 395.0, 1015.0, 405.0, 0.4495767652988434, 2.0], [1327.0, 366.0, 1348.0, 379.0, 0.34198319911956787, 2.0], [508.0, 356.0, 533.0, 374.0, 0.3385373651981354, 2.0]]"
