frame,number of cars
131,"[[264.0, 93.0, 288.0, 107.0, 0.8610234260559082, 2.0], [257.0, 126.0, 309.0, 161.0, 0.8271957039833069, 2.0], [229.0, 78.0, 242.0, 87.0, 0.6659915447235107, 2.0], [117.0, 73.0, 128.0, 80.0, 0.5907191634178162, 2.0], [215.0, 70.0, 222.0, 77.0, 0.5020319223403931, 2.0], [91.0, 70.0, 102.0, 78.0, 0.46121764183044434, 2.0], [191.0, 70.0, 201.0, 82.0, 0.42965343594551086, 2.0], [180.0, 79.0, 190.0, 86.0, 0.2934664189815521, 2.0]]"
132,"[[253.0, 122.0, 301.0, 153.0, 0.8481110334396362, 2.0], [261.0, 92.0, 285.0, 105.0, 0.7421720027923584, 2.0], [228.0, 78.0, 241.0, 87.0, 0.6027590036392212, 2.0], [213.0, 70.0, 223.0, 78.0, 0.5885048508644104, 2.0], [91.0, 72.0, 101.0, 79.0, 0.5432455539703369, 2.0], [116.0, 74.0, 127.0, 82.0, 0.5052352547645569, 2.0], [190.0, 68.0, 200.0, 81.0, 0.4865148663520813, 2.0], [179.0, 77.0, 189.0, 86.0, 0.30499669909477234, 2.0]]"
133,"[[248.0, 118.0, 293.0, 149.0, 0.8251222968101501, 2.0], [259.0, 92.0, 281.0, 104.0, 0.7579805254936218, 2.0], [89.0, 72.0, 100.0, 79.0, 0.5999318361282349, 2.0], [115.0, 74.0, 126.0, 83.0, 0.510299801826477, 2.0], [227.0, 77.0, 239.0, 86.0, 0.5044355392456055, 2.0], [213.0, 69.0, 223.0, 77.0, 0.4029546082019806, 2.0], [190.0, 69.0, 199.0, 82.0, 0.3804740905761719, 2.0], [178.0, 76.0, 189.0, 85.0, 0.3367893099784851, 2.0]]"
134,"[[256.0, 89.0, 280.0, 104.0, 0.8677883744239807, 2.0], [244.0, 116.0, 286.0, 143.0, 0.741248607635498, 2.0], [88.0, 71.0, 100.0, 80.0, 0.6248753070831299, 2.0], [115.0, 74.0, 125.0, 83.0, 0.49286162853240967, 2.0], [189.0, 67.0, 199.0, 79.0, 0.4738721251487732, 2.0], [212.0, 69.0, 222.0, 77.0, 0.4402991235256195, 2.0], [224.0, 76.0, 237.0, 85.0, 0.40205714106559753, 2.0], [179.0, 76.0, 189.0, 85.0, 0.3604356646537781, 2.0], [131.0, 63.0, 137.0, 70.0, 0.28962263464927673, 2.0], [178.0, 72.0, 199.0, 84.0, 0.2840074598789215, 2.0]]"
135,"[[254.0, 88.0, 275.0, 102.0, 0.7674461007118225, 2.0], [240.0, 113.0, 280.0, 140.0, 0.752159059047699, 2.0], [87.0, 71.0, 99.0, 81.0, 0.587418794631958, 2.0], [113.0, 75.0, 125.0, 85.0, 0.44367456436157227, 2.0], [224.0, 76.0, 236.0, 85.0, 0.43500185012817383, 2.0], [210.0, 69.0, 219.0, 77.0, 0.3533609211444855, 2.0], [177.0, 76.0, 189.0, 84.0, 0.33192938566207886, 2.0], [189.0, 67.0, 198.0, 79.0, 0.33176103234291077, 2.0], [132.0, 64.0, 137.0, 70.0, 0.3255431056022644, 2.0]]"
136,"[[251.0, 88.0, 272.0, 101.0, 0.7640396356582642, 2.0], [238.0, 110.0, 273.0, 136.0, 0.7121196985244751, 2.0], [87.0, 72.0, 98.0, 81.0, 0.5785835981369019, 2.0], [223.0, 75.0, 235.0, 84.0, 0.4884570240974426, 2.0], [208.0, 69.0, 219.0, 77.0, 0.45151591300964355, 2.0], [112.0, 75.0, 124.0, 85.0, 0.4495196044445038, 2.0], [189.0, 67.0, 197.0, 78.0, 0.3267914950847626, 2.0], [131.0, 65.0, 137.0, 70.0, 0.2838578224182129, 2.0], [177.0, 74.0, 188.0, 84.0, 0.2635503113269806, 2.0]]"
137,"[[234.0, 108.0, 268.0, 132.0, 0.7697926759719849, 2.0], [249.0, 87.0, 269.0, 100.0, 0.7191188931465149, 2.0], [86.0, 72.0, 98.0, 81.0, 0.6024863123893738, 2.0], [112.0, 75.0, 123.0, 85.0, 0.5803671479225159, 2.0], [187.0, 67.0, 198.0, 79.0, 0.33921682834625244, 2.0], [131.0, 64.0, 137.0, 71.0, 0.3059150278568268, 2.0], [208.0, 68.0, 220.0, 77.0, 0.2856382429599762, 2.0]]"
138,"[[247.0, 86.0, 266.0, 98.0, 0.7817739844322205, 2.0], [232.0, 105.0, 264.0, 128.0, 0.628048300743103, 2.0], [111.0, 77.0, 123.0, 86.0, 0.6100549101829529, 2.0], [84.0, 72.0, 97.0, 82.0, 0.43399810791015625, 2.0], [176.0, 72.0, 188.0, 82.0, 0.3104746341705322, 2.0], [208.0, 69.0, 217.0, 77.0, 0.3069446384906769, 2.0], [222.0, 76.0, 233.0, 83.0, 0.26481643319129944, 2.0]]"
139,"[[228.0, 104.0, 260.0, 125.0, 0.8228862285614014, 2.0], [246.0, 86.0, 265.0, 97.0, 0.7644056677818298, 2.0], [111.0, 77.0, 121.0, 87.0, 0.6250488758087158, 2.0], [83.0, 73.0, 96.0, 83.0, 0.5411162376403809, 2.0], [208.0, 69.0, 215.0, 76.0, 0.3128105700016022, 2.0], [176.0, 72.0, 187.0, 82.0, 0.2973518371582031, 2.0], [219.0, 76.0, 232.0, 83.0, 0.2515963017940521, 2.0]]"
140,"[[243.0, 86.0, 263.0, 96.0, 0.7679843306541443, 2.0], [226.0, 102.0, 255.0, 122.0, 0.6762295365333557, 2.0], [110.0, 79.0, 120.0, 87.0, 0.6743261814117432, 2.0], [208.0, 69.0, 216.0, 76.0, 0.526692807674408, 2.0], [83.0, 73.0, 94.0, 83.0, 0.5112974643707275, 2.0], [176.0, 72.0, 187.0, 80.0, 0.439731627702713, 2.0], [219.0, 76.0, 231.0, 82.0, 0.4376181662082672, 2.0], [187.0, 67.0, 196.0, 77.0, 0.25432178378105164, 2.0]]"
141,"[[243.0, 85.0, 260.0, 96.0, 0.7511764764785767, 2.0], [108.0, 79.0, 120.0, 87.0, 0.645866870880127, 2.0], [223.0, 100.0, 251.0, 119.0, 0.5271497964859009, 2.0], [207.0, 69.0, 215.0, 76.0, 0.4989991784095764, 2.0], [81.0, 74.0, 93.0, 84.0, 0.4763076603412628, 2.0], [176.0, 72.0, 187.0, 80.0, 0.47142672538757324, 2.0], [218.0, 75.0, 230.0, 83.0, 0.3455587923526764, 2.0]]"
142,"[[241.0, 84.0, 258.0, 95.0, 0.7509540319442749, 2.0], [221.0, 98.0, 248.0, 117.0, 0.7450634837150574, 2.0], [106.0, 79.0, 119.0, 89.0, 0.669236421585083, 2.0], [80.0, 74.0, 92.0, 84.0, 0.48337775468826294, 2.0], [206.0, 69.0, 215.0, 75.0, 0.44864559173583984, 2.0], [176.0, 72.0, 187.0, 79.0, 0.4217214286327362, 2.0], [219.0, 75.0, 228.0, 82.0, 0.4012587368488312, 2.0], [129.0, 67.0, 137.0, 74.0, 0.35312873125076294, 2.0], [179.0, 70.0, 194.0, 79.0, 0.2812824845314026, 2.0]]"
143,"[[221.0, 97.0, 246.0, 115.0, 0.7135879993438721, 2.0], [239.0, 83.0, 256.0, 94.0, 0.6912581324577332, 2.0], [105.0, 80.0, 118.0, 91.0, 0.6150266528129578, 2.0], [79.0, 73.0, 92.0, 85.0, 0.5058304071426392, 2.0], [207.0, 69.0, 214.0, 76.0, 0.4197228252887726, 2.0], [175.0, 71.0, 186.0, 79.0, 0.4194580018520355, 2.0], [218.0, 74.0, 226.0, 80.0, 0.3443238437175751, 2.0], [129.0, 68.0, 136.0, 74.0, 0.3131197392940521, 2.0], [182.0, 70.0, 194.0, 78.0, 0.29835161566734314, 2.0]]"
144,"[[217.0, 96.0, 242.0, 112.0, 0.8146178126335144, 2.0], [238.0, 82.0, 254.0, 93.0, 0.7343963384628296, 2.0], [78.0, 73.0, 91.0, 84.0, 0.6306674480438232, 2.0], [104.0, 81.0, 117.0, 93.0, 0.5823213458061218, 2.0], [129.0, 68.0, 136.0, 75.0, 0.47174885869026184, 2.0], [176.0, 71.0, 186.0, 78.0, 0.4010120928287506, 2.0], [217.0, 74.0, 225.0, 80.0, 0.3624413311481476, 2.0], [206.0, 69.0, 213.0, 75.0, 0.32055944204330444, 2.0], [185.0, 68.0, 195.0, 77.0, 0.2841406464576721, 2.0]]"
145,"[[216.0, 94.0, 239.0, 110.0, 0.7741743326187134, 2.0], [103.0, 81.0, 116.0, 93.0, 0.7253956198692322, 2.0], [237.0, 82.0, 251.0, 92.0, 0.7183742523193359, 2.0], [77.0, 74.0, 90.0, 85.0, 0.6215254664421082, 2.0], [128.0, 69.0, 136.0, 75.0, 0.5635945200920105, 2.0], [175.0, 71.0, 186.0, 78.0, 0.36782893538475037, 2.0], [205.0, 69.0, 213.0, 76.0, 0.3300229012966156, 2.0]]"
146,"[[215.0, 92.0, 237.0, 108.0, 0.7821134328842163, 2.0], [235.0, 81.0, 249.0, 92.0, 0.771957516670227, 2.0], [101.0, 81.0, 114.0, 94.0, 0.7260921597480774, 2.0], [76.0, 75.0, 89.0, 86.0, 0.5829222202301025, 2.0], [308.0, 114.0, 320.0, 127.0, 0.5622065663337708, 2.0], [128.0, 68.0, 136.0, 75.0, 0.5409731268882751, 2.0], [176.0, 68.0, 189.0, 77.0, 0.4126116931438446, 2.0], [214.0, 72.0, 224.0, 79.0, 0.32690051198005676, 2.0], [181.0, 67.0, 193.0, 77.0, 0.30462661385536194, 2.0]]"
147,"[[99.0, 82.0, 114.0, 95.0, 0.715374767780304, 2.0], [213.0, 92.0, 235.0, 107.0, 0.6331562399864197, 2.0], [304.0, 112.0, 320.0, 126.0, 0.6171804666519165, 2.0], [234.0, 81.0, 247.0, 91.0, 0.6147580742835999, 2.0], [128.0, 70.0, 136.0, 76.0, 0.5513089299201965, 2.0], [74.0, 76.0, 89.0, 86.0, 0.49606019258499146, 2.0], [214.0, 71.0, 223.0, 78.0, 0.2669263184070587, 2.0], [175.0, 68.0, 187.0, 77.0, 0.25502246618270874, 2.0]]"
148,"[[233.0, 80.0, 246.0, 89.0, 0.6078032851219177, 2.0], [98.0, 82.0, 113.0, 97.0, 0.5944688320159912, 2.0], [128.0, 69.0, 136.0, 76.0, 0.5927031636238098, 2.0], [72.0, 76.0, 86.0, 87.0, 0.590867817401886, 2.0], [299.0, 109.0, 320.0, 126.0, 0.49830183386802673, 2.0], [211.0, 90.0, 233.0, 105.0, 0.39711248874664307, 2.0], [175.0, 69.0, 187.0, 78.0, 0.25453242659568787, 2.0]]"
149,"[[294.0, 107.0, 320.0, 123.0, 0.7874009013175964, 2.0], [209.0, 89.0, 231.0, 104.0, 0.6941003203392029, 2.0], [231.0, 80.0, 244.0, 89.0, 0.6871612668037415, 2.0], [95.0, 83.0, 111.0, 97.0, 0.6480600833892822, 2.0], [127.0, 67.0, 136.0, 76.0, 0.5856421589851379, 2.0], [71.0, 78.0, 85.0, 88.0, 0.5807582139968872, 2.0], [175.0, 70.0, 184.0, 77.0, 0.30445435643196106, 2.0]]"
150,"[[94.0, 85.0, 110.0, 99.0, 0.7229752540588379, 2.0], [230.0, 78.0, 242.0, 88.0, 0.7224869728088379, 2.0], [289.0, 105.0, 320.0, 122.0, 0.6807159185409546, 2.0], [70.0, 76.0, 84.0, 88.0, 0.5887838006019592, 2.0], [127.0, 67.0, 136.0, 76.0, 0.5622254610061646, 2.0], [209.0, 88.0, 228.0, 103.0, 0.5542600750923157, 2.0]]"
151,"[[285.0, 104.0, 319.0, 120.0, 0.7891497611999512, 2.0], [228.0, 77.0, 242.0, 87.0, 0.7449350357055664, 2.0], [208.0, 87.0, 225.0, 102.0, 0.7340775728225708, 2.0], [68.0, 76.0, 83.0, 88.0, 0.5913389921188354, 2.0], [91.0, 86.0, 109.0, 100.0, 0.5259693264961243, 2.0], [126.0, 68.0, 134.0, 76.0, 0.46056419610977173, 2.0]]"
152,"[[282.0, 102.0, 314.0, 117.0, 0.8368834853172302, 2.0], [90.0, 87.0, 107.0, 102.0, 0.7309995889663696, 2.0], [228.0, 77.0, 241.0, 87.0, 0.7086543440818787, 2.0], [67.0, 77.0, 82.0, 89.0, 0.636829674243927, 2.0], [206.0, 87.0, 224.0, 99.0, 0.5914314985275269, 2.0], [126.0, 69.0, 134.0, 76.0, 0.4761066436767578, 2.0], [181.0, 66.0, 191.0, 75.0, 0.2658832371234894, 2.0]]"
153,"[[278.0, 100.0, 309.0, 114.0, 0.7898229360580444, 2.0], [87.0, 88.0, 105.0, 104.0, 0.7787289619445801, 2.0], [63.0, 79.0, 80.0, 90.0, 0.7091695666313171, 2.0], [126.0, 69.0, 134.0, 76.0, 0.6003255248069763, 2.0], [226.0, 77.0, 239.0, 86.0, 0.5984213352203369, 2.0], [204.0, 85.0, 223.0, 99.0, 0.4343230128288269, 2.0], [182.0, 65.0, 191.0, 74.0, 0.2603091299533844, 2.0]]"
154,"[[85.0, 89.0, 104.0, 105.0, 0.8234675526618958, 2.0], [275.0, 99.0, 305.0, 113.0, 0.6967261433601379, 2.0], [63.0, 79.0, 78.0, 91.0, 0.6478029489517212, 2.0], [225.0, 77.0, 238.0, 85.0, 0.610567033290863, 2.0], [203.0, 84.0, 222.0, 97.0, 0.5016294121742249, 2.0], [125.0, 69.0, 133.0, 76.0, 0.39480265974998474, 2.0]]"
155,"[[82.0, 90.0, 103.0, 107.0, 0.8499022126197815, 2.0], [62.0, 80.0, 77.0, 92.0, 0.6304866075515747, 2.0], [224.0, 77.0, 236.0, 85.0, 0.5959315299987793, 2.0], [272.0, 97.0, 299.0, 110.0, 0.48034319281578064, 2.0], [202.0, 83.0, 219.0, 96.0, 0.39466768503189087, 2.0], [124.0, 69.0, 133.0, 76.0, 0.3856334090232849, 2.0]]"
156,"[[80.0, 91.0, 100.0, 108.0, 0.8421196341514587, 2.0], [271.0, 96.0, 296.0, 110.0, 0.8076397776603699, 2.0], [223.0, 75.0, 234.0, 84.0, 0.7221529483795166, 2.0], [203.0, 82.0, 218.0, 94.0, 0.697746217250824, 2.0], [59.0, 81.0, 75.0, 93.0, 0.6828857064247131, 2.0], [125.0, 69.0, 132.0, 76.0, 0.2986726462841034, 2.0], [182.0, 66.0, 190.0, 72.0, 0.2696155607700348, 2.0]]"
157,"[[77.0, 93.0, 98.0, 110.0, 0.8302170634269714, 2.0], [201.0, 82.0, 216.0, 94.0, 0.7345536947250366, 2.0], [266.0, 94.0, 291.0, 108.0, 0.7203977704048157, 2.0], [222.0, 75.0, 234.0, 83.0, 0.6928679943084717, 2.0], [57.0, 82.0, 73.0, 94.0, 0.6150844693183899, 2.0], [123.0, 70.0, 131.0, 77.0, 0.3949509561061859, 2.0], [75.0, 88.0, 98.0, 103.0, 0.356525719165802, 2.0]]"
158,"[[75.0, 94.0, 96.0, 113.0, 0.831831157207489, 2.0], [265.0, 93.0, 288.0, 105.0, 0.8198633790016174, 2.0], [54.0, 82.0, 72.0, 94.0, 0.7148595452308655, 2.0], [220.0, 75.0, 233.0, 84.0, 0.685756266117096, 2.0], [200.0, 80.0, 215.0, 92.0, 0.6769695281982422, 2.0], [123.0, 71.0, 132.0, 78.0, 0.4128184914588928, 2.0]]"
159,"[[71.0, 95.0, 94.0, 115.0, 0.8345220685005188, 2.0], [53.0, 82.0, 71.0, 94.0, 0.7567622065544128, 2.0], [262.0, 92.0, 285.0, 104.0, 0.7284741401672363, 2.0], [219.0, 75.0, 232.0, 83.0, 0.6342569589614868, 2.0], [199.0, 80.0, 213.0, 91.0, 0.5408464670181274, 2.0], [122.0, 71.0, 131.0, 78.0, 0.514711320400238, 2.0]]"
160,"[[67.0, 97.0, 92.0, 117.0, 0.7919538617134094, 2.0], [259.0, 91.0, 281.0, 103.0, 0.7500244975090027, 2.0], [50.0, 82.0, 69.0, 95.0, 0.6296535730361938, 2.0], [218.0, 75.0, 230.0, 82.0, 0.6080006957054138, 2.0], [199.0, 80.0, 212.0, 90.0, 0.587380588054657, 2.0], [120.0, 71.0, 131.0, 79.0, 0.5028461813926697, 2.0], [175.0, 65.0, 188.0, 72.0, 0.2768034338951111, 2.0]]"
161,"[[63.0, 98.0, 90.0, 121.0, 0.8128376007080078, 2.0], [257.0, 90.0, 279.0, 102.0, 0.7468385100364685, 2.0], [48.0, 82.0, 68.0, 97.0, 0.6441233158111572, 2.0], [199.0, 80.0, 211.0, 90.0, 0.5652233362197876, 2.0], [219.0, 74.0, 226.0, 79.0, 0.43736904859542847, 2.0], [120.0, 71.0, 131.0, 80.0, 0.43425098061561584, 2.0]]"
162,"[[59.0, 101.0, 87.0, 124.0, 0.823262631893158, 2.0], [255.0, 88.0, 274.0, 101.0, 0.6801118850708008, 2.0], [45.0, 84.0, 65.0, 97.0, 0.6601499915122986, 2.0], [198.0, 80.0, 208.0, 88.0, 0.5627657771110535, 2.0], [120.0, 72.0, 130.0, 80.0, 0.5262321829795837, 2.0], [218.0, 74.0, 227.0, 80.0, 0.4651418626308441, 2.0]]"
163,"[[54.0, 102.0, 85.0, 127.0, 0.8319751620292664, 2.0], [43.0, 85.0, 65.0, 98.0, 0.7467743754386902, 2.0], [253.0, 87.0, 272.0, 99.0, 0.706707239151001, 2.0], [197.0, 79.0, 208.0, 87.0, 0.6336914300918579, 2.0], [217.0, 74.0, 226.0, 79.0, 0.5525660514831543, 2.0], [120.0, 73.0, 129.0, 80.0, 0.4880342483520508, 2.0]]"
164,"[[41.0, 85.0, 61.0, 99.0, 0.8051246404647827, 2.0], [50.0, 104.0, 81.0, 131.0, 0.7994589805603027, 2.0], [252.0, 88.0, 269.0, 98.0, 0.6357777118682861, 2.0], [216.0, 74.0, 225.0, 79.0, 0.5083540678024292, 2.0], [197.0, 78.0, 208.0, 86.0, 0.4475119113922119, 2.0], [119.0, 69.0, 130.0, 81.0, 0.4231809973716736, 2.0]]"
165,"[[37.0, 86.0, 59.0, 101.0, 0.8367332816123962, 2.0], [42.0, 106.0, 79.0, 134.0, 0.7998190522193909, 2.0], [248.0, 86.0, 266.0, 97.0, 0.6974945068359375, 2.0], [215.0, 72.0, 225.0, 79.0, 0.49033400416374207, 2.0], [119.0, 74.0, 128.0, 82.0, 0.47693413496017456, 2.0], [195.0, 76.0, 208.0, 86.0, 0.367277592420578, 2.0]]"
166,"[[35.0, 86.0, 58.0, 102.0, 0.8242367506027222, 2.0], [36.0, 110.0, 74.0, 140.0, 0.7594712376594543, 2.0], [245.0, 86.0, 264.0, 96.0, 0.680893063545227, 2.0], [214.0, 72.0, 224.0, 79.0, 0.5459228754043579, 2.0], [116.0, 75.0, 128.0, 83.0, 0.4569033086299896, 2.0], [193.0, 76.0, 206.0, 85.0, 0.3137022852897644, 2.0]]"
167,"[[29.0, 113.0, 70.0, 145.0, 0.821014404296875, 2.0], [32.0, 87.0, 56.0, 103.0, 0.8189145922660828, 2.0], [214.0, 72.0, 224.0, 79.0, 0.5622279047966003, 2.0], [244.0, 85.0, 263.0, 96.0, 0.5432376861572266, 2.0], [115.0, 75.0, 127.0, 83.0, 0.3986609876155853, 2.0]]"
168,"[[20.0, 117.0, 64.0, 152.0, 0.813608705997467, 2.0], [29.0, 87.0, 54.0, 104.0, 0.805293619632721, 2.0], [243.0, 83.0, 259.0, 95.0, 0.5199918746948242, 2.0], [214.0, 71.0, 222.0, 78.0, 0.44203251600265503, 2.0], [114.0, 76.0, 127.0, 84.0, 0.4241502583026886, 2.0], [193.0, 76.0, 204.0, 85.0, 0.34844523668289185, 2.0]]"
169,"[[26.0, 89.0, 51.0, 105.0, 0.7942872643470764, 2.0], [12.0, 119.0, 60.0, 160.0, 0.6862727999687195, 2.0], [241.0, 84.0, 257.0, 93.0, 0.593046247959137, 2.0], [112.0, 77.0, 126.0, 85.0, 0.5687887072563171, 2.0], [213.0, 70.0, 222.0, 77.0, 0.41165196895599365, 2.0], [192.0, 74.0, 204.0, 84.0, 0.30359843373298645, 2.0]]"
170,"[[22.0, 90.0, 48.0, 107.0, 0.8149250745773315, 2.0], [0.0, 121.0, 54.0, 167.0, 0.7521302103996277, 2.0], [240.0, 83.0, 256.0, 93.0, 0.623960018157959, 2.0], [112.0, 77.0, 125.0, 85.0, 0.5845482349395752, 2.0], [213.0, 70.0, 221.0, 77.0, 0.4138321578502655, 2.0], [192.0, 74.0, 202.0, 84.0, 0.40789103507995605, 2.0]]"
171,"[[18.0, 92.0, 46.0, 109.0, 0.8222599625587463, 2.0], [112.0, 77.0, 124.0, 86.0, 0.6901893615722656, 2.0], [238.0, 82.0, 253.0, 91.0, 0.6018133759498596, 2.0], [191.0, 73.0, 202.0, 83.0, 0.5051600337028503, 2.0], [211.0, 71.0, 219.0, 78.0, 0.3254992365837097, 2.0]]"
172,"[[15.0, 93.0, 42.0, 110.0, 0.8496015667915344, 2.0], [111.0, 79.0, 124.0, 87.0, 0.7082108855247498, 2.0], [236.0, 82.0, 251.0, 91.0, 0.3743436634540558, 2.0], [190.0, 70.0, 202.0, 82.0, 0.3378012180328369, 2.0], [210.0, 70.0, 218.0, 77.0, 0.2940641939640045, 2.0], [119.0, 66.0, 127.0, 72.0, 0.27637603878974915, 2.0]]"
173,"[[10.0, 93.0, 41.0, 112.0, 0.7646287679672241, 2.0], [110.0, 79.0, 123.0, 88.0, 0.6683899760246277, 2.0], [0.0, 138.0, 30.0, 177.0, 0.4672541618347168, 2.0], [191.0, 71.0, 201.0, 80.0, 0.46097898483276367, 2.0], [210.0, 71.0, 218.0, 77.0, 0.4441524147987366, 2.0], [235.0, 80.0, 249.0, 90.0, 0.3461253046989441, 2.0]]"
174,"[[6.0, 95.0, 36.0, 114.0, 0.7924927473068237, 2.0], [109.0, 80.0, 121.0, 88.0, 0.7178601026535034, 2.0], [234.0, 81.0, 248.0, 89.0, 0.5483315587043762, 2.0], [190.0, 72.0, 200.0, 81.0, 0.4730170965194702, 2.0], [208.0, 69.0, 217.0, 76.0, 0.28867822885513306, 2.0]]"
175,"[[1.0, 95.0, 34.0, 116.0, 0.7734351754188538, 2.0], [109.0, 80.0, 121.0, 88.0, 0.7145465612411499, 2.0], [0.0, 155.0, 10.0, 178.0, 0.7039859890937805, 2.0], [208.0, 69.0, 217.0, 76.0, 0.41535234451293945, 2.0], [190.0, 70.0, 200.0, 80.0, 0.4035467207431793, 2.0], [233.0, 81.0, 246.0, 87.0, 0.35872983932495117, 2.0], [168.0, 61.0, 179.0, 68.0, 0.2852036952972412, 2.0]]"
176,"[[0.0, 96.0, 31.0, 117.0, 0.7631208896636963, 2.0], [107.0, 81.0, 121.0, 90.0, 0.6432452201843262, 2.0], [190.0, 70.0, 200.0, 80.0, 0.4273037016391754, 2.0], [208.0, 70.0, 217.0, 76.0, 0.41642624139785767, 2.0], [232.0, 79.0, 244.0, 88.0, 0.31679487228393555, 2.0], [118.0, 67.0, 125.0, 73.0, 0.28742149472236633, 2.0], [169.0, 62.0, 179.0, 69.0, 0.26137349009513855, 2.0]]"
177,"[[106.0, 82.0, 120.0, 91.0, 0.5814242362976074, 2.0], [0.0, 98.0, 28.0, 120.0, 0.5691623091697693, 2.0], [189.0, 70.0, 200.0, 80.0, 0.4012390673160553, 2.0], [230.0, 79.0, 243.0, 87.0, 0.36760208010673523, 2.0], [207.0, 69.0, 216.0, 76.0, 0.351203590631485, 2.0]]"
178,"[[103.0, 83.0, 119.0, 93.0, 0.6916977167129517, 2.0], [229.0, 79.0, 241.0, 86.0, 0.5253550410270691, 2.0], [0.0, 99.0, 25.0, 122.0, 0.43949639797210693, 2.0], [189.0, 70.0, 199.0, 78.0, 0.4383046329021454, 2.0], [205.0, 68.0, 215.0, 76.0, 0.4009910523891449, 2.0], [117.0, 68.0, 124.0, 73.0, 0.26739227771759033, 2.0]]"
179,"[[228.0, 77.0, 240.0, 85.0, 0.6433618068695068, 2.0], [102.0, 83.0, 118.0, 94.0, 0.6309843063354492, 2.0], [0.0, 100.0, 20.0, 122.0, 0.5005635023117065, 2.0], [204.0, 68.0, 214.0, 76.0, 0.32377803325653076, 2.0], [188.0, 70.0, 199.0, 77.0, 0.3056958019733429, 2.0]]"
180,"[[102.0, 83.0, 118.0, 96.0, 0.6946898102760315, 2.0], [227.0, 77.0, 239.0, 85.0, 0.5638961791992188, 2.0], [0.0, 101.0, 15.0, 121.0, 0.42307648062705994, 2.0], [205.0, 68.0, 214.0, 76.0, 0.326579213142395, 2.0], [115.0, 68.0, 123.0, 75.0, 0.3109341859817505, 2.0]]"
181,"[[100.0, 84.0, 116.0, 96.0, 0.6914321780204773, 2.0], [227.0, 76.0, 237.0, 84.0, 0.3827740252017975, 2.0], [0.0, 102.0, 11.0, 122.0, 0.325158029794693, 2.0], [114.0, 68.0, 123.0, 75.0, 0.25989922881126404, 2.0], [167.0, 60.0, 180.0, 68.0, 0.25951477885246277, 2.0]]"
182,"[[98.0, 85.0, 115.0, 98.0, 0.6791526675224304, 2.0], [225.0, 76.0, 237.0, 85.0, 0.44889208674430847, 2.0], [0.0, 105.0, 6.0, 123.0, 0.3540431261062622, 2.0], [114.0, 69.0, 122.0, 76.0, 0.28147950768470764, 2.0], [167.0, 60.0, 180.0, 68.0, 0.280813068151474, 2.0], [186.0, 70.0, 196.0, 77.0, 0.2670651376247406, 2.0]]"
183,"[[96.0, 87.0, 113.0, 98.0, 0.6960303783416748, 2.0], [112.0, 69.0, 122.0, 77.0, 0.4694947898387909, 2.0], [311.0, 117.0, 320.0, 129.0, 0.4659871757030487, 2.0], [225.0, 76.0, 234.0, 84.0, 0.4545634686946869, 2.0], [186.0, 69.0, 195.0, 77.0, 0.2808228135108948, 2.0], [167.0, 60.0, 179.0, 68.0, 0.27604299783706665, 2.0]]"
184,"[[94.0, 88.0, 112.0, 101.0, 0.7166624665260315, 2.0], [305.0, 112.0, 320.0, 127.0, 0.4669957458972931, 2.0], [223.0, 75.0, 234.0, 84.0, 0.4199525713920593, 2.0], [113.0, 70.0, 121.0, 77.0, 0.39906659722328186, 2.0], [186.0, 69.0, 196.0, 77.0, 0.3099583685398102, 2.0]]"
185,"[[93.0, 89.0, 112.0, 102.0, 0.7133834362030029, 2.0], [300.0, 111.0, 320.0, 129.0, 0.6106545925140381, 2.0], [222.0, 76.0, 233.0, 84.0, 0.5235915184020996, 2.0], [112.0, 70.0, 121.0, 77.0, 0.5173850655555725, 2.0]]"
186,"[[91.0, 90.0, 109.0, 103.0, 0.7283320426940918, 2.0], [295.0, 108.0, 320.0, 125.0, 0.6981028318405151, 2.0], [111.0, 70.0, 120.0, 76.0, 0.5225149989128113, 2.0], [220.0, 75.0, 232.0, 83.0, 0.48274943232536316, 2.0], [185.0, 69.0, 195.0, 77.0, 0.34000223875045776, 2.0]]"
187,"[[291.0, 106.0, 320.0, 124.0, 0.7962499856948853, 2.0], [88.0, 92.0, 107.0, 105.0, 0.6110917925834656, 2.0], [111.0, 71.0, 119.0, 77.0, 0.525934100151062, 2.0], [219.0, 75.0, 231.0, 83.0, 0.5239957571029663, 2.0]]"
188,"[[86.0, 93.0, 104.0, 107.0, 0.7767475843429565, 2.0], [287.0, 105.0, 319.0, 121.0, 0.7573814988136292, 2.0], [110.0, 71.0, 119.0, 77.0, 0.5438591837882996, 2.0], [218.0, 75.0, 229.0, 82.0, 0.42403510212898254, 2.0]]"
189,"[[283.0, 103.0, 314.0, 120.0, 0.8573753833770752, 2.0], [84.0, 94.0, 103.0, 109.0, 0.8439049124717712, 2.0], [108.0, 71.0, 118.0, 78.0, 0.49002283811569214, 2.0], [218.0, 75.0, 228.0, 82.0, 0.33860206604003906, 2.0]]"
190,"[[280.0, 101.0, 308.0, 116.0, 0.8452574014663696, 2.0], [80.0, 95.0, 102.0, 111.0, 0.7770392298698425, 2.0], [108.0, 71.0, 118.0, 78.0, 0.516872763633728, 2.0], [217.0, 74.0, 226.0, 80.0, 0.3521936237812042, 2.0]]"
