frame,number of cars
366,"[[114.0, 232.0, 179.0, 275.0, 0.8985368013381958, 2.0], [319.0, 173.0, 340.0, 188.0, 0.8618890047073364, 2.0], [356.0, 173.0, 376.0, 187.0, 0.8496580719947815, 2.0], [277.0, 184.0, 307.0, 205.0, 0.8323759436607361, 2.0], [0.0, 407.0, 51.0, 527.0, 0.7155461311340332, 2.0], [649.0, 254.0, 711.0, 299.0, 0.6802043318748474, 2.0], [134.0, 113.0, 157.0, 125.0, 0.5684734582901001, 2.0], [273.0, 118.0, 297.0, 125.0, 0.5646448135375977, 2.0], [662.0, 214.0, 719.0, 249.0, 0.4487125873565674, 2.0], [502.0, 152.0, 513.0, 162.0, 0.4047335088253021, 2.0], [399.0, 143.0, 409.0, 151.0, 0.3321448862552643, 2.0]]"
367,"[[104.0, 233.0, 171.0, 279.0, 0.9162863492965698, 2.0], [317.0, 173.0, 339.0, 188.0, 0.865138053894043, 2.0], [354.0, 173.0, 375.0, 188.0, 0.8247225880622864, 2.0], [273.0, 185.0, 304.0, 206.0, 0.8192949295043945, 2.0], [643.0, 250.0, 704.0, 294.0, 0.7129640579223633, 2.0], [656.0, 212.0, 712.0, 244.0, 0.5972303152084351, 2.0], [132.0, 113.0, 156.0, 125.0, 0.545067548751831, 2.0], [271.0, 117.0, 296.0, 125.0, 0.48730090260505676, 2.0], [502.0, 151.0, 513.0, 161.0, 0.47163787484169006, 2.0], [399.0, 143.0, 409.0, 151.0, 0.36712753772735596, 2.0]]"
368,"[[93.0, 237.0, 165.0, 283.0, 0.911735475063324, 2.0], [271.0, 186.0, 302.0, 207.0, 0.8484020829200745, 2.0], [316.0, 173.0, 338.0, 188.0, 0.8483402132987976, 2.0], [354.0, 173.0, 374.0, 187.0, 0.828030526638031, 2.0], [640.0, 246.0, 697.0, 289.0, 0.656702995300293, 2.0], [655.0, 208.0, 708.0, 242.0, 0.580295979976654, 2.0], [131.0, 112.0, 154.0, 125.0, 0.5618410706520081, 2.0], [272.0, 117.0, 296.0, 125.0, 0.5287516117095947, 2.0], [398.0, 143.0, 408.0, 151.0, 0.49982917308807373, 2.0], [501.0, 150.0, 513.0, 160.0, 0.30784332752227783, 2.0]]"
369,"[[80.0, 239.0, 156.0, 287.0, 0.8999087810516357, 2.0], [269.0, 187.0, 300.0, 208.0, 0.8839144110679626, 2.0], [314.0, 173.0, 336.0, 188.0, 0.8789558410644531, 2.0], [352.0, 173.0, 372.0, 188.0, 0.8428360223770142, 2.0], [636.0, 243.0, 690.0, 284.0, 0.7007657289505005, 2.0], [129.0, 111.0, 153.0, 125.0, 0.6172224283218384, 2.0], [270.0, 116.0, 295.0, 124.0, 0.49737879633903503, 2.0], [398.0, 143.0, 408.0, 150.0, 0.4550451934337616, 2.0]]"
370,"[[68.0, 242.0, 146.0, 292.0, 0.9152830243110657, 2.0], [312.0, 173.0, 335.0, 188.0, 0.8879169821739197, 2.0], [350.0, 173.0, 371.0, 188.0, 0.8342137932777405, 2.0], [265.0, 187.0, 297.0, 208.0, 0.8274529576301575, 2.0], [632.0, 240.0, 685.0, 279.0, 0.7684804797172546, 2.0], [127.0, 111.0, 151.0, 124.0, 0.652281641960144, 2.0], [270.0, 116.0, 295.0, 124.0, 0.5015218257904053, 2.0], [648.0, 204.0, 697.0, 238.0, 0.49304747581481934, 2.0], [397.0, 142.0, 408.0, 149.0, 0.4701521396636963, 2.0], [500.0, 149.0, 512.0, 158.0, 0.26013386249542236, 2.0], [523.0, 137.0, 531.0, 146.0, 0.2534955143928528, 2.0]]"
371,"[[310.0, 174.0, 333.0, 189.0, 0.8758164048194885, 2.0], [54.0, 245.0, 136.0, 298.0, 0.8703370690345764, 2.0], [262.0, 188.0, 294.0, 209.0, 0.8332749009132385, 2.0], [350.0, 173.0, 370.0, 188.0, 0.7964410781860352, 2.0], [627.0, 236.0, 678.0, 275.0, 0.6876586675643921, 2.0], [126.0, 111.0, 149.0, 124.0, 0.5560359358787537, 2.0], [500.0, 148.0, 512.0, 157.0, 0.4867028295993805, 2.0], [644.0, 201.0, 693.0, 235.0, 0.4827214181423187, 2.0], [270.0, 116.0, 295.0, 124.0, 0.46427208185195923, 2.0], [397.0, 142.0, 407.0, 150.0, 0.36875179409980774, 2.0]]"
372,"[[41.0, 248.0, 125.0, 304.0, 0.8754117488861084, 2.0], [259.0, 189.0, 291.0, 211.0, 0.866757869720459, 2.0], [308.0, 174.0, 331.0, 190.0, 0.8421947956085205, 2.0], [348.0, 173.0, 368.0, 189.0, 0.8213804364204407, 2.0], [641.0, 200.0, 689.0, 233.0, 0.533185601234436, 2.0], [625.0, 233.0, 672.0, 270.0, 0.5305746793746948, 2.0], [124.0, 110.0, 148.0, 124.0, 0.5182273983955383, 2.0], [501.0, 148.0, 512.0, 157.0, 0.34797215461730957, 2.0], [270.0, 116.0, 294.0, 123.0, 0.3288113474845886, 2.0], [397.0, 142.0, 406.0, 150.0, 0.3075900673866272, 2.0]]"
373,"[[25.0, 252.0, 116.0, 310.0, 0.9143314957618713, 2.0], [306.0, 174.0, 330.0, 190.0, 0.8768600225448608, 2.0], [255.0, 189.0, 288.0, 211.0, 0.8668500781059265, 2.0], [346.0, 174.0, 367.0, 189.0, 0.8082500100135803, 2.0], [122.0, 110.0, 147.0, 124.0, 0.567005455493927, 2.0], [620.0, 231.0, 668.0, 266.0, 0.5016654133796692, 2.0], [501.0, 147.0, 512.0, 157.0, 0.3894649147987366, 2.0], [269.0, 115.0, 294.0, 123.0, 0.349773108959198, 2.0], [637.0, 198.0, 683.0, 228.0, 0.30436432361602783, 2.0]]"
374,"[[305.0, 176.0, 329.0, 191.0, 0.9113664031028748, 2.0], [10.0, 257.0, 103.0, 317.0, 0.9041129350662231, 2.0], [252.0, 189.0, 286.0, 214.0, 0.8730893731117249, 2.0], [344.0, 174.0, 367.0, 189.0, 0.7827140688896179, 2.0], [617.0, 227.0, 662.0, 263.0, 0.6689857840538025, 2.0], [634.0, 197.0, 679.0, 226.0, 0.5367627739906311, 2.0], [120.0, 109.0, 145.0, 123.0, 0.49605339765548706, 2.0], [266.0, 114.0, 291.0, 122.0, 0.40940696001052856, 2.0], [501.0, 146.0, 511.0, 156.0, 0.3467867970466614, 2.0], [396.0, 142.0, 406.0, 150.0, 0.3011547327041626, 2.0]]"
375,"[[0.0, 261.0, 91.0, 322.0, 0.9124593138694763, 2.0], [302.0, 176.0, 327.0, 191.0, 0.8800246715545654, 2.0], [247.0, 190.0, 283.0, 214.0, 0.8671417236328125, 2.0], [343.0, 175.0, 365.0, 190.0, 0.8090366721153259, 2.0], [613.0, 226.0, 658.0, 258.0, 0.561001181602478, 2.0], [117.0, 110.0, 142.0, 123.0, 0.483839750289917, 2.0], [631.0, 195.0, 675.0, 224.0, 0.4355015754699707, 2.0], [396.0, 142.0, 405.0, 150.0, 0.3253914415836334, 2.0], [501.0, 146.0, 510.0, 154.0, 0.2925181984901428, 2.0], [266.0, 114.0, 291.0, 122.0, 0.27467256784439087, 2.0]]"
376,"[[0.0, 265.0, 78.0, 328.0, 0.8966744542121887, 2.0], [301.0, 175.0, 324.0, 192.0, 0.8791366219520569, 2.0], [244.0, 191.0, 281.0, 216.0, 0.8744153380393982, 2.0], [342.0, 175.0, 363.0, 190.0, 0.8184959888458252, 2.0], [610.0, 221.0, 653.0, 254.0, 0.7165420055389404, 2.0], [115.0, 109.0, 140.0, 123.0, 0.5824695825576782, 2.0], [628.0, 193.0, 671.0, 222.0, 0.5558835864067078, 2.0], [394.0, 142.0, 405.0, 150.0, 0.5493392944335938, 2.0], [265.0, 114.0, 291.0, 122.0, 0.4919830858707428, 2.0], [501.0, 145.0, 510.0, 154.0, 0.40042728185653687, 2.0]]"
377,"[[298.0, 176.0, 323.0, 193.0, 0.8931030035018921, 2.0], [240.0, 192.0, 279.0, 217.0, 0.8624027967453003, 2.0], [340.0, 176.0, 362.0, 191.0, 0.8013225197792053, 2.0], [608.0, 220.0, 649.0, 252.0, 0.7982901930809021, 2.0], [936.0, 311.0, 960.0, 350.0, 0.6812922954559326, 2.0], [0.0, 270.0, 64.0, 336.0, 0.6426920890808105, 2.0], [625.0, 192.0, 669.0, 218.0, 0.6130449175834656, 2.0], [113.0, 109.0, 138.0, 123.0, 0.5835447907447815, 2.0], [265.0, 114.0, 292.0, 122.0, 0.48935651779174805, 2.0], [394.0, 142.0, 404.0, 149.0, 0.48066258430480957, 2.0], [500.0, 144.0, 511.0, 153.0, 0.4229710102081299, 2.0]]"
378,"[[296.0, 176.0, 321.0, 193.0, 0.8851960301399231, 2.0], [338.0, 175.0, 361.0, 191.0, 0.8818024396896362, 2.0], [236.0, 193.0, 273.0, 218.0, 0.8411884903907776, 2.0], [914.0, 299.0, 960.0, 346.0, 0.8224873542785645, 2.0], [604.0, 217.0, 646.0, 248.0, 0.82140052318573, 2.0], [1.0, 275.0, 48.0, 340.0, 0.7666634321212769, 2.0], [624.0, 190.0, 665.0, 216.0, 0.6373059153556824, 2.0], [111.0, 109.0, 137.0, 121.0, 0.5681992769241333, 2.0], [394.0, 142.0, 404.0, 149.0, 0.44591575860977173, 2.0], [264.0, 113.0, 291.0, 121.0, 0.43203452229499817, 2.0], [501.0, 143.0, 510.0, 152.0, 0.3127538561820984, 2.0]]"
379,"[[292.0, 177.0, 320.0, 194.0, 0.9044980406761169, 2.0], [336.0, 177.0, 360.0, 192.0, 0.8882203698158264, 2.0], [231.0, 194.0, 270.0, 219.0, 0.8665053844451904, 2.0], [0.0, 281.0, 32.0, 333.0, 0.8397135734558105, 2.0], [896.0, 291.0, 960.0, 351.0, 0.8085915446281433, 2.0], [601.0, 213.0, 642.0, 245.0, 0.7950479388237, 2.0], [930.0, 476.0, 960.0, 540.0, 0.7354912757873535, 2.0], [738.0, 505.0, 884.0, 540.0, 0.6294823884963989, 2.0], [622.0, 188.0, 661.0, 215.0, 0.583120584487915, 2.0], [109.0, 108.0, 133.0, 121.0, 0.5019353628158569, 2.0], [393.0, 141.0, 404.0, 149.0, 0.47229036688804626, 2.0], [263.0, 113.0, 291.0, 122.0, 0.4462605118751526, 2.0], [501.0, 143.0, 510.0, 152.0, 0.4182007908821106, 2.0]]"
380,"[[901.0, 450.0, 959.0, 535.0, 0.8803851008415222, 2.0], [879.0, 282.0, 960.0, 341.0, 0.8758407831192017, 2.0], [335.0, 176.0, 358.0, 193.0, 0.8750935792922974, 2.0], [226.0, 195.0, 267.0, 222.0, 0.8698578476905823, 2.0], [291.0, 177.0, 318.0, 194.0, 0.8663370013237, 2.0], [598.0, 211.0, 637.0, 242.0, 0.6939756870269775, 2.0], [0.0, 290.0, 14.0, 339.0, 0.6720008850097656, 2.0], [719.0, 474.0, 879.0, 540.0, 0.5904085040092468, 2.0], [107.0, 108.0, 132.0, 120.0, 0.509171187877655, 2.0], [499.0, 142.0, 510.0, 152.0, 0.49443861842155457, 2.0], [393.0, 142.0, 403.0, 148.0, 0.4915316700935364, 2.0], [619.0, 188.0, 656.0, 214.0, 0.4775010347366333, 2.0], [263.0, 112.0, 290.0, 121.0, 0.3809658885002136, 2.0]]"
381,"[[289.0, 177.0, 316.0, 195.0, 0.896388590335846, 2.0], [334.0, 177.0, 357.0, 194.0, 0.8861611485481262, 2.0], [863.0, 275.0, 960.0, 331.0, 0.8786907196044922, 2.0], [221.0, 196.0, 264.0, 222.0, 0.871423602104187, 2.0], [875.0, 429.0, 960.0, 534.0, 0.8564468622207642, 2.0], [596.0, 210.0, 634.0, 239.0, 0.7811962366104126, 2.0], [702.0, 453.0, 872.0, 540.0, 0.6874457001686096, 2.0], [392.0, 142.0, 402.0, 148.0, 0.5644456148147583, 2.0], [615.0, 186.0, 653.0, 211.0, 0.5629016160964966, 2.0], [105.0, 107.0, 131.0, 121.0, 0.5173066854476929, 2.0], [261.0, 112.0, 290.0, 121.0, 0.42975080013275146, 2.0], [499.0, 142.0, 510.0, 150.0, 0.428642213344574, 2.0], [427.0, 131.0, 435.0, 138.0, 0.26980501413345337, 2.0]]"
382,"[[851.0, 409.0, 960.0, 537.0, 0.9305253028869629, 2.0], [286.0, 178.0, 313.0, 195.0, 0.9098378419876099, 2.0], [848.0, 267.0, 954.0, 323.0, 0.9065989851951599, 2.0], [332.0, 177.0, 355.0, 194.0, 0.8797404170036316, 2.0], [217.0, 196.0, 259.0, 224.0, 0.8528521656990051, 2.0], [594.0, 207.0, 631.0, 236.0, 0.7972568869590759, 2.0], [614.0, 183.0, 650.0, 209.0, 0.6949668526649475, 2.0], [391.0, 141.0, 402.0, 148.0, 0.5953242182731628, 2.0], [103.0, 106.0, 129.0, 120.0, 0.5712007284164429, 2.0], [499.0, 140.0, 510.0, 149.0, 0.4439062774181366, 2.0], [260.0, 111.0, 290.0, 119.0, 0.3896067440509796, 2.0], [687.0, 429.0, 858.0, 540.0, 0.3620416522026062, 2.0], [519.0, 130.0, 531.0, 139.0, 0.2748190462589264, 2.0]]"
383,"[[832.0, 394.0, 960.0, 512.0, 0.8944801092147827, 2.0], [283.0, 178.0, 313.0, 196.0, 0.8882473707199097, 2.0], [674.0, 411.0, 826.0, 531.0, 0.8829815983772278, 2.0], [835.0, 261.0, 934.0, 313.0, 0.8806382417678833, 2.0], [212.0, 197.0, 257.0, 225.0, 0.8703415989875793, 2.0], [330.0, 176.0, 354.0, 194.0, 0.869300365447998, 2.0], [591.0, 206.0, 628.0, 234.0, 0.8499264121055603, 2.0], [101.0, 105.0, 128.0, 120.0, 0.7434021234512329, 2.0], [612.0, 182.0, 648.0, 207.0, 0.6807340383529663, 2.0], [261.0, 110.0, 288.0, 119.0, 0.5570563673973083, 2.0], [391.0, 141.0, 402.0, 148.0, 0.5514639616012573, 2.0], [500.0, 140.0, 509.0, 149.0, 0.40637698769569397, 2.0]]"
384,"[[812.0, 379.0, 960.0, 485.0, 0.9087505340576172, 2.0], [328.0, 178.0, 352.0, 195.0, 0.8759642839431763, 2.0], [281.0, 178.0, 310.0, 197.0, 0.8746573328971863, 2.0], [208.0, 199.0, 251.0, 228.0, 0.8737973570823669, 2.0], [662.0, 394.0, 800.0, 502.0, 0.8311165571212769, 2.0], [820.0, 257.0, 918.0, 305.0, 0.7430494427680969, 2.0], [99.0, 105.0, 126.0, 120.0, 0.6488304138183594, 2.0], [610.0, 181.0, 645.0, 206.0, 0.641991138458252, 2.0], [589.0, 202.0, 624.0, 230.0, 0.6132687926292419, 2.0], [391.0, 140.0, 401.0, 147.0, 0.5572685599327087, 2.0], [260.0, 109.0, 288.0, 118.0, 0.45091795921325684, 2.0], [519.0, 129.0, 529.0, 138.0, 0.3053243160247803, 2.0], [499.0, 139.0, 509.0, 149.0, 0.30275624990463257, 2.0]]"
385,"[[796.0, 365.0, 955.0, 465.0, 0.9216452240943909, 2.0], [653.0, 378.0, 779.0, 475.0, 0.9081621766090393, 2.0], [278.0, 179.0, 308.0, 198.0, 0.9029958248138428, 2.0], [325.0, 178.0, 351.0, 196.0, 0.8888309597969055, 2.0], [202.0, 199.0, 246.0, 229.0, 0.8732346892356873, 2.0], [809.0, 251.0, 901.0, 296.0, 0.8031693696975708, 2.0], [586.0, 201.0, 621.0, 228.0, 0.7714449167251587, 2.0], [607.0, 179.0, 642.0, 204.0, 0.7102861404418945, 2.0], [96.0, 105.0, 123.0, 119.0, 0.6921091079711914, 2.0], [261.0, 110.0, 287.0, 118.0, 0.5712074041366577, 2.0], [390.0, 140.0, 401.0, 148.0, 0.5514323711395264, 2.0], [498.0, 138.0, 509.0, 149.0, 0.35317468643188477, 2.0], [518.0, 129.0, 527.0, 137.0, 0.3131139576435089, 2.0]]"
386,"[[779.0, 352.0, 927.0, 444.0, 0.9255687594413757, 2.0], [644.0, 365.0, 759.0, 452.0, 0.9056917428970337, 2.0], [195.0, 201.0, 242.0, 231.0, 0.9047916531562805, 2.0], [325.0, 179.0, 349.0, 196.0, 0.8855882287025452, 2.0], [274.0, 180.0, 305.0, 199.0, 0.8846238851547241, 2.0], [798.0, 246.0, 884.0, 291.0, 0.8232927322387695, 2.0], [605.0, 177.0, 640.0, 201.0, 0.8164641261100769, 2.0], [584.0, 200.0, 619.0, 225.0, 0.7925606966018677, 2.0], [94.0, 105.0, 121.0, 119.0, 0.6983740925788879, 2.0], [389.0, 140.0, 400.0, 147.0, 0.586429238319397, 2.0], [258.0, 109.0, 285.0, 117.0, 0.5089238882064819, 2.0], [498.0, 138.0, 508.0, 147.0, 0.2697964310646057, 2.0], [518.0, 129.0, 529.0, 137.0, 0.2687481939792633, 2.0]]"
387,"[[323.0, 179.0, 348.0, 197.0, 0.8982600569725037, 2.0], [637.0, 352.0, 745.0, 433.0, 0.8940333127975464, 2.0], [191.0, 203.0, 237.0, 234.0, 0.8898503184318542, 2.0], [766.0, 339.0, 903.0, 427.0, 0.8563370108604431, 2.0], [272.0, 180.0, 304.0, 199.0, 0.8392709493637085, 2.0], [581.0, 197.0, 616.0, 223.0, 0.7606543302536011, 2.0], [788.0, 240.0, 868.0, 284.0, 0.6882400512695312, 2.0], [91.0, 104.0, 120.0, 118.0, 0.6501884460449219, 2.0], [603.0, 176.0, 636.0, 201.0, 0.6475402116775513, 2.0], [389.0, 139.0, 400.0, 147.0, 0.5946100950241089, 2.0], [257.0, 108.0, 286.0, 117.0, 0.47269558906555176, 2.0], [426.0, 131.0, 434.0, 137.0, 0.28827935457229614, 2.0], [517.0, 128.0, 526.0, 136.0, 0.2531428635120392, 2.0]]"
388,"[[752.0, 328.0, 881.0, 411.0, 0.9242767691612244, 2.0], [320.0, 180.0, 346.0, 198.0, 0.9060201644897461, 2.0], [269.0, 181.0, 301.0, 200.0, 0.9011867046356201, 2.0], [629.0, 340.0, 728.0, 416.0, 0.889586865901947, 2.0], [183.0, 204.0, 233.0, 235.0, 0.8749895691871643, 2.0], [580.0, 195.0, 613.0, 221.0, 0.7846962809562683, 2.0], [777.0, 236.0, 857.0, 279.0, 0.7827553749084473, 2.0], [601.0, 176.0, 633.0, 199.0, 0.689966082572937, 2.0], [88.0, 104.0, 117.0, 118.0, 0.589803159236908, 2.0], [388.0, 140.0, 399.0, 148.0, 0.4574770927429199, 2.0], [258.0, 108.0, 284.0, 116.0, 0.4421132504940033, 2.0], [518.0, 128.0, 528.0, 136.0, 0.36820897459983826, 2.0], [498.0, 138.0, 507.0, 146.0, 0.25732672214508057, 2.0]]"
389,"[[741.0, 320.0, 860.0, 397.0, 0.9233070015907288, 2.0], [622.0, 329.0, 715.0, 400.0, 0.9025866389274597, 2.0], [178.0, 206.0, 229.0, 238.0, 0.8925794363021851, 2.0], [318.0, 180.0, 345.0, 198.0, 0.8844793438911438, 2.0], [265.0, 182.0, 298.0, 201.0, 0.878286600112915, 2.0], [579.0, 194.0, 610.0, 220.0, 0.8113099336624146, 2.0], [599.0, 174.0, 632.0, 197.0, 0.7645108699798584, 2.0], [87.0, 104.0, 115.0, 118.0, 0.6648923754692078, 2.0], [769.0, 232.0, 844.0, 275.0, 0.6096068620681763, 2.0], [257.0, 108.0, 284.0, 116.0, 0.5450453758239746, 2.0], [387.0, 140.0, 399.0, 148.0, 0.47477883100509644, 2.0], [499.0, 137.0, 507.0, 145.0, 0.3230900168418884, 2.0], [518.0, 128.0, 528.0, 135.0, 0.30507487058639526, 2.0], [579.0, 183.0, 619.0, 209.0, 0.3010319769382477, 2.0]]"
390,"[[612.0, 317.0, 705.0, 385.0, 0.8981397747993469, 2.0], [171.0, 208.0, 221.0, 240.0, 0.8871936798095703, 2.0], [263.0, 182.0, 297.0, 202.0, 0.8692852258682251, 2.0], [314.0, 181.0, 343.0, 200.0, 0.8570267558097839, 2.0], [730.0, 309.0, 843.0, 383.0, 0.8155708312988281, 2.0], [577.0, 192.0, 608.0, 217.0, 0.7909247875213623, 2.0], [597.0, 173.0, 629.0, 195.0, 0.7697811722755432, 2.0], [85.0, 104.0, 114.0, 118.0, 0.6566417217254639, 2.0], [257.0, 107.0, 283.0, 116.0, 0.5674022436141968, 2.0], [760.0, 229.0, 829.0, 269.0, 0.5402772426605225, 2.0], [387.0, 141.0, 398.0, 148.0, 0.35783833265304565, 2.0], [591.0, 177.0, 623.0, 203.0, 0.317055881023407, 2.0], [517.0, 128.0, 528.0, 135.0, 0.2829514145851135, 2.0]]"
391,"[[259.0, 183.0, 294.0, 204.0, 0.8773584365844727, 2.0], [164.0, 209.0, 217.0, 243.0, 0.8733539581298828, 2.0], [609.0, 309.0, 692.0, 372.0, 0.8727928996086121, 2.0], [721.0, 301.0, 824.0, 372.0, 0.872361421585083, 2.0], [313.0, 181.0, 343.0, 201.0, 0.8569279909133911, 2.0], [576.0, 192.0, 606.0, 215.0, 0.7708727717399597, 2.0], [751.0, 224.0, 821.0, 262.0, 0.7315747141838074, 2.0], [596.0, 173.0, 627.0, 195.0, 0.7117164731025696, 2.0], [82.0, 104.0, 112.0, 118.0, 0.642137348651886, 2.0], [256.0, 108.0, 282.0, 116.0, 0.539732813835144, 2.0], [386.0, 141.0, 397.0, 148.0, 0.38883259892463684, 2.0], [425.0, 130.0, 433.0, 137.0, 0.29226046800613403, 2.0]]"
392,"[[711.0, 293.0, 810.0, 361.0, 0.9189996719360352, 2.0], [603.0, 301.0, 682.0, 360.0, 0.9082510471343994, 2.0], [157.0, 211.0, 212.0, 245.0, 0.9070826172828674, 2.0], [255.0, 184.0, 290.0, 205.0, 0.850513756275177, 2.0], [312.0, 182.0, 341.0, 202.0, 0.8415881991386414, 2.0], [573.0, 190.0, 603.0, 214.0, 0.6478148102760315, 2.0], [80.0, 104.0, 108.0, 118.0, 0.6137400269508362, 2.0], [255.0, 108.0, 282.0, 116.0, 0.5800672769546509, 2.0], [744.0, 221.0, 809.0, 258.0, 0.5112774968147278, 2.0], [595.0, 172.0, 624.0, 193.0, 0.4506467580795288, 2.0], [385.0, 140.0, 397.0, 148.0, 0.44400089979171753, 2.0]]"
393,"[[702.0, 288.0, 795.0, 351.0, 0.9188807010650635, 2.0], [599.0, 296.0, 674.0, 348.0, 0.9140505194664001, 2.0], [252.0, 186.0, 288.0, 206.0, 0.8815873861312866, 2.0], [149.0, 212.0, 205.0, 249.0, 0.8711969256401062, 2.0], [308.0, 184.0, 338.0, 203.0, 0.8160883188247681, 2.0], [571.0, 189.0, 601.0, 212.0, 0.7391802072525024, 2.0], [76.0, 104.0, 106.0, 118.0, 0.5810173153877258, 2.0], [254.0, 107.0, 281.0, 116.0, 0.5683056116104126, 2.0], [736.0, 219.0, 799.0, 254.0, 0.5230681896209717, 2.0], [593.0, 170.0, 622.0, 192.0, 0.47268661856651306, 2.0], [384.0, 140.0, 396.0, 148.0, 0.45882734656333923, 2.0], [424.0, 130.0, 432.0, 137.0, 0.2579055428504944, 2.0]]"
394,"[[248.0, 187.0, 284.0, 207.0, 0.8968457579612732, 2.0], [595.0, 287.0, 664.0, 340.0, 0.881282389163971, 2.0], [305.0, 185.0, 337.0, 205.0, 0.8710594773292542, 2.0], [142.0, 215.0, 200.0, 253.0, 0.8586387634277344, 2.0], [694.0, 280.0, 782.0, 341.0, 0.8069405555725098, 2.0], [569.0, 188.0, 599.0, 209.0, 0.700347363948822, 2.0], [730.0, 217.0, 789.0, 251.0, 0.6178988218307495, 2.0], [75.0, 103.0, 104.0, 117.0, 0.5800454616546631, 2.0], [592.0, 170.0, 620.0, 190.0, 0.5546970367431641, 2.0], [383.0, 139.0, 396.0, 148.0, 0.5415100455284119, 2.0], [254.0, 107.0, 281.0, 116.0, 0.4022876024246216, 2.0], [424.0, 131.0, 432.0, 137.0, 0.2621573805809021, 2.0]]"
395,"[[303.0, 186.0, 335.0, 205.0, 0.9018144607543945, 2.0], [686.0, 273.0, 771.0, 333.0, 0.8827426433563232, 2.0], [589.0, 280.0, 657.0, 330.0, 0.8693718910217285, 2.0], [133.0, 217.0, 194.0, 256.0, 0.8571590185165405, 2.0], [245.0, 187.0, 282.0, 209.0, 0.8433350324630737, 2.0], [568.0, 187.0, 596.0, 208.0, 0.7537018656730652, 2.0], [590.0, 169.0, 617.0, 189.0, 0.7019160985946655, 2.0], [72.0, 103.0, 102.0, 117.0, 0.6717259287834167, 2.0], [723.0, 213.0, 781.0, 245.0, 0.6274564266204834, 2.0], [383.0, 140.0, 395.0, 149.0, 0.5904547572135925, 2.0], [254.0, 107.0, 281.0, 116.0, 0.42939257621765137, 2.0], [423.0, 131.0, 431.0, 137.0, 0.257590651512146, 2.0]]"
396,"[[585.0, 274.0, 648.0, 322.0, 0.9086300730705261, 2.0], [299.0, 186.0, 332.0, 207.0, 0.9001007676124573, 2.0], [125.0, 220.0, 186.0, 259.0, 0.8967443108558655, 2.0], [241.0, 189.0, 278.0, 211.0, 0.8897519111633301, 2.0], [679.0, 268.0, 758.0, 326.0, 0.8749790191650391, 2.0], [566.0, 185.0, 593.0, 206.0, 0.7835783958435059, 2.0], [70.0, 104.0, 101.0, 118.0, 0.7153768539428711, 2.0], [589.0, 168.0, 616.0, 189.0, 0.6537713408470154, 2.0], [716.0, 211.0, 772.0, 242.0, 0.5772661566734314, 2.0], [383.0, 140.0, 394.0, 149.0, 0.4617876410484314, 2.0], [253.0, 107.0, 280.0, 116.0, 0.4137921929359436, 2.0], [423.0, 131.0, 430.0, 137.0, 0.25586506724357605, 2.0]]"
397,"[[116.0, 222.0, 180.0, 262.0, 0.9110845327377319, 2.0], [672.0, 263.0, 750.0, 318.0, 0.8983290791511536, 2.0], [582.0, 269.0, 642.0, 313.0, 0.8913562893867493, 2.0], [237.0, 189.0, 274.0, 212.0, 0.8848921656608582, 2.0], [297.0, 187.0, 328.0, 208.0, 0.8496071100234985, 2.0], [586.0, 168.0, 614.0, 186.0, 0.7411589622497559, 2.0], [565.0, 184.0, 591.0, 205.0, 0.6798107028007507, 2.0], [69.0, 103.0, 99.0, 118.0, 0.6728823184967041, 2.0], [382.0, 141.0, 394.0, 149.0, 0.5429188013076782, 2.0], [711.0, 208.0, 764.0, 239.0, 0.4058460593223572, 2.0], [252.0, 107.0, 279.0, 116.0, 0.3880917727947235, 2.0], [422.0, 130.0, 431.0, 137.0, 0.2687019407749176, 2.0]]"
398,"[[231.0, 190.0, 273.0, 215.0, 0.9060907959938049, 2.0], [105.0, 225.0, 172.0, 267.0, 0.8787210583686829, 2.0], [294.0, 188.0, 327.0, 210.0, 0.8639256358146667, 2.0], [666.0, 258.0, 739.0, 311.0, 0.8436862826347351, 2.0], [578.0, 264.0, 636.0, 307.0, 0.7950026988983154, 2.0], [586.0, 168.0, 612.0, 186.0, 0.6470909714698792, 2.0], [706.0, 206.0, 756.0, 236.0, 0.5692639946937561, 2.0], [565.0, 183.0, 589.0, 204.0, 0.5064140558242798, 2.0], [382.0, 140.0, 393.0, 149.0, 0.4484509527683258, 2.0], [66.0, 104.0, 94.0, 118.0, 0.41542941331863403, 2.0], [251.0, 107.0, 279.0, 116.0, 0.3970664441585541, 2.0], [422.0, 130.0, 430.0, 137.0, 0.26332828402519226, 2.0]]"
399,"[[574.0, 259.0, 631.0, 300.0, 0.9037670493125916, 2.0], [95.0, 227.0, 167.0, 271.0, 0.8942099809646606, 2.0], [227.0, 191.0, 267.0, 216.0, 0.8708755373954773, 2.0], [291.0, 189.0, 324.0, 211.0, 0.8695158958435059, 2.0], [661.0, 255.0, 730.0, 304.0, 0.8571642637252808, 2.0], [563.0, 182.0, 588.0, 202.0, 0.7252490520477295, 2.0], [585.0, 166.0, 609.0, 185.0, 0.7108428478240967, 2.0], [381.0, 141.0, 392.0, 150.0, 0.5644147992134094, 2.0], [63.0, 103.0, 94.0, 118.0, 0.5125513076782227, 2.0], [251.0, 107.0, 277.0, 116.0, 0.3484336733818054, 2.0]]"
