frame,number of cars
389,"[[211.0, 121.0, 231.0, 133.0, 0.8722015619277954, 2.0], [177.0, 121.0, 199.0, 135.0, 0.8364906311035156, 2.0], [119.0, 137.0, 152.0, 158.0, 0.8265913724899292, 2.0], [401.0, 115.0, 421.0, 131.0, 0.751794159412384, 2.0], [414.0, 218.0, 477.0, 267.0, 0.7017649412155151, 2.0], [384.0, 129.0, 407.0, 147.0, 0.6759985685348511, 2.0], [495.0, 212.0, 574.0, 265.0, 0.5176692605018616, 2.0], [512.0, 154.0, 562.0, 181.0, 0.5058924555778503, 2.0], [59.0, 69.0, 77.0, 79.0, 0.41177278757095337, 2.0], [170.0, 72.0, 188.0, 79.0, 0.31817758083343506, 2.0]]"
390,"[[409.0, 211.0, 469.0, 257.0, 0.8753855228424072, 2.0], [114.0, 138.0, 148.0, 159.0, 0.8405008316040039, 2.0], [210.0, 120.0, 228.0, 133.0, 0.8219302892684937, 2.0], [175.0, 122.0, 196.0, 135.0, 0.821433424949646, 2.0], [486.0, 206.0, 561.0, 256.0, 0.7988853454589844, 2.0], [384.0, 129.0, 406.0, 145.0, 0.7635260224342346, 2.0], [400.0, 115.0, 419.0, 130.0, 0.703934907913208, 2.0], [507.0, 153.0, 553.0, 178.0, 0.6421879529953003, 2.0], [58.0, 69.0, 75.0, 79.0, 0.3371821343898773, 2.0], [170.0, 72.0, 188.0, 79.0, 0.31742462515830994, 2.0]]"
391,"[[110.0, 140.0, 146.0, 162.0, 0.8535571694374084, 2.0], [173.0, 123.0, 195.0, 136.0, 0.8500799536705017, 2.0], [479.0, 200.0, 550.0, 249.0, 0.84001624584198, 2.0], [501.0, 150.0, 546.0, 175.0, 0.808214545249939, 2.0], [209.0, 122.0, 226.0, 134.0, 0.7909603714942932, 2.0], [405.0, 205.0, 461.0, 249.0, 0.71783846616745, 2.0], [383.0, 128.0, 404.0, 144.0, 0.6158713102340698, 2.0], [400.0, 115.0, 417.0, 130.0, 0.5856979489326477, 2.0], [56.0, 69.0, 75.0, 79.0, 0.36999639868736267, 2.0]]"
392,"[[402.0, 200.0, 454.0, 240.0, 0.8931812644004822, 2.0], [474.0, 196.0, 540.0, 241.0, 0.8632874488830566, 2.0], [171.0, 123.0, 193.0, 137.0, 0.8474584817886353, 2.0], [104.0, 142.0, 140.0, 164.0, 0.8286240100860596, 2.0], [206.0, 122.0, 226.0, 136.0, 0.8166413307189941, 2.0], [398.0, 115.0, 416.0, 129.0, 0.6628420948982239, 2.0], [496.0, 149.0, 539.0, 172.0, 0.6441203951835632, 2.0], [382.0, 127.0, 403.0, 143.0, 0.6010789275169373, 2.0], [53.0, 69.0, 73.0, 78.0, 0.4586038887500763, 2.0]]"
393,"[[399.0, 195.0, 449.0, 233.0, 0.8812515735626221, 2.0], [466.0, 191.0, 531.0, 234.0, 0.8152853846549988, 2.0], [100.0, 143.0, 137.0, 166.0, 0.8150910139083862, 2.0], [168.0, 124.0, 191.0, 138.0, 0.8103300929069519, 2.0], [206.0, 122.0, 224.0, 136.0, 0.8038462400436401, 2.0], [491.0, 147.0, 532.0, 169.0, 0.6337355971336365, 2.0], [397.0, 114.0, 414.0, 129.0, 0.5632053017616272, 2.0], [381.0, 126.0, 401.0, 142.0, 0.5389695763587952, 2.0], [53.0, 69.0, 70.0, 79.0, 0.4351293444633484, 2.0]]"
394,"[[396.0, 191.0, 443.0, 226.0, 0.8818356990814209, 2.0], [463.0, 187.0, 522.0, 228.0, 0.861003041267395, 2.0], [94.0, 144.0, 133.0, 168.0, 0.8556966781616211, 2.0], [204.0, 123.0, 223.0, 136.0, 0.7956017255783081, 2.0], [166.0, 124.0, 189.0, 139.0, 0.7709802985191345, 2.0], [487.0, 145.0, 525.0, 167.0, 0.7383831143379211, 2.0], [395.0, 112.0, 414.0, 127.0, 0.738287091255188, 2.0], [380.0, 125.0, 399.0, 140.0, 0.6248511672019958, 2.0], [50.0, 69.0, 68.0, 78.0, 0.29589933156967163, 2.0]]"
395,"[[457.0, 183.0, 513.0, 221.0, 0.8986493349075317, 2.0], [89.0, 145.0, 128.0, 169.0, 0.8768725991249084, 2.0], [393.0, 185.0, 438.0, 221.0, 0.8586353063583374, 2.0], [201.0, 123.0, 223.0, 138.0, 0.8135401010513306, 2.0], [163.0, 125.0, 187.0, 140.0, 0.7917789220809937, 2.0], [394.0, 112.0, 411.0, 126.0, 0.7306870818138123, 2.0], [482.0, 143.0, 520.0, 164.0, 0.6990870237350464, 2.0], [379.0, 124.0, 398.0, 139.0, 0.5992327332496643, 2.0], [48.0, 68.0, 68.0, 79.0, 0.40691307187080383, 2.0]]"
396,"[[161.0, 126.0, 185.0, 141.0, 0.8821070790290833, 2.0], [82.0, 147.0, 124.0, 172.0, 0.8663172721862793, 2.0], [390.0, 182.0, 433.0, 215.0, 0.853430986404419, 2.0], [453.0, 179.0, 506.0, 217.0, 0.8461024761199951, 2.0], [200.0, 124.0, 221.0, 138.0, 0.7295420169830322, 2.0], [478.0, 141.0, 513.0, 162.0, 0.7206107378005981, 2.0], [377.0, 123.0, 397.0, 137.0, 0.6947318911552429, 2.0], [393.0, 112.0, 410.0, 125.0, 0.6644439697265625, 2.0], [47.0, 68.0, 67.0, 79.0, 0.4217149317264557, 2.0]]"
397,"[[157.0, 127.0, 183.0, 142.0, 0.8914791941642761, 2.0], [77.0, 148.0, 121.0, 175.0, 0.8861570954322815, 2.0], [448.0, 176.0, 500.0, 212.0, 0.8770262002944946, 2.0], [387.0, 178.0, 428.0, 210.0, 0.8480470180511475, 2.0], [377.0, 122.0, 395.0, 136.0, 0.7242686748504639, 2.0], [198.0, 124.0, 219.0, 139.0, 0.7002258896827698, 2.0], [392.0, 111.0, 409.0, 125.0, 0.6645365953445435, 2.0], [474.0, 139.0, 509.0, 159.0, 0.6510850191116333, 2.0], [45.0, 68.0, 66.0, 79.0, 0.5355464816093445, 2.0]]"
398,"[[70.0, 151.0, 115.0, 177.0, 0.8868017196655273, 2.0], [445.0, 172.0, 493.0, 208.0, 0.8843860030174255, 2.0], [155.0, 128.0, 181.0, 143.0, 0.8723555207252502, 2.0], [385.0, 175.0, 424.0, 205.0, 0.8592424392700195, 2.0], [376.0, 122.0, 394.0, 135.0, 0.7478154897689819, 2.0], [196.0, 126.0, 217.0, 140.0, 0.747705340385437, 2.0], [471.0, 138.0, 504.0, 157.0, 0.7438889741897583, 2.0], [392.0, 111.0, 408.0, 124.0, 0.6551664471626282, 2.0], [45.0, 69.0, 63.0, 79.0, 0.4620591104030609, 2.0]]"
399,"[[440.0, 168.0, 486.0, 203.0, 0.8876214623451233, 2.0], [152.0, 128.0, 179.0, 144.0, 0.8872799277305603, 2.0], [64.0, 153.0, 110.0, 181.0, 0.8538326621055603, 2.0], [382.0, 171.0, 420.0, 201.0, 0.8427704572677612, 2.0], [194.0, 127.0, 216.0, 141.0, 0.8121688961982727, 2.0], [467.0, 136.0, 499.0, 155.0, 0.7805445194244385, 2.0], [374.0, 121.0, 393.0, 135.0, 0.7508655190467834, 2.0], [391.0, 110.0, 407.0, 123.0, 0.6322998404502869, 2.0], [43.0, 69.0, 63.0, 77.0, 0.40804919600486755, 2.0], [281.0, 87.0, 287.0, 92.0, 0.2768612504005432, 2.0]]"
400,"[[149.0, 129.0, 176.0, 146.0, 0.8966827988624573, 2.0], [380.0, 169.0, 417.0, 197.0, 0.8448509573936462, 2.0], [437.0, 166.0, 480.0, 199.0, 0.8431038856506348, 2.0], [192.0, 126.0, 214.0, 142.0, 0.8307245969772339, 2.0], [57.0, 153.0, 104.0, 183.0, 0.830136239528656, 2.0], [463.0, 135.0, 495.0, 153.0, 0.7507728338241577, 2.0], [373.0, 121.0, 391.0, 134.0, 0.7041370868682861, 2.0], [389.0, 110.0, 405.0, 122.0, 0.6542338728904724, 2.0], [628.0, 245.0, 640.0, 272.0, 0.5658931732177734, 2.0], [40.0, 68.0, 61.0, 78.0, 0.39823490381240845, 2.0]]"
401,"[[432.0, 163.0, 476.0, 194.0, 0.892324686050415, 2.0], [146.0, 130.0, 174.0, 147.0, 0.8500052094459534, 2.0], [189.0, 127.0, 212.0, 143.0, 0.8412876725196838, 2.0], [49.0, 154.0, 99.0, 186.0, 0.834723174571991, 2.0], [378.0, 165.0, 413.0, 192.0, 0.8323647975921631, 2.0], [612.0, 236.0, 640.0, 266.0, 0.799139678478241, 2.0], [372.0, 119.0, 390.0, 133.0, 0.744447648525238, 2.0], [388.0, 109.0, 403.0, 121.0, 0.7082332372665405, 2.0], [459.0, 132.0, 490.0, 151.0, 0.6600829362869263, 2.0], [37.0, 69.0, 60.0, 77.0, 0.44256851077079773, 2.0]]"
402,"[[143.0, 130.0, 171.0, 148.0, 0.9031907916069031, 2.0], [188.0, 128.0, 210.0, 144.0, 0.8604449033737183, 2.0], [41.0, 158.0, 92.0, 189.0, 0.8410124778747559, 2.0], [429.0, 160.0, 470.0, 190.0, 0.8381184339523315, 2.0], [377.0, 161.0, 411.0, 189.0, 0.8319689035415649, 2.0], [371.0, 118.0, 390.0, 132.0, 0.7894254922866821, 2.0], [387.0, 108.0, 402.0, 121.0, 0.6857098937034607, 2.0], [457.0, 131.0, 487.0, 149.0, 0.6698528528213501, 2.0], [596.0, 225.0, 640.0, 270.0, 0.6575604677200317, 2.0], [35.0, 68.0, 58.0, 78.0, 0.4031190574169159, 2.0]]"
403,"[[32.0, 158.0, 85.0, 192.0, 0.8828729391098022, 2.0], [138.0, 131.0, 169.0, 148.0, 0.8698073029518127, 2.0], [426.0, 158.0, 465.0, 187.0, 0.836879551410675, 2.0], [375.0, 160.0, 407.0, 185.0, 0.7857312560081482, 2.0], [453.0, 129.0, 481.0, 147.0, 0.7761764526367188, 2.0], [371.0, 117.0, 388.0, 130.0, 0.7685381770133972, 2.0], [185.0, 129.0, 208.0, 145.0, 0.7225117087364197, 2.0], [584.0, 217.0, 640.0, 265.0, 0.6472669839859009, 2.0], [386.0, 107.0, 401.0, 120.0, 0.614762008190155, 2.0], [33.0, 67.0, 55.0, 78.0, 0.4559782147407532, 2.0]]"
404,"[[422.0, 156.0, 461.0, 183.0, 0.8660076260566711, 2.0], [22.0, 161.0, 79.0, 196.0, 0.8604418039321899, 2.0], [135.0, 131.0, 166.0, 149.0, 0.8591935038566589, 2.0], [372.0, 156.0, 405.0, 180.0, 0.8391090631484985, 2.0], [370.0, 116.0, 386.0, 129.0, 0.7905906438827515, 2.0], [452.0, 127.0, 478.0, 145.0, 0.7591390609741211, 2.0], [182.0, 129.0, 207.0, 146.0, 0.7505032420158386, 2.0], [572.0, 210.0, 640.0, 254.0, 0.7412312030792236, 2.0], [385.0, 107.0, 400.0, 119.0, 0.5935238003730774, 2.0], [32.0, 67.0, 53.0, 77.0, 0.3573608100414276, 2.0], [164.0, 69.0, 182.0, 76.0, 0.35316917300224304, 2.0], [369.0, 109.0, 393.0, 123.0, 0.2583375871181488, 2.0]]"
405,"[[420.0, 153.0, 457.0, 180.0, 0.8883271217346191, 2.0], [131.0, 133.0, 162.0, 151.0, 0.8784155249595642, 2.0], [372.0, 155.0, 402.0, 178.0, 0.8562206625938416, 2.0], [448.0, 126.0, 474.0, 143.0, 0.8190582394599915, 2.0], [180.0, 130.0, 204.0, 147.0, 0.8055998086929321, 2.0], [13.0, 164.0, 73.0, 199.0, 0.8019123673439026, 2.0], [369.0, 115.0, 385.0, 128.0, 0.7200003266334534, 2.0], [561.0, 202.0, 637.0, 243.0, 0.6354708671569824, 2.0], [384.0, 107.0, 399.0, 117.0, 0.5479514002799988, 2.0], [29.0, 67.0, 51.0, 76.0, 0.42063602805137634, 2.0], [368.0, 110.0, 389.0, 123.0, 0.3261417746543884, 2.0]]"
406,"[[178.0, 130.0, 202.0, 147.0, 0.8841443657875061, 2.0], [551.0, 198.0, 623.0, 235.0, 0.8831132650375366, 2.0], [416.0, 150.0, 453.0, 178.0, 0.8799850940704346, 2.0], [127.0, 133.0, 159.0, 151.0, 0.8776515126228333, 2.0], [369.0, 153.0, 401.0, 174.0, 0.8289666175842285, 2.0], [3.0, 166.0, 65.0, 202.0, 0.8015506863594055, 2.0], [443.0, 125.0, 471.0, 142.0, 0.7926757335662842, 2.0], [367.0, 114.0, 384.0, 128.0, 0.6288782358169556, 2.0], [27.0, 66.0, 50.0, 75.0, 0.5257059931755066, 2.0], [383.0, 106.0, 398.0, 116.0, 0.4746887981891632, 2.0]]"
407,"[[123.0, 134.0, 156.0, 154.0, 0.895517885684967, 2.0], [175.0, 131.0, 200.0, 148.0, 0.8890666365623474, 2.0], [414.0, 149.0, 449.0, 174.0, 0.8880029916763306, 2.0], [368.0, 149.0, 397.0, 172.0, 0.8787968158721924, 2.0], [541.0, 192.0, 611.0, 228.0, 0.8695932030677795, 2.0], [0.0, 168.0, 56.0, 206.0, 0.8258588910102844, 2.0], [442.0, 124.0, 468.0, 140.0, 0.8137750029563904, 2.0], [366.0, 113.0, 383.0, 127.0, 0.7115440368652344, 2.0], [382.0, 105.0, 397.0, 116.0, 0.6635090112686157, 2.0], [25.0, 66.0, 48.0, 75.0, 0.37920141220092773, 2.0]]"
408,"[[531.0, 186.0, 597.0, 222.0, 0.8844202756881714, 2.0], [119.0, 136.0, 152.0, 155.0, 0.8736475706100464, 2.0], [0.0, 170.0, 48.0, 212.0, 0.8636819124221802, 2.0], [412.0, 146.0, 445.0, 171.0, 0.8634137511253357, 2.0], [171.0, 131.0, 199.0, 150.0, 0.8570442795753479, 2.0], [367.0, 147.0, 395.0, 168.0, 0.8472229838371277, 2.0], [439.0, 122.0, 464.0, 138.0, 0.7589598298072815, 2.0], [381.0, 104.0, 395.0, 115.0, 0.7071932554244995, 2.0], [367.0, 113.0, 382.0, 125.0, 0.6759369373321533, 2.0], [24.0, 65.0, 45.0, 75.0, 0.4983293414115906, 2.0]]"
409,"[[114.0, 137.0, 150.0, 156.0, 0.8956449031829834, 2.0], [409.0, 144.0, 441.0, 169.0, 0.8462386727333069, 2.0], [168.0, 132.0, 196.0, 150.0, 0.8333435654640198, 2.0], [365.0, 145.0, 392.0, 166.0, 0.800273597240448, 2.0], [0.0, 172.0, 39.0, 216.0, 0.7937571406364441, 2.0], [525.0, 182.0, 585.0, 216.0, 0.7934698462486267, 2.0], [437.0, 122.0, 461.0, 137.0, 0.7705925703048706, 2.0], [380.0, 103.0, 394.0, 114.0, 0.6776163578033447, 2.0], [366.0, 111.0, 380.0, 124.0, 0.6684160232543945, 2.0], [20.0, 64.0, 43.0, 75.0, 0.5479251146316528, 2.0]]"
410,"[[110.0, 138.0, 146.0, 157.0, 0.878442645072937, 2.0], [166.0, 133.0, 193.0, 152.0, 0.8772677183151245, 2.0], [434.0, 120.0, 458.0, 135.0, 0.8527536988258362, 2.0], [1.0, 176.0, 30.0, 211.0, 0.8375333547592163, 2.0], [405.0, 142.0, 438.0, 165.0, 0.8246605396270752, 2.0], [364.0, 143.0, 390.0, 163.0, 0.8245530724525452, 2.0], [515.0, 178.0, 574.0, 210.0, 0.7468924522399902, 2.0], [379.0, 102.0, 393.0, 114.0, 0.7134465575218201, 2.0], [365.0, 111.0, 379.0, 123.0, 0.571979284286499, 2.0], [19.0, 64.0, 42.0, 74.0, 0.5425766706466675, 2.0]]"
411,"[[163.0, 134.0, 190.0, 153.0, 0.8872155547142029, 2.0], [104.0, 138.0, 143.0, 159.0, 0.8722091913223267, 2.0], [509.0, 174.0, 564.0, 204.0, 0.8424715399742126, 2.0], [0.0, 180.0, 18.0, 212.0, 0.8361530303955078, 2.0], [404.0, 141.0, 434.0, 163.0, 0.7982951998710632, 2.0], [433.0, 119.0, 455.0, 134.0, 0.7872303128242493, 2.0], [363.0, 141.0, 388.0, 160.0, 0.7804651260375977, 2.0], [364.0, 111.0, 377.0, 122.0, 0.624690055847168, 2.0], [379.0, 102.0, 392.0, 113.0, 0.5625723004341125, 2.0], [17.0, 65.0, 40.0, 75.0, 0.4818015992641449, 2.0]]"
412,"[[159.0, 135.0, 188.0, 155.0, 0.9110006093978882, 2.0], [98.0, 139.0, 138.0, 161.0, 0.8763817548751831, 2.0], [501.0, 170.0, 554.0, 199.0, 0.8263084888458252, 2.0], [402.0, 138.0, 431.0, 161.0, 0.8158959746360779, 2.0], [362.0, 139.0, 386.0, 158.0, 0.8122461438179016, 2.0], [430.0, 117.0, 451.0, 132.0, 0.7415617108345032, 2.0], [363.0, 109.0, 377.0, 121.0, 0.6281630992889404, 2.0], [0.0, 188.0, 8.0, 215.0, 0.5721001029014587, 2.0], [15.0, 64.0, 39.0, 74.0, 0.5069037079811096, 2.0], [378.0, 101.0, 390.0, 113.0, 0.498736709356308, 2.0]]"
413,"[[155.0, 136.0, 185.0, 155.0, 0.9045425057411194, 2.0], [495.0, 166.0, 545.0, 195.0, 0.8642282485961914, 2.0], [400.0, 137.0, 429.0, 159.0, 0.8634299635887146, 2.0], [94.0, 140.0, 133.0, 161.0, 0.8414685726165771, 2.0], [360.0, 137.0, 384.0, 156.0, 0.8034845590591431, 2.0], [426.0, 116.0, 449.0, 130.0, 0.7603034973144531, 2.0], [362.0, 108.0, 376.0, 120.0, 0.6352568864822388, 2.0], [377.0, 100.0, 388.0, 111.0, 0.5251417756080627, 2.0], [13.0, 63.0, 36.0, 73.0, 0.377193808555603, 2.0]]"
414,"[[398.0, 135.0, 425.0, 156.0, 0.9009923338890076, 2.0], [86.0, 140.0, 131.0, 164.0, 0.8948138952255249, 2.0], [152.0, 136.0, 184.0, 157.0, 0.865138053894043, 2.0], [489.0, 161.0, 537.0, 190.0, 0.8614429831504822, 2.0], [359.0, 135.0, 383.0, 153.0, 0.8263137936592102, 2.0], [425.0, 115.0, 447.0, 129.0, 0.7886192798614502, 2.0], [360.0, 108.0, 376.0, 120.0, 0.5656003952026367, 2.0], [9.0, 63.0, 34.0, 73.0, 0.4727827310562134, 2.0], [376.0, 99.0, 387.0, 111.0, 0.44229254126548767, 2.0]]"
415,"[[148.0, 137.0, 181.0, 158.0, 0.8913398385047913, 2.0], [396.0, 132.0, 423.0, 154.0, 0.8660176992416382, 2.0], [357.0, 133.0, 380.0, 151.0, 0.864863395690918, 2.0], [81.0, 143.0, 124.0, 165.0, 0.8573335409164429, 2.0], [483.0, 159.0, 530.0, 186.0, 0.8229162096977234, 2.0], [422.0, 114.0, 443.0, 128.0, 0.7758222818374634, 2.0], [361.0, 106.0, 373.0, 118.0, 0.5748260617256165, 2.0], [375.0, 98.0, 387.0, 109.0, 0.4317339360713959, 2.0], [7.0, 62.0, 31.0, 72.0, 0.4177394211292267, 2.0]]"
416,"[[76.0, 144.0, 120.0, 168.0, 0.8541995882987976, 2.0], [357.0, 132.0, 379.0, 149.0, 0.8287740349769592, 2.0], [394.0, 132.0, 421.0, 151.0, 0.8197174072265625, 2.0], [477.0, 156.0, 523.0, 181.0, 0.7879571914672852, 2.0], [421.0, 112.0, 440.0, 126.0, 0.7552390098571777, 2.0], [144.0, 138.0, 176.0, 159.0, 0.7438508868217468, 2.0], [360.0, 106.0, 372.0, 117.0, 0.5911388397216797, 2.0], [374.0, 97.0, 386.0, 108.0, 0.5283061861991882, 2.0], [6.0, 62.0, 30.0, 73.0, 0.40956196188926697, 2.0]]"
417,"[[67.0, 144.0, 115.0, 170.0, 0.9046795964241028, 2.0], [391.0, 130.0, 418.0, 149.0, 0.8810229897499084, 2.0], [356.0, 130.0, 378.0, 147.0, 0.8676475882530212, 2.0], [141.0, 139.0, 174.0, 160.0, 0.8573358058929443, 2.0], [472.0, 152.0, 515.0, 177.0, 0.8369322419166565, 2.0], [418.0, 111.0, 439.0, 124.0, 0.7570821642875671, 2.0], [358.0, 105.0, 372.0, 115.0, 0.6884868144989014, 2.0], [582.0, 323.0, 640.0, 360.0, 0.61319500207901, 2.0], [373.0, 97.0, 386.0, 107.0, 0.5872961282730103, 2.0], [3.0, 61.0, 28.0, 72.0, 0.47657808661460876, 2.0], [273.0, 81.0, 279.0, 88.0, 0.3101727068424225, 2.0]]"
418,"[[465.0, 150.0, 509.0, 175.0, 0.8915284872055054, 2.0], [136.0, 140.0, 170.0, 162.0, 0.8741213083267212, 2.0], [62.0, 145.0, 110.0, 173.0, 0.8736568093299866, 2.0], [391.0, 128.0, 415.0, 147.0, 0.8655313849449158, 2.0], [354.0, 128.0, 376.0, 144.0, 0.8504091501235962, 2.0], [417.0, 110.0, 436.0, 123.0, 0.6849610805511475, 2.0], [357.0, 103.0, 371.0, 114.0, 0.6181170344352722, 2.0], [557.0, 304.0, 640.0, 359.0, 0.5730739235877991, 2.0], [373.0, 97.0, 385.0, 107.0, 0.45055505633354187, 2.0], [1.0, 60.0, 27.0, 72.0, 0.40239500999450684, 2.0], [272.0, 81.0, 279.0, 87.0, 0.34017226099967957, 2.0], [238.0, 90.0, 249.0, 97.0, 0.27867889404296875, 2.0]]"
419,"[[55.0, 147.0, 105.0, 174.0, 0.874214768409729, 2.0], [131.0, 140.0, 169.0, 164.0, 0.868882954120636, 2.0], [464.0, 147.0, 503.0, 171.0, 0.8190488815307617, 2.0], [542.0, 286.0, 640.0, 359.0, 0.8082860112190247, 2.0], [353.0, 126.0, 375.0, 143.0, 0.806203305721283, 2.0], [416.0, 109.0, 433.0, 122.0, 0.7199993133544922, 2.0], [357.0, 103.0, 370.0, 113.0, 0.6801780462265015, 2.0], [390.0, 126.0, 412.0, 145.0, 0.6491615772247314, 2.0], [0.0, 60.0, 24.0, 71.0, 0.5230439305305481, 2.0], [371.0, 95.0, 384.0, 106.0, 0.3829750716686249, 2.0]]"
420,"[[126.0, 141.0, 163.0, 166.0, 0.8710823059082031, 2.0], [47.0, 148.0, 101.0, 176.0, 0.8681430816650391, 2.0], [460.0, 143.0, 496.0, 167.0, 0.841015100479126, 2.0], [413.0, 108.0, 432.0, 121.0, 0.7906312346458435, 2.0], [527.0, 270.0, 640.0, 356.0, 0.79050213098526, 2.0], [352.0, 124.0, 372.0, 140.0, 0.7735568881034851, 2.0], [356.0, 102.0, 369.0, 112.0, 0.768294632434845, 2.0], [387.0, 125.0, 410.0, 143.0, 0.7544496655464172, 2.0], [0.0, 59.0, 21.0, 70.0, 0.5316612720489502, 2.0], [371.0, 94.0, 382.0, 104.0, 0.38139310479164124, 2.0], [270.0, 80.0, 279.0, 86.0, 0.2767701745033264, 2.0], [236.0, 90.0, 246.0, 96.0, 0.2575956881046295, 2.0]]"
421,"[[122.0, 142.0, 159.0, 167.0, 0.8583673238754272, 2.0], [455.0, 142.0, 491.0, 164.0, 0.8458231091499329, 2.0], [513.0, 259.0, 628.0, 334.0, 0.8454853892326355, 2.0], [39.0, 150.0, 94.0, 179.0, 0.8430162668228149, 2.0], [385.0, 123.0, 409.0, 142.0, 0.785720944404602, 2.0], [351.0, 123.0, 371.0, 139.0, 0.7836238741874695, 2.0], [412.0, 106.0, 430.0, 120.0, 0.7229128479957581, 2.0], [356.0, 101.0, 369.0, 111.0, 0.6705456972122192, 2.0], [0.0, 59.0, 19.0, 69.0, 0.40180647373199463, 2.0], [371.0, 94.0, 381.0, 103.0, 0.25720492005348206, 2.0]]"
422,"[[31.0, 152.0, 89.0, 182.0, 0.8647440671920776, 2.0], [117.0, 144.0, 157.0, 169.0, 0.8576741218566895, 2.0], [452.0, 140.0, 487.0, 160.0, 0.8374533653259277, 2.0], [384.0, 121.0, 407.0, 139.0, 0.8179823756217957, 2.0], [351.0, 120.0, 370.0, 136.0, 0.7920167446136475, 2.0], [502.0, 247.0, 605.0, 314.0, 0.7369317412376404, 2.0], [354.0, 99.0, 367.0, 110.0, 0.6078041195869446, 2.0], [409.0, 104.0, 427.0, 118.0, 0.5757893919944763, 2.0], [0.0, 59.0, 17.0, 70.0, 0.5453556776046753, 2.0]]"
423,"[[447.0, 136.0, 482.0, 157.0, 0.88350909948349, 2.0], [112.0, 145.0, 153.0, 172.0, 0.8808751702308655, 2.0], [350.0, 119.0, 369.0, 135.0, 0.8493908047676086, 2.0], [383.0, 119.0, 405.0, 137.0, 0.8475475907325745, 2.0], [22.0, 154.0, 83.0, 185.0, 0.8312476873397827, 2.0], [408.0, 104.0, 425.0, 116.0, 0.8048127293586731, 2.0], [491.0, 236.0, 586.0, 297.0, 0.6610801219940186, 2.0], [354.0, 99.0, 366.0, 109.0, 0.6167309284210205, 2.0], [0.0, 58.0, 15.0, 70.0, 0.5187824964523315, 2.0], [368.0, 91.0, 379.0, 100.0, 0.42433902621269226, 2.0]]"
424,"[[445.0, 135.0, 478.0, 155.0, 0.8785937428474426, 2.0], [107.0, 146.0, 148.0, 174.0, 0.8731371164321899, 2.0], [349.0, 118.0, 368.0, 133.0, 0.7985537052154541, 2.0], [13.0, 156.0, 76.0, 188.0, 0.7939165830612183, 2.0], [382.0, 119.0, 404.0, 136.0, 0.772242546081543, 2.0], [406.0, 103.0, 424.0, 114.0, 0.7246657013893127, 2.0], [481.0, 226.0, 568.0, 283.0, 0.5909186005592346, 2.0], [354.0, 97.0, 365.0, 108.0, 0.580522894859314, 2.0], [0.0, 57.0, 14.0, 69.0, 0.5664469599723816, 2.0], [368.0, 90.0, 378.0, 100.0, 0.38378503918647766, 2.0]]"
425,"[[99.0, 148.0, 145.0, 176.0, 0.9066590070724487, 2.0], [3.0, 158.0, 71.0, 192.0, 0.86512690782547, 2.0], [380.0, 116.0, 401.0, 134.0, 0.792234480381012, 2.0], [348.0, 117.0, 367.0, 132.0, 0.790317714214325, 2.0], [406.0, 102.0, 422.0, 113.0, 0.7745838761329651, 2.0], [441.0, 133.0, 472.0, 153.0, 0.7745473384857178, 2.0], [473.0, 217.0, 552.0, 269.0, 0.5740873217582703, 2.0], [353.0, 96.0, 365.0, 107.0, 0.5438578724861145, 2.0], [0.0, 57.0, 12.0, 68.0, 0.5020461082458496, 2.0], [367.0, 90.0, 378.0, 101.0, 0.3617842197418213, 2.0]]"
426,"[[95.0, 150.0, 140.0, 180.0, 0.8739081621170044, 2.0], [0.0, 160.0, 60.0, 196.0, 0.8679031729698181, 2.0], [439.0, 131.0, 469.0, 149.0, 0.8307188153266907, 2.0], [405.0, 100.0, 420.0, 112.0, 0.8254296779632568, 2.0], [378.0, 117.0, 400.0, 133.0, 0.8030603528022766, 2.0], [347.0, 115.0, 366.0, 130.0, 0.778858482837677, 2.0], [465.0, 208.0, 539.0, 257.0, 0.7614811658859253, 2.0], [352.0, 95.0, 365.0, 106.0, 0.6119745969772339, 2.0], [0.0, 56.0, 11.0, 68.0, 0.4423859715461731, 2.0], [367.0, 89.0, 377.0, 99.0, 0.38742387294769287, 2.0]]"
427,"[[0.0, 164.0, 54.0, 200.0, 0.8817129731178284, 2.0], [89.0, 152.0, 137.0, 183.0, 0.8802841901779175, 2.0], [457.0, 201.0, 528.0, 247.0, 0.8010196089744568, 2.0], [347.0, 114.0, 365.0, 128.0, 0.7661558389663696, 2.0], [436.0, 129.0, 464.0, 147.0, 0.7579380869865417, 2.0], [378.0, 114.0, 398.0, 131.0, 0.7489707469940186, 2.0], [402.0, 99.0, 418.0, 111.0, 0.7012386322021484, 2.0], [367.0, 90.0, 377.0, 99.0, 0.4886346459388733, 2.0], [352.0, 95.0, 364.0, 106.0, 0.4876900613307953, 2.0], [0.0, 57.0, 8.0, 67.0, 0.34526902437210083, 2.0], [232.0, 88.0, 242.0, 96.0, 0.292447566986084, 2.0]]"
